Name X Y BlueF GreenF RedF Size RadialVelocity
DG1499 -21.7918 -1.1120 4.713e-15 3.716e-15 1.458e-15 292.7437 292.39
DG1500 -22.1904 -0.0304 1.047e-25 2.958e-27 1.390e-32 417.6623 293.26
DG1501 -22.2719 0.0822 5.155e-15 4.064e-15 1.907e-15 344.1481 292.13
DG1502 -21.3251 -0.7297 1.011e-25 3.125e-27 1.414e-32 385.8074 290.27
DG1503 -21.4518 -0.6510 4.873e-15 4.008e-15 1.718e-15 287.7262 290.97
DG1558 16.2599 6.1159 1.074e-15 9.097e-16 2.801e-16 160.6776 958.52
DG1559 16.4210 6.0277 4.138e-16 2.909e-16 1.346e-16 81.6514 957.36
DG1560 16.1446 6.0676 4.584e-16 3.758e-16 1.549e-16 99.3983 959.3
DG1561 15.7455 6.1857 5.842e-26 1.533e-27 6.960e-33 87.3001 958.84
DG1562 16.1862 6.2126 4.186e-16 3.182e-16 1.701e-16 91.3267 959.59
DG1563 16.3949 5.8411 3.739e-16 3.115e-16 1.387e-16 79.2913 959.79
DG1564 16.3285 5.8821 2.987e-16 2.247e-16 1.016e-16 101.5686 958.77
DG1565 16.5159 6.0832 5.840e-26 1.495e-27 7.082e-33 93.6014 957.11
DG1566 15.8707 6.2209 4.386e-16 3.704e-16 1.503e-16 81.1764 958.44
DG1567 16.3212 5.8308 5.458e-26 1.581e-27 7.624e-33 90.3741 959.18
DG1568 16.3460 5.8377 5.557e-26 1.588e-27 7.829e-33 89.9596 959.16
DG1569 16.3976 5.9875 3.206e-16 2.526e-16 1.043e-16 169.8287 958.09
DG1570 16.4187 6.3118 4.177e-16 3.879e-16 1.636e-16 93.421 959.29
DG1571 16.3119 6.0347 4.070e-16 3.762e-16 1.576e-16 82.1453 957.12
DG1582 12.2566 -7.6888 1.870e-16 1.543e-16 6.515e-17 70.1615 1273.05
DG1583 12.2233 -7.7161 2.572e-16 2.066e-16 8.684e-17 61.0675 1272.72
DG1584 12.0730 -7.6655 2.993e-16 2.313e-16 1.044e-16 74.3439 1272.79
DG1585 12.1074 -7.6373 2.749e-16 2.441e-16 1.023e-16 71.4233 1272.69
DG1586 10.6458 40.4901 1.026e-16 8.670e-17 3.931e-17 37.5029 1947.18
DG1587 10.6941 40.5225 7.132e-17 6.511e-17 3.234e-17 46.9718 1946.94
DG1597 -28.3797 10.7270 8.195e-16 6.398e-16 3.169e-16 319.9239 575.09
DG1598 -28.7204 10.9639 1.022e-15 8.048e-16 3.745e-16 134.7963 574.54
DG1599 -28.7901 10.8513 1.069e-15 8.283e-16 3.536e-16 119.9326 574.71
DG1600 -28.3896 11.2851 1.511e-15 1.116e-15 5.153e-16 124.3378 573.58
DG1601 -28.3077 10.7100 9.589e-16 8.354e-16 3.773e-16 133.7441 575.53
DG1602 -28.2494 10.7792 5.735e-26 1.346e-27 6.412e-33 166.6701 574.92
DG1603 -28.5318 10.8721 1.097e-15 8.477e-16 3.877e-16 135.5738 574.17
DG1604 -28.1053 10.8812 9.455e-16 8.395e-16 3.713e-16 146.2863 574.71
DG1700 32.1658 -11.9998 1.873e-16 1.397e-16 6.758e-17 64.7199 1244.62
DG1734 -44.7622 29.8693 1.268e-14 9.080e-15 4.725e-15 519.5352 151.55
DG1749 7.2610 -5.7911 5.592e-15 4.326e-15 1.397e-15 488.3825 428.89
DG1750 6.8955 -4.8820 2.091e-15 1.977e-15 8.571e-16 199.2427 429.06
DG1751 7.7948 -6.5091 1.527e-15 1.093e-15 5.084e-16 295.0057 428.32
DG1752 7.0555 -5.5100 2.098e-15 1.921e-15 8.688e-16 232.6544 429.11
DG1753 6.9526 -6.3902 6.953e-26 1.707e-27 8.761e-33 246.1979 428.39
DG1754 7.2031 -5.7240 1.337e-15 1.168e-15 4.574e-16 463.7426 430.14
DG1755 7.4514 -4.5919 3.002e-15 2.442e-15 8.979e-16 173.1124 431.09
DG1756 7.4776 -5.0004 3.063e-15 2.387e-15 9.553e-16 213.3123 426.15
DG1757 6.3278 -5.0028 1.499e-15 1.183e-15 5.147e-16 214.2202 431.24
DG1758 6.6293 -5.0203 2.035e-15 1.492e-15 7.002e-16 190.6755 427.98
DG1759 7.5624 -6.1363 1.836e-15 1.389e-15 6.395e-16 346.8462 431.01
DG1760 8.5506 -5.6130 2.204e-15 1.996e-15 8.061e-16 213.0192 429.65
DG1761 7.1938 -5.5036 1.380e-15 1.011e-15 5.028e-16 352.2063 428.79
DG1762 8.0733 -5.8011 2.172e-15 1.809e-15 8.263e-16 230.6084 427.99
DG1763 8.1099 -4.9053 1.939e-15 1.604e-15 6.369e-16 167.2205 429.1
DG1764 6.5022 -5.8883 6.873e-26 1.855e-27 8.612e-33 221.2742 427.44
DG1765 6.3355 -6.3042 2.082e-15 1.895e-15 8.245e-16 227.6086 429.06
DG1766 5.9030 -5.5937 2.190e-15 1.469e-15 7.074e-16 193.8542 430.36
DG1767 6.8682 -4.9318 2.337e-15 1.889e-15 8.482e-16 222.2584 426.91
DG1768 6.5127 -4.4796 1.557e-15 1.071e-15 5.055e-16 256.2004 430.6
DG1769 7.0039 -4.7330 1.980e-15 1.681e-15 7.396e-16 181.5199 429.84
DG1770 7.3450 -6.0020 1.347e-15 1.050e-15 4.843e-16 227.2278 427.44
DG1777 -10.0992 9.6583 2.133e-15 1.564e-15 5.705e-16 150.882 675.58
DG1778 -10.2333 9.3539 8.989e-16 7.413e-16 3.332e-16 137.1557 676.36
DG1779 -9.5839 9.6428 8.571e-16 6.932e-16 3.009e-16 145.1637 675.96
DG1780 -10.2398 9.3938 9.557e-16 7.072e-16 3.073e-16 114.0317 675.69
DG1781 -10.5277 10.0538 5.564e-26 1.420e-27 6.599e-33 119.049 675.36
DG1782 -9.9221 10.0567 4.759e-26 1.336e-27 6.611e-33 159.305 674.55
DG1783 -10.2826 10.0319 1.134e-15 9.329e-16 3.797e-16 115.0909 673.74
DG1784 -9.6304 9.9360 5.366e-26 1.476e-27 6.489e-33 145.3059 676.58
DG1785 -10.3049 9.3851 1.203e-15 9.308e-16 3.413e-16 121.5114 675.19
DG1786 -10.0036 9.3881 5.467e-26 1.515e-27 6.603e-33 148.1819 675.24
DG1787 -9.9864 9.3532 6.021e-16 4.608e-16 2.149e-16 121.0628 675.82
DG1788 -9.9316 9.2284 5.110e-26 1.404e-27 5.907e-33 124.2894 675.04
DG1789 -10.1551 9.5741 8.684e-16 7.817e-16 3.485e-16 131.6015 675.42
DG1790 31.0312 20.7217 1.428e-14 9.987e-15 3.461e-15 819.7304 210.19
DG1791 29.3015 18.7979 8.422e-15 6.491e-15 2.302e-15 382.5148 204.52
DG1792 28.2329 20.5274 1.256e-25 2.888e-27 1.569e-32 356.7259 208.02
DG1793 31.6028 18.2114 3.452e-15 2.628e-15 1.177e-15 296.0265 209.49
DG1794 30.8458 17.9108 5.996e-15 4.395e-15 2.190e-15 356.4821 209.34
DG1795 30.9028 23.6667 1.204e-25 3.048e-27 1.450e-32 320.3076 208.41
DG1796 27.3652 21.4276 4.505e-15 4.175e-15 1.731e-15 324.5163 210.14
DG1797 30.4726 20.8196 5.666e-15 4.913e-15 1.970e-15 313.999 208.9
DG1798 31.9813 22.2350 4.149e-15 3.457e-15 1.611e-15 607.8948 204.51
DG1799 32.6463 19.6544 4.640e-15 3.938e-15 1.701e-15 279.4999 206.32
DG1800 32.4134 23.4108 1.198e-25 3.217e-27 1.421e-32 386.0274 203.72
DG1801 33.6041 19.0628 4.030e-15 3.058e-15 1.497e-15 314.5079 207.05
DG1802 31.8033 21.7110 3.565e-15 3.137e-15 1.235e-15 357.2842 209.74
DG1803 32.6552 20.8335 5.541e-15 4.158e-15 1.991e-15 351.2028 206.03
DG1804 30.2399 20.6660 4.014e-15 3.329e-15 1.509e-15 575.5247 208.33
DG1805 29.2730 21.9010 3.845e-15 3.057e-15 1.534e-15 399.9076 205.64
DG1806 29.2402 22.2038 1.269e-25 2.713e-27 1.440e-32 328.203 209.85
DG1807 29.0299 18.2438 5.230e-15 3.802e-15 1.719e-15 330.351 204.29
