Name X Y BlueF GreenF RedF Size RadialVelocity
DG4744 8.5001 -39.3147 5.213e-26 1.409e-27 6.549e-33 117.9513 781.94
DG4745 7.9745 -38.6562 5.523e-26 1.415e-27 6.594e-33 115.9765 779.9
DG4746 8.5715 -38.7876 7.290e-16 5.877e-16 2.502e-16 101.6819 779.42
DG4747 8.1870 -38.3934 5.370e-26 1.368e-27 7.089e-33 122.3742 779.2
DG4748 -32.2393 21.3301 5.990e-15 5.202e-15 2.248e-15 352.241 254.05
DG4749 -32.2938 22.2555 6.578e-15 5.377e-15 2.100e-15 322.7718 253.66
DG4750 -31.8193 21.6328 1.297e-25 3.771e-27 1.584e-32 359.4539 253.61
DG4751 -32.4237 22.4255 5.647e-15 5.279e-15 2.359e-15 367.1606 254.54
DG4773 -7.5877 -18.2626 5.447e-16 4.227e-16 1.513e-16 73.0556 1471.03
DG4774 -7.8013 -18.1945 1.032e-25 2.501e-27 1.144e-32 60.5966 1466.33
DG4775 -7.4763 -18.1760 9.151e-26 2.459e-27 1.365e-32 63.3499 1470.64
DG4776 -7.6514 -18.2126 2.020e-16 1.717e-16 7.730e-17 69.9233 1467.46
DG4777 -7.6774 -18.3159 1.819e-16 1.330e-16 7.362e-17 53.1007 1469.06
DG4778 -7.5591 -18.0510 9.930e-26 2.642e-27 1.417e-32 59.2935 1469.87
DG4779 -7.4870 -18.2765 2.067e-16 1.652e-16 7.202e-17 63.2826 1468.87
DG4780 -7.6645 -18.4038 1.096e-25 2.653e-27 1.223e-32 58.7431 1469.55
DG4781 -7.6937 -18.3543 1.394e-16 1.141e-16 4.909e-17 49.1815 1470.35
DG4782 -7.6022 -18.1947 1.299e-16 1.174e-16 5.135e-17 113.1961 1470.73
DG4783 -7.5096 -18.2043 9.121e-26 2.586e-27 1.229e-32 52.3582 1468.56
DG4784 -7.8293 -18.4271 9.973e-26 2.733e-27 1.289e-32 60.737 1467.97
DG4865 -32.7077 -22.8169 1.437e-16 1.373e-16 5.892e-17 92.4746 1324.85
DG4866 -32.7108 -22.8000 2.179e-16 1.840e-16 6.750e-17 64.3371 1325.82
DG4867 -32.8265 -22.8605 8.971e-26 2.307e-27 1.074e-32 84.1001 1324.07
DG4868 -32.8808 -22.9583 7.893e-26 2.157e-27 1.119e-32 57.4965 1323.71
DG4869 -32.6217 -22.6688 2.314e-16 1.650e-16 7.840e-17 58.8989 1325.86
DG4871 16.0393 15.5006 1.407e-16 1.203e-16 4.997e-17 58.8121 1393.54
DG4915 -6.5561 20.8389 9.260e-16 7.872e-16 3.699e-16 158.5294 513.95
DG5110 33.0217 21.0165 1.911e-16 1.675e-16 7.656e-17 53.7418 1496.42
DG5111 33.0484 20.9439 1.067e-25 2.937e-27 1.378e-32 66.4414 1496.64
DG5112 32.9989 20.9045 2.011e-16 1.598e-16 7.309e-17 52.0528 1497.45
DG5187 3.3520 -21.0240 9.147e-16 7.408e-16 2.269e-16 215.2619 1031.32
DG5188 3.3989 -21.0138 3.958e-16 2.875e-16 1.290e-16 78.6674 1031.1
DG5189 3.2594 -21.2061 2.966e-16 2.645e-16 1.241e-16 67.4516 1033.05
DG5190 3.3182 -20.8113 3.494e-16 3.089e-16 1.407e-16 82.3711 1032.78
DG5191 3.4472 -21.1314 6.887e-26 1.542e-27 7.919e-33 88.8114 1033.45
DG5192 3.2980 -21.1418 6.884e-26 1.814e-27 8.163e-33 82.9909 1031.01
DG5193 3.0668 -20.9474 6.638e-26 1.691e-27 7.296e-33 93.823 1033.44
DG5194 3.3765 -21.1304 3.164e-16 2.563e-16 1.276e-16 69.6764 1031.59
DG5195 3.2582 -20.7773 3.011e-16 2.558e-16 1.196e-16 65.6977 1031.73
DG5196 3.6183 -20.8576 4.995e-16 3.710e-16 1.591e-16 82.2981 1033.31
DG5230 -26.7185 -17.0698 1.602e-14 1.162e-14 3.913e-15 1101.9856 259.82
DG5231 -27.2319 -17.3905 6.499e-15 5.664e-15 2.314e-15 402.2914 255.65
DG5232 -27.7398 -18.2214 6.618e-15 5.399e-15 2.117e-15 329.022 256.58
DG5233 -26.8005 -16.8894 7.138e-15 5.860e-15 2.540e-15 322.3584 257.34
DG5234 -25.9523 -15.5347 1.478e-25 3.615e-27 1.788e-32 456.784 257.86
DG5235 -27.1246 -15.6871 7.324e-15 5.604e-15 2.437e-15 340.2205 261.19
DG5236 -27.1230 -15.5203 6.838e-15 6.021e-15 2.330e-15 352.5855 260.47
DG5237 -27.0228 -17.7112 5.929e-15 5.164e-15 1.933e-15 305.093 258.87
DG5238 -26.2029 -17.9332 1.307e-25 3.305e-27 1.655e-32 376.4519 257.65
DG5239 -27.8897 -18.1251 6.207e-15 5.248e-15 2.310e-15 361.7718 258.11
DG5240 -27.8051 -18.3338 6.358e-15 4.931e-15 2.099e-15 391.4029 260.23
DG5241 -27.2703 -17.2604 4.815e-15 4.007e-15 1.625e-15 375.03 258.7
DG5245 42.6281 -44.5421 7.952e-15 6.162e-15 2.858e-15 338.312 230.27
DG5246 43.6655 -42.9817 6.956e-15 5.161e-15 2.189e-15 351.344 229.43
DG5248 42.7098 -43.1940 1.390e-25 3.725e-27 1.750e-32 376.8249 229.32
DG5254 26.7796 -34.4476 5.065e-15 3.902e-15 1.734e-15 410.6148 232.94
DG5305 41.5426 8.9120 1.764e-15 1.365e-15 5.833e-16 331.5424 365.59
DG5306 41.9953 9.3200 2.112e-15 1.524e-15 7.275e-16 193.6197 365.37
DG5307 41.7050 8.4105 2.151e-15 1.643e-15 7.669e-16 219.9583 366.42
DG5308 41.9796 8.5220 2.178e-15 1.535e-15 7.402e-16 194.2295 366.5
DG5309 41.3988 9.2451 2.117e-15 1.609e-15 7.556e-16 176.7084 366.3
DG5310 42.2677 9.1853 2.278e-15 1.666e-15 7.500e-16 169.4003 366.24
DG5359 3.9163 21.9201 1.127e-16 9.091e-17 4.353e-17 59.0513 1604.82
DG5374 -8.0359 -18.5889 9.505e-15 7.728e-15 3.421e-15 517.2061 151.93
DG5375 -38.4882 4.0523 2.535e-16 2.171e-16 8.556e-17 79.7776 1020.45
DG5382 -30.9360 37.9424 1.005e-16 7.985e-17 3.845e-17 55.9173 1668.83
DG5422 21.4830 26.3734 3.858e-16 2.944e-16 1.017e-16 86.9234 1768.98
DG5423 21.6959 26.3944 1.277e-16 9.773e-17 4.752e-17 40.5131 1765.01
DG5424 21.5602 26.1009 1.508e-16 1.241e-16 5.431e-17 48.11 1768.02
DG5425 21.2450 26.3848 1.640e-25 4.361e-27 2.219e-32 50.6595 1766.58
DG5426 21.4929 26.5345 9.740e-17 7.769e-17 3.910e-17 82.056 1768.09
DG5427 21.5872 26.1919 1.281e-16 1.063e-16 5.177e-17 38.6762 1764.87
DG5428 21.6049 26.2987 1.495e-25 4.404e-27 2.169e-32 57.3908 1767.8
DG5429 21.6358 26.2177 1.663e-25 4.388e-27 2.106e-32 37.1312 1768.13
DG5430 21.3196 26.5820 1.264e-16 1.053e-16 5.135e-17 37.1072 1764.47
DG5431 21.7270 26.5382 1.573e-25 4.423e-27 2.040e-32 56.2559 1766.55
DG5432 21.4638 26.5996 1.290e-16 1.053e-16 4.673e-17 44.5012 1764.46
DG5433 21.2835 26.2886 1.506e-25 4.095e-27 2.267e-32 53.1621 1768.18
DG5434 21.6636 26.4192 1.884e-16 1.490e-16 6.248e-17 48.0993 1766.43
DG5435 21.6660 26.6118 1.410e-16 1.129e-16 5.360e-17 48.5823 1764.09
DG5436 21.3071 26.3240 1.428e-16 1.118e-16 4.935e-17 43.9261 1768.4
DG5449 -2.5354 -10.1884 1.223e-16 1.011e-16 4.792e-17 56.874 1508.39
DG5450 -19.8639 27.2152 5.084e-16 4.145e-16 1.386e-16 192.9587 1470.8
DG5451 -20.5408 27.1620 2.740e-16 2.004e-16 9.683e-17 63.0625 1463.68
DG5452 -19.3623 27.1599 2.905e-16 2.137e-16 8.698e-17 55.7318 1467.95
DG5453 -19.4592 27.3670 1.891e-16 1.574e-16 7.274e-17 60.8482 1466.17
DG5454 -20.1961 27.7264 2.111e-16 1.688e-16 8.118e-17 55.2364 1469.06
DG5455 -20.4311 27.6194 1.242e-16 1.053e-16 4.822e-17 62.8854 1464.24
DG5456 -20.2993 27.4371 1.594e-16 1.456e-16 6.310e-17 47.839 1468.74
DG5457 -19.7247 27.0483 1.939e-16 1.671e-16 6.512e-17 56.8831 1464.61
DG5458 -19.9474 27.2354 1.177e-16 1.064e-16 4.794e-17 129.5637 1467.68
DG5459 -19.1583 27.0463 1.065e-25 2.602e-27 1.353e-32 51.3158 1465.87
DG5460 -20.5491 27.2561 1.721e-16 1.493e-16 6.657e-17 51.4819 1470.64
DG5461 -20.1863 27.1126 2.069e-16 1.766e-16 7.845e-17 63.2412 1466.78
DG5462 -19.9013 27.7565 1.044e-25 2.976e-27 1.264e-32 64.9867 1465.42
DG5463 -19.8082 26.7880 1.009e-25 2.594e-27 1.333e-32 72.91 1468.9
DG5464 -20.2644 26.8277 9.757e-26 2.660e-27 1.326e-32 63.7568 1463.16
DG5465 -19.5831 26.8238 1.357e-16 1.136e-16 4.952e-17 91.4578 1464.25
DG5466 -19.8097 27.1171 1.016e-25 2.668e-27 1.372e-32 58.2117 1466.65
DG5467 -19.9026 27.4413 1.194e-16 1.004e-16 4.413e-17 97.4227 1463.19
DG5468 -20.0517 26.9555 1.779e-16 1.291e-16 6.488e-17 55.3827 1470.18
DG5469 -19.6454 27.4389 1.159e-16 8.801e-17 4.400e-17 68.2642 1464.28
DG5470 -20.1498 27.4767 1.724e-16 1.513e-16 6.695e-17 56.467 1468.2
DG5471 -20.4940 27.4934 1.051e-25 2.830e-27 1.218e-32 53.5079 1466.06
DG5472 -19.5998 27.3683 1.098e-25 2.776e-27 1.294e-32 70.7701 1465.71
DG5473 -20.1933 27.3153 1.880e-16 1.507e-16 7.555e-17 61.6543 1461.97
DG5474 -19.4867 26.7599 2.078e-16 1.637e-16 7.211e-17 68.3645 1465.05
DG5475 -20.1388 27.2983 1.236e-16 1.044e-16 4.587e-17 109.4309 1469.81
DG5476 -19.4844 27.5431 1.987e-16 1.406e-16 7.028e-17 46.8098 1467.52
DG5477 -19.8948 27.7177 1.825e-16 1.525e-16 8.072e-17 65.3721 1468.53
DG5478 -19.8499 26.7672 2.464e-16 1.864e-16 9.510e-17 48.6613 1464.71
DG5479 -19.7175 27.5343 1.963e-16 1.697e-16 7.311e-17 55.914 1467.89
DG5480 -19.6100 27.0307 2.799e-16 2.232e-16 9.349e-17 51.2552 1469.13
DG5489 -42.5032 18.7089 7.122e-15 6.124e-15 2.551e-15 837.5203 189.32
DG5490 -42.5784 19.4143 8.434e-15 7.206e-15 3.041e-15 437.0157 187.14
DG5491 -43.9402 17.7165 9.016e-15 6.726e-15 3.149e-15 418.5105 190.74
DG5492 -43.0687 19.1554 1.055e-14 9.008e-15 4.266e-15 412.6159 188.13
DG5493 -42.6604 18.1620 9.506e-15 7.366e-15 3.369e-15 365.3978 188.29
DG5494 -44.0502 19.1325 1.052e-14 8.163e-15 3.222e-15 448.9635 190.8
DG5495 -41.4067 19.1282 1.083e-14 8.637e-15 4.013e-15 556.1956 190.63
DG5496 -41.3472 17.2138 9.823e-15 6.988e-15 3.035e-15 427.0523 187.51
DG5559 34.2390 42.4875 7.727e-17 6.706e-17 3.229e-17 41.1577 1975.51
DG5586 18.0578 37.9016 2.042e-16 1.734e-16 7.819e-17 137.049 1162.27
DG5587 18.0652 38.0686 2.497e-16 2.157e-16 9.882e-17 62.179 1163.61
DG5588 17.9958 38.0702 2.722e-16 2.229e-16 9.417e-17 60.7619 1162.34
DG5589 18.1674 37.8801 6.994e-26 1.886e-27 9.086e-33 90.8288 1163.09
DG5590 18.0802 37.8752 7.606e-26 1.940e-27 9.196e-33 74.7996 1163.45
DG5591 18.1762 37.7412 2.783e-16 2.175e-16 9.462e-17 64.5208 1163.32
DG5624 32.2557 -35.4634 5.877e-16 4.240e-16 1.495e-16 190.9737 1415.08
DG5625 32.3612 -35.8602 2.220e-16 1.881e-16 8.829e-17 66.6888 1410.1
DG5626 31.8485 -35.4786 8.806e-26 2.524e-27 1.172e-32 70.4485 1412.82
DG5627 32.7367 -35.5167 1.596e-16 1.257e-16 6.415e-17 102.1565 1409.16
DG5628 32.1192 -35.2695 9.047e-26 2.484e-27 1.131e-32 62.8702 1410.05
DG5629 32.6333 -35.7406 1.571e-16 1.401e-16 5.552e-17 96.3656 1408.27
DG5630 31.7055 -35.0150 2.189e-16 1.849e-16 8.354e-17 68.1161 1411.61
DG5631 32.2070 -34.5438 2.064e-16 1.629e-16 6.708e-17 50.2114 1408.92
DG5632 32.3026 -36.2317 9.202e-26 2.408e-27 1.122e-32 64.6463 1409.06
DG5633 32.7269 -35.8516 2.009e-16 1.675e-16 7.685e-17 55.9125 1408.08
DG5634 31.9384 -35.5953 1.353e-16 1.194e-16 5.524e-17 91.9572 1408.26
DG5635 32.1060 -35.3520 1.390e-16 1.165e-16 4.995e-17 122.3475 1409.24
DG5636 32.3793 -35.7237 2.965e-16 2.311e-16 9.945e-17 58.3277 1410.21
DG5637 32.0818 -34.9761 2.044e-16 1.665e-16 7.311e-17 54.7664 1414.62
DG5638 31.9073 -35.9814 3.158e-16 2.487e-16 9.635e-17 58.5644 1413.55
DG5639 31.6039 -35.2010 1.988e-16 1.675e-16 7.129e-17 51.902 1412.26
DG5640 31.3697 -35.1587 1.946e-16 1.697e-16 7.920e-17 54.44 1417.12
DG5641 33.0692 -35.8850 2.397e-16 1.901e-16 9.104e-17 64.3357 1407.35
DG5642 32.3327 -35.4877 2.085e-16 1.936e-16 9.110e-17 51.252 1412.32
DG5643 31.4843 -35.2191 2.040e-16 1.825e-16 8.511e-17 61.6152 1409.4
DG5644 32.4105 -35.2629 1.606e-16 1.185e-16 5.464e-17 63.8077 1407.09
DG5645 31.9156 -35.1169 3.063e-16 2.485e-16 1.079e-16 61.3293 1409.2
DG5646 31.8062 -35.3046 1.874e-16 1.701e-16 7.098e-17 59.3486 1409.11
DG5647 32.6506 -35.0800 2.878e-16 2.519e-16 9.406e-17 51.645 1412.68
DG5648 31.9328 -35.5332 9.806e-26 2.446e-27 1.215e-32 47.2683 1407.13
DG5649 32.5816 -36.2751 2.039e-16 1.605e-16 7.078e-17 52.1137 1409.62
DG5650 32.0074 -35.0898 9.154e-26 2.422e-27 1.146e-32 69.1906 1410.77
DG5651 31.6292 -34.8985 1.896e-16 1.556e-16 7.565e-17 59.1336 1407.77
DG5652 32.7448 -35.3537 8.865e-26 2.287e-27 1.147e-32 74.1908 1416.56
DG5666 -17.4907 35.7003 1.821e-16 1.722e-16 7.304e-17 165.9684 1106.55
DG5667 -17.3654 35.6277 6.327e-26 1.645e-27 8.884e-33 64.0422 1106.97
DG5668 -17.2432 35.4129 2.323e-16 1.788e-16 8.120e-17 91.2945 1107.08
DG5669 -17.3355 35.5481 3.091e-16 2.551e-16 1.110e-16 61.7879 1107.45
DG5670 -17.3449 35.6893 2.171e-16 1.814e-16 8.717e-17 89.6132 1106.31
DG5671 -17.3618 35.4575 3.351e-16 2.856e-16 1.345e-16 68.7738 1105.65
DG5672 -17.4726 35.7462 2.952e-16 2.461e-16 1.174e-16 64.346 1103.81
DG5673 -17.5136 35.3308 6.649e-26 1.494e-27 8.793e-33 76.1638 1106.87
DG5674 -17.4239 35.7306 3.444e-16 2.664e-16 1.325e-16 85.4088 1107.38
DG5725 17.3325 6.8796 1.619e-15 1.094e-15 4.849e-16 312.7644 381.94
DG5726 17.8469 6.7486 1.867e-15 1.538e-15 5.972e-16 168.614 378.9
DG5727 17.3380 6.8767 6.243e-26 1.810e-27 7.683e-33 236.5565 381.19
DG5728 17.1536 6.3358 1.890e-15 1.636e-15 6.057e-16 160.8864 381.17
DG5729 16.8135 6.9217 2.022e-15 1.457e-15 6.766e-16 168.954 380.32
DG5730 16.7501 6.8571 2.059e-15 1.722e-15 7.150e-16 163.2495 380.56
DG5731 16.9098 6.8609 1.878e-15 1.568e-15 7.414e-16 189.0422 380.38
DG5732 17.0597 6.8302 2.169e-15 1.552e-15 6.514e-16 195.5958 379.27
