Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S216738 16.8825 -18.0208 6.691e-19 8.250e-19 9.093e-19 0.0 105.7 0.0
S216739 16.8706 -18.0062 4.195e-20 6.377e-20 1.121e-19 0.0 105.64 0.0
S216740 16.8163 -18.016 1.100e-18 1.214e-18 1.064e-18 0.0 105.5 0.0
S216741 16.8511 -17.94 1.963e-22 5.074e-22 2.716e-21 0.001 107.35 0.0
S216742 16.8754 -17.9918 1.019e-20 1.923e-20 5.287e-20 0.0 107.75 0.0
S216743 16.9478 -18.0519 2.698e-19 3.350e-19 3.790e-19 0.0 106.75 0.0
S216744 16.9209 -17.9308 1.133e-21 2.347e-21 7.700e-21 0.0 108.07 0.0
S216745 16.8684 -17.9915 9.460e-19 1.104e-18 1.062e-18 0.0 106.37 0.0
S216746 16.8729 -17.9964 2.166e-23 6.190e-23 4.019e-22 0.0 105.95 0.0
S216747 16.8827 -17.9034 6.077e-21 1.105e-20 2.813e-20 0.0 108.01 0.0
S216748 16.875 -17.9788 2.306e-18 2.514e-18 2.163e-18 0.0 107.56 0.0
S216749 16.8655 -17.9445 3.664e-24 1.289e-23 1.299e-22 0.0 107.6 0.0
S216750 16.9262 -17.9495 1.271e-24 4.929e-24 5.957e-23 0.0 108.08 0.0
S216751 16.8704 -17.9385 9.025e-17 1.739e-16 4.824e-16 0.0 107.93 0.0
S216752 16.868 -17.9928 1.615e-21 3.429e-21 1.239e-20 0.0 106.39 0.0
S216753 16.8996 -17.8789 1.107e-23 3.277e-23 2.207e-22 0.0 108.2 0.0
S216754 16.8451 -17.9681 8.613e-24 2.907e-23 2.499e-22 0.0 106.9 0.0
S216755 16.9313 -18.0556 1.503e-22 3.521e-22 1.473e-21 0.0 106.32 0.0
S216756 16.813 -18.0018 1.989e-22 4.994e-22 2.396e-21 0.0 105.85 0.0
S216757 16.8778 -18.028 3.969e-17 3.343e-17 1.731e-17 0.0 105.65 0.0
S216758 16.9153 -18.014 1.669e-19 2.306e-19 3.195e-19 0.0 106.75 0.0
S216759 16.8683 -18.0122 7.712e-13 5.514e-13 2.061e-13 0.0 105.65 0.0
S216760 16.8556 -17.9952 2.534e-19 3.448e-19 4.436e-19 0.0 105.99 0.0
S216761 16.8611 -18.0029 4.729e-21 9.666e-21 3.193e-20 0.0 105.74 0.0
S216762 16.8757 -17.9946 1.875e-19 2.526e-19 3.399e-19 0.0 106.97 0.0
S216763 16.8599 -17.996 2.092e-22 4.631e-22 1.727e-21 0.0 105.86 0.0
S216764 16.885 -17.9609 2.208e-22 6.158e-22 3.830e-21 0.0 107.97 0.0
S216765 16.8713 -17.9959 4.045e-19 5.452e-19 7.535e-19 0.0 105.9 0.0
S216766 16.8122 -18.09 9.657e-22 2.125e-21 8.136e-21 0.0 104.99 0.0
S216767 16.8474 -18.0153 9.735e-17 1.588e-16 3.028e-16 0.0 105.4 0.0
S216768 16.9434 -17.9926 2.260e-21 4.372e-21 1.286e-20 0.0 107.26 0.0
S216769 16.8766 -17.9956 9.699e-19 1.124e-18 1.098e-18 0.0 106.63 0.0
S216770 16.8975 -17.9348 2.868e-22 6.529e-22 2.665e-21 0.0 108.15 0.0
S216771 16.8735 -17.9497 2.931e-21 2.062e-21 7.185e-22 0.0 107.76 0.0
S216772 16.8818 -17.9652 2.884e-19 3.743e-19 4.475e-19 0.0 107.89 0.0
S216773 16.8808 -18.037 6.631e-17 1.251e-16 3.406e-16 0.0 105.07 0.0
S216774 16.8814 -18.0121 5.089e-18 5.276e-18 3.966e-18 0.0 106.01 0.0
S216775 16.8891 -18.0399 3.016e-17 2.805e-17 1.714e-17 0.0 106.02 0.0
S216776 16.8451 -17.9998 2.222e-17 3.339e-17 5.562e-17 0.001 105.72 0.0
S216777 16.8732 -17.9752 3.801e-20 5.834e-20 9.941e-20 0.0 107.63 0.0
S216778 16.8866 -18.0229 4.195e-21 2.801e-21 9.147e-22 0.0 105.22 0.0
S216779 16.8905 -17.9883 3.533e-21 2.389e-21 8.273e-22 0.0 107.3 0.0
S216780 16.8768 -17.974 1.757e-18 1.981e-18 1.797e-18 0.0 107.46 0.0
S216781 16.8668 -17.9491 3.008e-21 2.110e-21 7.474e-22 0.0 107.68 0.0
S216782 16.8389 -18.023 2.244e-19 3.016e-19 3.981e-19 0.001 105.06 0.0
S216783 16.8719 -18.0066 4.433e-20 6.693e-20 1.118e-19 0.0 106.06 0.0
S216784 16.8568 -18.0114 2.480e-22 6.157e-22 2.991e-21 0.0 105.41 0.0
S216785 16.8666 -18.017 6.158e-20 9.794e-20 1.773e-19 0.0 105.38 0.0
S216786 16.8946 -18.0094 1.826e-21 3.585e-21 1.040e-20 0.0 106.06 0.0
S216787 16.8726 -18.017 2.533e-23 6.960e-23 4.222e-22 0.0 105.45 0.0
S216788 16.8971 -18.0139 2.626e-24 9.672e-24 1.044e-22 0.0 105.78 0.0
S216789 16.8617 -17.9749 5.732e-19 7.191e-19 8.273e-19 0.0 107.05 0.0
S216790 16.8417 -18.0151 3.258e-18 3.527e-18 3.006e-18 0.0 105.15 0.0
S216791 16.8261 -17.9654 8.996e-18 8.603e-18 5.742e-18 0.0 106.43 0.0
S216792 16.8913 -18.0126 1.339e-22 3.438e-22 1.774e-21 0.0 105.96 0.0
S216793 16.8471 -17.9864 3.265e-22 8.021e-22 3.670e-21 0.0 106.24 0.0
S216794 16.8578 -17.9645 1.011e-18 1.259e-18 1.430e-18 0.0 107.95 0.0
S216795 16.8882 -17.9801 1.086e-17 1.471e-17 2.027e-17 0.0 107.64 0.0
S216796 16.8872 -18.0005 7.784e-17 1.745e-16 6.698e-16 0.0 106.69 1.0
S216797 16.8817 -17.9978 2.370e-22 5.785e-22 2.803e-21 0.0 106.64 0.0
S216798 16.8639 -17.989 3.721e-18 3.788e-18 2.857e-18 0.0 106.56 0.0
S216799 16.8793 -18.0298 4.472e-19 5.673e-19 6.633e-19 0.0 105.32 0.0
S216800 16.8793 -17.9619 1.704e-21 3.306e-21 9.155e-21 0.0 108.01 0.0
S216801 16.8959 -17.9952 7.147e-16 5.331e-16 2.106e-16 0.0 107.01 0.0
S216802 16.8715 -17.9653 1.592e-23 5.018e-23 4.008e-22 0.0 107.73 0.0
S216803 16.8552 -18.0028 3.329e-17 3.003e-17 1.818e-17 0.0 105.61 0.0
S216804 16.8463 -17.9966 1.016e-22 2.582e-22 1.353e-21 0.0 105.94 0.0
S216805 16.853 -17.96 7.161e-18 7.380e-18 5.545e-18 0.001 107.65 0.0
S216806 16.8925 -17.972 6.022e-22 1.405e-21 5.924e-21 0.0 107.84 0.0
S216807 16.8819 -18.0002 5.546e-19 7.033e-19 8.067e-19 0.0 106.45 0.0
S216808 16.8678 -18.0039 3.771e-17 3.218e-17 1.670e-17 0.0 105.66 0.0
S216809 16.8837 -17.99 5.990e-19 7.430e-19 8.187e-19 0.0 107.19 0.0
S216810 16.8594 -17.9988 6.304e-22 1.495e-21 6.432e-21 0.0 105.68 0.0
S216811 16.8878 -17.9867 7.807e-24 2.361e-23 1.765e-22 0.0 107.68 0.0
S216812 16.8735 -17.9885 1.453e-17 2.192e-17 3.648e-17 0.0 106.91 0.0
S216813 16.8711 -18.0069 8.401e-22 1.911e-21 7.876e-21 0.001 105.77 0.0
S216814 16.8502 -18.0221 2.719e-19 3.423e-19 4.068e-19 0.0 105.35 0.0
S216815 16.9097 -17.9964 7.554e-20 1.065e-19 1.594e-19 0.0 107.49 1.0
S216816 16.8623 -18.0024 3.027e-20 4.753e-20 8.693e-20 0.0 105.61 0.0
S216817 16.8518 -17.9831 8.816e-13 6.270e-13 2.271e-13 0.0 105.97 0.0
S216818 16.8926 -17.9887 3.779e-17 3.318e-17 1.909e-17 0.0 107.67 0.0
S216819 16.8466 -17.9779 4.599e-22 1.121e-21 5.279e-21 0.0 106.55 0.0
S216820 16.8608 -17.9637 1.578e-20 2.769e-20 6.162e-20 0.0 107.34 0.0
S216821 16.8587 -18.0113 2.316e-21 4.548e-21 1.299e-20 0.0 105.78 0.0
S216822 16.9186 -17.9702 4.607e-21 8.245e-21 2.038e-20 0.0 107.75 0.0
S216823 16.8522 -17.9935 6.088e-17 5.197e-17 2.754e-17 0.0 105.53 0.0
S216824 16.8633 -18.0107 2.149e-19 2.942e-19 4.077e-19 0.0 105.51 0.0
S216825 16.868 -17.9633 7.035e-22 1.516e-21 5.320e-21 0.0 107.59 0.0
S216826 16.8577 -18.0158 1.502e-17 2.811e-17 7.320e-17 0.0 105.4 0.0
S216827 16.867 -17.9879 3.166e-21 6.238e-21 1.922e-20 0.0 106.78 0.0
S216828 16.8911 -17.9648 2.927e-17 5.285e-17 1.277e-16 0.0 107.96 0.0
S216829 16.8649 -17.9926 5.142e-21 9.870e-21 2.822e-20 0.0 106.39 0.0
S216830 16.8749 -17.9824 7.578e-18 7.778e-18 5.984e-18 0.0 107.34 0.0
S216831 16.8911 -17.9508 1.226e-21 9.745e-22 4.297e-22 0.0 108.02 0.0
S216832 16.8127 -17.9884 4.971e-17 4.207e-17 2.229e-17 0.0 105.88 0.0
S216833 16.8987 -17.9699 1.481e-21 3.208e-21 1.174e-20 0.0 108.03 0.0
S216834 16.9134 -18.0147 1.945e-21 4.174e-21 1.412e-20 0.0 106.8 0.0
S216835 16.8807 -18.0118 3.522e-19 4.630e-19 5.668e-19 0.0 105.95 0.0
S216836 16.8753 -17.9424 7.990e-17 7.031e-17 3.869e-17 0.0 108.18 0.0
S216837 16.8701 -17.9802 2.990e-16 2.238e-16 9.387e-17 0.0 107.54 0.0
S216838 16.8294 -18.0183 1.869e-21 3.922e-21 1.327e-20 0.0 105.47 0.0
S216839 16.9072 -17.9863 1.339e-17 1.259e-17 8.030e-18 0.0 107.35 0.0
S216840 16.8802 -18.0189 1.455e-12 1.067e-12 3.996e-13 0.0 105.81 0.0
S216841 16.8646 -17.9725 3.554e-22 8.198e-22 3.386e-21 0.001 107.79 0.0
S216842 16.8628 -17.9885 5.001e-17 3.988e-17 1.903e-17 0.0 106.56 0.0
S216843 16.8775 -18.0002 5.036e-24 1.777e-23 1.791e-22 0.0 106.17 0.0
S216844 16.8723 -17.9943 3.166e-17 2.836e-17 1.664e-17 0.0 106.54 0.0
S216845 16.8928 -17.9906 1.684e-21 3.316e-21 9.763e-21 0.0 107.53 0.0
S216846 16.8642 -18.001 2.034e-25 1.061e-24 2.425e-23 0.0 105.64 0.0
S216847 16.8862 -18.0194 4.253e-21 7.561e-21 1.850e-20 0.0 105.66 0.0
S216848 16.8619 -18.01 4.930e-21 9.448e-21 2.616e-20 0.0 105.44 0.0
S216849 16.8707 -17.9886 1.188e-23 3.825e-23 3.034e-22 0.0 107.42 0.0
S216850 16.8648 -17.9843 1.402e-23 4.597e-23 3.975e-22 0.0 106.93 0.0
S216851 16.9039 -18.003 6.654e-18 6.863e-18 5.219e-18 0.0 107.95 0.0
S216852 16.8667 -17.9914 3.164e-22 7.842e-22 3.728e-21 0.0 106.49 0.0
S216853 16.8715 -17.9997 1.576e-21 1.189e-21 5.014e-22 0.0 105.65 0.0
S216854 16.8483 -17.9825 5.771e-18 5.835e-18 4.298e-18 0.0 106.44 0.0
S216855 16.9045 -17.9994 3.044e-22 7.406e-22 3.439e-21 0.0 107.55 0.0
S216856 16.8719 -17.9704 6.323e-24 1.963e-23 1.491e-22 0.0 107.83 0.0
S216857 16.8823 -17.9459 2.648e-18 2.987e-18 2.705e-18 0.0 108.02 0.0
S216858 16.9044 -18.006 5.616e-18 5.642e-18 4.170e-18 0.001 106.89 0.0
S216859 16.8472 -17.9806 1.271e-16 1.041e-16 5.119e-17 0.0 106.43 0.0
S216860 16.9045 -18.0031 1.374e-19 1.844e-19 2.391e-19 0.0 107.33 0.0
S216861 16.8636 -18.0081 1.789e-18 1.958e-18 1.671e-18 0.0 105.64 0.0
S216862 16.9024 -17.9916 1.025e-19 1.471e-19 2.179e-19 0.0 107.35 0.0
S216863 16.8837 -18.0286 4.938e-19 6.198e-19 7.183e-19 0.0 105.37 0.0
S216864 16.8859 -17.9903 1.058e-16 8.542e-17 4.015e-17 0.0 107.16 0.0
S216865 16.8736 -18.0063 4.835e-17 9.359e-17 2.591e-16 0.0 105.78 0.0
S216866 16.8659 -18.001 1.210e-18 1.410e-18 1.417e-18 0.0 105.63 0.0
S216867 16.8529 -17.9866 1.787e-21 3.491e-21 1.051e-20 0.0 106.24 0.0
S216868 16.8661 -18.0408 1.392e-18 1.612e-18 1.610e-18 0.0 105.21 0.0
S216869 16.8582 -18.0 9.357e-23 2.146e-22 8.508e-22 0.0 105.67 0.0
S216870 16.8702 -17.9527 1.399e-17 2.290e-17 4.690e-17 0.0 107.69 0.0
S216871 16.897 -17.9819 1.937e-18 2.098e-18 1.783e-18 0.0 107.65 0.0
S216872 16.8916 -18.0233 2.964e-22 7.566e-22 3.766e-21 0.0 106.28 0.0
S216873 16.8782 -17.9756 3.044e-18 3.246e-18 2.578e-18 0.0 107.74 0.0
S216874 16.8913 -18.0112 3.044e-20 4.688e-20 8.060e-20 0.0 105.33 0.0
S216875 16.8746 -17.9756 1.050e-19 1.459e-19 2.084e-19 0.0 107.4 0.0
S216876 16.8906 -18.0119 4.112e-20 6.384e-20 1.106e-19 0.0 106.24 0.0
S216877 16.8614 -18.0029 2.741e-23 7.912e-23 5.006e-22 0.0 105.65 0.0
S216878 16.8431 -17.9395 1.029e-21 2.149e-21 6.883e-21 0.0 107.2 0.0
S216879 16.8523 -17.9987 6.344e-22 1.494e-21 6.168e-21 0.0 105.65 0.0
S216880 16.8981 -18.0138 2.190e-21 1.607e-21 6.163e-22 0.0 106.33 0.0
S216881 16.885 -17.9671 1.343e-18 1.517e-18 1.393e-18 0.0 107.81 0.0
S216882 16.8633 -17.9966 3.574e-24 1.195e-23 1.062e-22 0.0 105.59 0.0
S216883 16.8394 -18.0019 1.806e-21 3.807e-21 1.252e-20 0.0 105.33 0.0
S216884 16.8676 -18.0094 3.356e-21 6.755e-21 2.151e-20 0.0 105.56 0.0
S216885 16.8645 -17.9974 4.018e-20 6.304e-20 1.147e-19 0.0 105.68 0.0
S216886 16.8916 -17.9875 1.690e-23 4.549e-23 2.648e-22 0.0 107.67 0.0
S216887 16.8887 -17.9915 3.086e-21 2.125e-21 7.378e-22 0.0 107.08 0.0
S216888 16.8402 -17.9761 1.540e-23 4.599e-23 3.150e-22 0.0 106.48 0.0
S216889 16.8602 -17.9593 3.169e-21 2.214e-21 7.748e-22 0.001 107.64 0.0
S216890 16.9131 -17.9984 2.573e-16 2.112e-16 1.044e-16 0.0 107.29 0.0
S216891 16.8852 -17.9738 1.967e-19 2.700e-19 3.667e-19 0.0 107.73 0.0
S216892 16.8809 -18.0061 4.418e-20 7.542e-20 1.649e-19 0.0 105.63 0.0
S216893 16.8837 -18.0084 7.056e-17 1.579e-16 6.244e-16 0.0 105.48 1.0
S216894 16.8617 -18.0087 5.680e-20 8.387e-20 1.330e-19 0.0 105.74 0.0
S216895 16.8868 -17.978 1.769e-17 1.699e-17 1.160e-17 0.001 107.66 0.0
S216896 16.8697 -17.9782 4.683e-24 1.718e-23 1.795e-22 0.0 107.1 0.0
S216897 16.9084 -18.0156 1.188e-25 6.013e-25 1.308e-23 0.0 106.67 0.0
S216898 16.8757 -18.0312 1.061e-18 1.307e-18 1.475e-18 0.0 105.4 0.0
S216899 16.8522 -17.9873 6.608e-21 1.224e-20 3.287e-20 0.0 105.45 0.0
S216900 16.8619 -17.9728 2.728e-21 5.592e-21 1.805e-20 0.0 107.3 0.0
S216901 16.8371 -18.0029 2.902e-17 4.118e-17 6.061e-17 0.0 105.44 0.0
S216902 16.9026 -18.0083 6.312e-22 1.336e-21 4.563e-21 0.0 106.9 0.0
S216903 16.8576 -17.9719 1.629e-24 6.083e-24 6.769e-23 0.001 107.86 0.0
S216904 16.8327 -18.0311 6.041e-19 7.360e-19 8.301e-19 0.0 105.18 0.0
S216905 16.8657 -18.0056 1.282e-23 3.952e-23 2.871e-22 0.0 105.68 0.0
S216906 16.8422 -17.9946 1.168e-19 1.684e-19 2.582e-19 0.0 105.33 0.0
S216907 16.8657 -18.0036 1.148e-24 4.881e-24 7.256e-23 0.0 105.68 0.0
S216908 16.8701 -17.973 6.906e-20 1.003e-19 1.576e-19 0.0 107.44 1.0
S216909 16.8818 -17.979 2.255e-18 2.397e-18 1.900e-18 0.0 107.57 0.0
S216910 16.8835 -18.0262 2.537e-21 1.792e-21 6.700e-22 0.0 105.76 0.0
S216911 16.8529 -17.9839 1.076e-12 9.554e-13 5.508e-13 0.0 106.52 1.0
S216912 16.8738 -17.9759 1.670e-18 1.942e-18 1.894e-18 0.0 107.61 0.0
S216913 16.885 -17.9712 4.976e-20 7.433e-20 1.214e-19 0.0 107.8 0.0
S216914 16.8574 -17.9876 2.984e-24 1.088e-23 1.154e-22 0.0 106.37 0.0
S216915 16.8563 -18.0099 5.104e-17 4.032e-17 1.816e-17 0.0 105.51 0.0
S216916 16.8363 -18.0032 2.201e-23 6.889e-23 5.292e-22 0.0 105.63 0.0
S216917 16.8762 -17.9729 4.916e-21 9.152e-21 2.474e-20 0.0 107.69 0.0
S216918 16.8868 -18.011 2.497e-20 3.967e-20 7.721e-20 0.0 105.76 0.0
S216919 16.8289 -18.0055 2.916e-22 6.655e-22 2.596e-21 0.0 105.23 0.0
S216920 16.887 -18.0198 2.002e-17 1.830e-17 1.104e-17 0.0 105.4 0.0
S216921 16.8665 -17.9763 8.885e-19 1.060e-18 1.114e-18 0.0 107.22 0.0
S216922 16.9034 -17.9951 4.200e-17 8.508e-17 2.535e-16 0.0 107.79 0.0
S216923 16.843 -17.9918 5.012e-21 3.271e-21 1.031e-21 0.0 106.04 0.0
S216924 16.85 -18.0244 5.441e-19 6.749e-19 7.771e-19 0.001 105.23 0.0
S216925 16.8797 -17.9914 1.030e-18 1.242e-18 1.305e-18 0.0 107.58 0.0
S216926 16.9108 -17.988 6.328e-19 8.091e-19 9.851e-19 0.0 107.49 0.0
S216927 16.8478 -17.9439 6.864e-19 7.866e-19 7.677e-19 0.0 107.43 0.0
S216928 16.8472 -18.0188 4.310e-23 1.318e-22 9.762e-22 0.0 105.23 0.0
S216929 16.8835 -18.0303 2.185e-17 4.123e-17 1.125e-16 0.0 105.19 0.0
S216930 16.8669 -17.9694 1.778e-17 3.637e-17 1.173e-16 0.0 107.73 0.0
S216931 16.8557 -17.9854 8.279e-22 1.895e-21 7.678e-21 0.0 106.48 0.0
S216932 16.873 -17.9412 1.477e-22 3.853e-22 2.036e-21 0.0 107.99 0.0
S216933 16.8933 -17.9893 6.312e-20 9.396e-20 1.597e-19 0.0 107.28 0.0
S216934 16.9114 -17.9761 2.541e-16 7.089e-16 4.465e-15 0.0 108.2 1.0
S216935 16.8792 -17.9966 1.489e-20 2.580e-20 5.967e-20 0.0 106.64 0.0
S216936 16.8457 -17.9738 1.351e-19 1.828e-19 2.500e-19 0.0 106.77 0.0
S216937 16.8568 -17.9679 1.153e-18 1.376e-18 1.412e-18 0.0 107.48 0.0
S216938 16.8875 -18.0155 7.926e-17 1.772e-16 6.929e-16 0.0 106.01 1.0
S216939 16.8884 -17.9561 5.459e-17 4.647e-17 2.462e-17 0.0 108.3 0.0
S216940 16.8977 -17.9879 3.859e-18 3.960e-18 3.088e-18 0.0 107.22 0.0
S216941 16.8498 -17.9846 3.783e-18 3.938e-18 3.161e-18 0.0 106.08 0.0
S216942 16.8764 -17.9819 3.327e-21 2.316e-21 7.920e-22 0.0 107.51 0.0
S216943 16.8648 -17.9776 1.826e-22 4.897e-22 2.675e-21 0.0 107.09 0.0
S216944 16.8809 -18.0109 7.372e-22 1.535e-21 4.875e-21 0.0 105.78 0.0
S216945 16.8746 -17.9592 3.566e-17 3.105e-17 1.647e-17 0.0 107.78 0.0
S216946 16.8729 -18.008 1.037e-17 1.031e-17 7.126e-18 0.0 105.81 0.0
S216947 16.8843 -17.9691 1.639e-21 3.293e-21 9.848e-21 0.0 107.63 0.0
S216948 16.9088 -18.004 3.868e-20 5.871e-20 1.018e-19 0.0 107.08 0.0
S216949 16.8904 -17.9859 4.069e-21 7.272e-21 1.731e-20 0.0 107.77 0.0
S216950 16.9104 -17.9537 2.943e-18 3.207e-18 2.785e-18 0.0 108.12 0.0
S216951 16.8625 -18.0094 1.250e-18 1.399e-18 1.268e-18 0.0 105.58 0.0
S216952 16.9157 -17.988 4.843e-22 1.171e-21 5.210e-21 0.0 107.73 0.0
S216953 16.858 -18.0079 7.096e-24 2.206e-23 1.704e-22 0.0 105.7 0.0
S216954 16.8566 -17.9953 5.859e-22 1.402e-21 6.247e-21 0.0 105.6 0.0
S216955 16.9022 -17.9887 6.831e-22 1.535e-21 5.898e-21 0.0 107.99 0.0
S216956 16.8684 -18.0179 6.747e-20 9.818e-20 1.560e-19 0.0 105.71 0.0
S216957 16.8994 -17.9687 1.530e-17 2.489e-17 4.847e-17 0.0 108.06 0.0
S216958 16.8672 -17.9818 5.716e-19 6.949e-19 7.477e-19 0.0 107.27 0.0
S216959 16.8818 -17.9888 2.315e-21 4.528e-21 1.293e-20 0.0 107.35 0.0
S216960 16.8837 -18.0036 2.200e-19 2.922e-19 3.629e-19 0.0 106.36 0.0
S216961 16.8937 -18.0071 2.346e-13 1.563e-13 5.042e-14 0.0 106.66 0.0
S216962 16.8657 -17.9747 7.493e-22 1.508e-21 4.587e-21 0.0 107.19 0.0
S216963 16.8575 -17.9904 1.141e-16 9.212e-17 4.267e-17 0.0 106.3 0.0
S216964 16.83 -17.9835 7.917e-17 6.576e-17 3.362e-17 0.0 106.16 0.0
S216965 16.8511 -17.9863 9.372e-23 2.391e-22 1.215e-21 0.0 106.29 0.0
S216966 16.8699 -17.9788 6.858e-17 1.185e-16 2.627e-16 0.0 107.35 0.0
S216967 16.8864 -18.0067 5.547e-22 1.060e-21 2.815e-21 0.0 106.43 0.0
S216968 16.8993 -18.0024 5.066e-23 1.335e-22 7.257e-22 0.0 107.08 0.0
S216969 16.9088 -18.0081 3.962e-22 9.918e-22 4.843e-21 0.0 106.74 0.0
S216970 16.849 -17.9717 1.017e-19 1.366e-19 1.884e-19 0.0 106.86 0.0
S216971 16.8923 -17.9929 1.183e-19 1.652e-19 2.364e-19 0.0 107.02 0.0
S216972 16.8928 -17.9973 1.449e-17 2.334e-17 4.380e-17 0.0 106.89 0.0
S216973 16.8863 -18.013 3.951e-17 3.293e-17 1.656e-17 0.0 106.32 0.0
S216974 16.8855 -18.0048 2.446e-23 6.831e-23 4.084e-22 0.0 106.46 0.0
S216975 16.9062 -18.015 2.491e-17 5.020e-17 1.519e-16 0.0 106.56 0.0
S216976 16.8914 -17.9944 6.125e-23 1.783e-22 1.227e-21 0.0 107.04 0.0
S216977 16.8543 -17.9783 8.838e-18 8.899e-18 6.682e-18 0.0 106.63 0.0
S216978 16.8938 -17.9957 1.523e-17 1.514e-17 1.104e-17 0.0 106.94 0.0
S216979 16.8973 -18.0044 4.170e-17 3.644e-17 1.991e-17 0.0 106.8 0.0
S216980 16.8517 -17.9688 6.921e-25 2.942e-24 4.396e-23 0.0 107.04 0.0
S216981 16.8923 -18.0099 2.560e-17 3.783e-17 6.273e-17 0.0 106.59 0.0
S216982 16.857 -17.9849 2.133e-13 1.417e-13 4.534e-14 0.0 106.59 0.0
S216983 16.8823 -18.0041 9.931e-18 9.629e-18 6.806e-18 0.0 106.35 0.0
S216984 16.8726 -17.9913 3.076e-23 8.534e-23 5.009e-22 0.0 106.74 0.0
S216985 16.9008 -17.9805 4.602e-22 1.101e-21 4.963e-21 0.0 107.59 0.0
S216986 16.8419 -17.9751 3.659e-13 2.471e-13 8.145e-14 0.0 106.57 0.0
S216987 16.8529 -17.9688 1.294e-19 1.987e-19 3.454e-19 0.0 107.05 0.0
S216988 16.8953 -18.0069 2.247e-21 4.363e-21 1.241e-20 0.0 106.71 0.0
S216989 16.8878 -18.0169 9.843e-22 2.203e-21 8.646e-21 0.0 106.12 0.0
S216990 16.836 -17.9625 1.449e-20 2.494e-20 5.458e-20 0.0 106.72 0.0
S216991 16.8983 -18.0014 6.766e-19 7.986e-19 8.309e-19 0.0 107.0 0.0
S216992 16.8933 -18.0007 1.970e-12 1.509e-12 6.101e-13 0.0 106.89 1.0
S216993 16.907 -18.011 3.303e-21 6.265e-21 1.731e-20 0.0 106.82 0.0
S216994 16.8803 -18.0098 7.606e-18 1.527e-17 4.642e-17 0.0 106.1 0.0
S216995 16.8427 -17.9754 6.454e-22 1.477e-21 6.116e-21 0.0 106.49 0.0
S216996 16.8895 -18.0012 6.320e-23 1.805e-22 1.189e-21 0.0 106.68 0.0
S216997 16.9013 -18.0014 5.365e-22 1.171e-21 4.064e-21 0.0 106.91 0.0
S216998 16.9083 -18.0137 2.567e-22 7.081e-22 4.291e-21 0.0 106.8 0.0
S216999 16.8548 -17.9907 2.917e-21 2.055e-21 7.219e-22 0.0 106.33 0.0
S217000 16.8456 -17.9679 7.668e-17 6.556e-17 3.365e-17 0.0 106.86 0.0
S217001 16.8435 -17.9822 7.575e-22 1.754e-21 7.166e-21 0.0 106.43 0.0
S217002 16.8501 -17.9736 1.787e-17 3.246e-17 8.106e-17 0.0 106.8 0.0
S217003 16.8968 -18.0148 1.170e-17 2.255e-17 6.271e-17 0.0 106.38 0.0
S217004 16.9036 -18.0117 2.639e-17 2.407e-17 1.421e-17 0.0 106.66 0.0
S217005 16.8503 -17.9741 7.755e-18 7.581e-18 5.340e-18 0.0 106.8 0.0
S217006 16.9053 -18.0123 3.443e-21 6.486e-21 1.790e-20 0.0 106.64 0.0
S217007 16.8562 -17.9926 5.779e-19 7.243e-19 8.698e-19 0.0 106.18 0.0
S217008 16.9008 -18.0043 8.040e-13 5.790e-13 2.076e-13 0.0 106.99 0.0
S217009 16.9002 -18.002 4.501e-22 1.107e-21 5.083e-21 0.0 106.85 0.0
S217010 16.9018 -17.9994 5.511e-22 1.273e-21 5.042e-21 0.0 107.01 0.0
S217011 16.8947 -17.9965 1.966e-17 2.817e-17 4.144e-17 0.0 106.87 0.0
S217012 16.8575 -17.9808 3.463e-17 7.648e-17 2.836e-16 0.0 106.71 0.0
S217013 16.9167 -18.0037 5.561e-17 4.797e-17 2.602e-17 0.001 107.21 0.0
S217014 16.8466 -17.9856 2.416e-21 4.903e-21 1.549e-20 0.0 106.4 0.0
S217015 16.9042 -18.0111 5.453e-24 1.885e-23 1.731e-22 0.0 106.7 0.0
S217016 16.8426 -17.9801 2.066e-16 1.657e-16 7.843e-17 0.0 106.37 0.0
S217017 16.9053 -18.02 2.020e-24 7.291e-24 7.593e-23 0.0 106.48 0.0
S217018 16.8449 -17.9713 1.012e-16 8.036e-17 3.557e-17 0.0 106.66 0.0
S217019 16.8919 -18.0251 9.143e-17 7.620e-17 3.755e-17 0.0 106.17 0.0
S217020 16.8507 -17.9818 1.152e-19 1.577e-19 2.201e-19 0.0 106.47 0.0
S217021 16.8981 -18.0065 5.060e-24 1.749e-23 1.709e-22 0.0 106.74 0.0
S217022 16.9196 -18.0075 6.541e-13 4.609e-13 1.592e-13 0.0 106.95 0.0
S217023 16.8386 -17.9734 2.254e-20 3.655e-20 7.033e-20 0.0 106.52 0.0
S217024 16.9027 -18.0105 1.602e-16 3.781e-16 1.570e-15 0.0 106.74 1.0
S217025 16.8415 -17.9772 5.738e-18 5.658e-18 4.070e-18 0.0 106.48 0.0
S217026 16.9092 -18.0155 6.979e-19 8.306e-19 8.423e-19 0.0 106.68 0.0
S217027 16.8575 -17.9791 7.142e-17 6.199e-17 3.384e-17 0.0 106.68 0.0
S217028 16.8327 -17.9762 4.163e-21 8.033e-21 2.192e-20 0.0 106.42 0.0
S217029 16.8562 -17.9716 9.628e-22 2.143e-21 8.078e-21 0.0 106.96 0.0
