Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S064956 -6.6181 -6.9529 3.295e-22 7.835e-22 3.315e-21 0.0 139.85 0.0
S064957 -6.6805 -7.0034 2.972e-17 2.746e-17 1.676e-17 0.0 139.32 0.0
S064958 -6.5678 -7.0272 4.853e-18 4.906e-18 3.662e-18 0.0 142.06 0.0
S064959 -6.6583 -7.0205 1.376e-20 2.251e-20 4.346e-20 0.0 140.06 0.0
S064960 -6.5577 -7.04 2.009e-17 2.901e-17 4.394e-17 0.0 142.27 0.0
S064961 -6.7046 -6.9762 6.592e-23 1.707e-22 9.186e-22 0.0 138.44 0.0
S064962 -6.5882 -7.0019 4.282e-23 1.089e-22 5.513e-22 0.0 141.27 0.0
S064963 -6.6713 -6.9496 5.358e-19 6.361e-19 6.369e-19 0.0 138.4 0.0
S064964 -6.5988 -7.0541 4.590e-23 1.221e-22 6.566e-22 0.0 141.59 0.0
S064965 -6.5739 -7.069 3.186e-21 5.548e-21 1.221e-20 0.0 142.29 0.0
S064966 -6.7085 -6.9477 3.290e-20 5.420e-20 1.069e-19 0.0 137.87 0.0
S064967 -6.7137 -6.9361 2.562e-18 2.462e-18 1.580e-18 0.0 137.83 0.0
S064968 -6.6725 -6.9278 1.825e-19 2.174e-19 2.340e-19 0.0 138.63 0.0
S064969 -6.6382 -7.0371 1.885e-21 3.992e-21 1.364e-20 0.0 140.73 0.0
S064970 -6.6066 -6.9809 2.823e-23 6.868e-23 3.134e-22 0.0 140.42 0.0
S064971 -6.6403 -6.9505 1.583e-25 8.029e-25 1.701e-23 0.0 139.4 0.0
S064972 -6.5729 -7.0638 1.709e-22 4.396e-22 2.301e-21 0.0 142.26 0.0
S064973 -6.7127 -6.957 2.018e-22 5.308e-22 2.818e-21 0.0 138.02 0.0
S064974 -6.5702 -7.0124 7.295e-20 1.001e-19 1.376e-19 0.0 141.58 0.0
S064975 -6.7156 -6.9382 6.696e-22 1.399e-21 4.716e-21 0.0 137.84 0.0
S064976 -6.7005 -6.9205 9.799e-18 1.416e-17 2.266e-17 0.0 138.11 0.0
S064977 -6.5864 -7.0618 1.007e-21 1.995e-21 6.061e-21 0.0 141.95 0.0
S064978 -6.5653 -7.0563 8.659e-22 1.946e-21 7.661e-21 0.0 142.5 0.0
S064979 -6.7131 -6.953 3.522e-22 8.069e-22 3.172e-21 0.0 138.11 0.0
S064980 -6.6615 -7.0196 1.467e-22 3.353e-22 1.338e-21 0.0 140.0 0.0
S064981 -6.627 -6.9597 2.046e-22 4.701e-22 1.806e-21 0.0 139.79 0.0
S064982 -6.5599 -7.0546 4.298e-23 1.075e-22 5.321e-22 0.0 142.48 0.0
S064983 -6.5977 -6.9818 6.016e-23 1.500e-22 7.017e-22 0.0 140.6 0.0
S064984 -6.7095 -6.9555 8.368e-22 1.645e-21 4.898e-21 0.0 138.06 0.0
S064985 -6.7112 -6.9387 1.882e-18 1.972e-18 1.594e-18 0.0 137.86 0.0
S064986 -6.5872 -7.0601 1.417e-19 1.922e-19 2.550e-19 0.0 141.97 0.0
S064987 -6.7086 -6.9479 5.958e-22 1.367e-21 5.653e-21 0.0 137.88 0.0
S064988 -6.5573 -7.0365 2.563e-21 5.064e-21 1.470e-20 0.0 142.25 0.0
S064989 -6.7049 -6.9854 8.877e-13 6.706e-13 2.707e-13 0.0 138.77 0.0
S064990 -6.55 -7.0649 3.538e-17 2.971e-17 1.494e-17 0.0 142.44 0.0
S064991 -6.5676 -7.0656 6.678e-23 1.671e-22 8.038e-22 0.0 142.26 0.0
S064992 -6.555 -7.0603 5.507e-13 5.062e-13 3.090e-13 0.0 142.44 1.0
S064993 -6.5578 -7.0409 2.610e-22 6.104e-22 2.572e-21 0.0 142.39 0.0
S064994 -6.6654 -7.0067 2.569e-23 6.231e-23 2.930e-22 0.0 139.73 0.0
S064995 -6.6397 -6.9468 9.535e-20 1.290e-19 1.702e-19 0.0 139.4 0.0
S064996 -6.5529 -7.062 6.528e-22 1.304e-21 3.946e-21 0.0 142.55 0.0
S064997 -6.696 -6.9312 6.108e-20 8.826e-20 1.362e-19 0.0 138.03 0.0
S064998 -6.7047 -6.9805 2.359e-20 3.631e-20 6.182e-20 0.0 138.77 0.0
S064999 -6.6024 -6.981 1.299e-17 2.545e-17 7.297e-17 0.0 140.52 0.0
S065000 -6.6288 -6.9619 1.739e-17 1.514e-17 8.246e-18 0.0 139.74 0.0
S087081 18.3274 -13.8542 2.266e-21 1.551e-21 5.178e-22 0.0 109.72 0.0
S087082 18.3721 -13.8449 2.412e-24 8.232e-24 7.622e-23 0.0 107.17 0.0
S087083 18.3354 -13.8455 1.282e-20 2.012e-20 3.707e-20 0.0 108.46 0.0
S087084 18.299 -13.8156 1.012e-12 7.979e-13 3.553e-13 0.0 110.44 1.0
S087085 18.2872 -13.8076 7.298e-17 5.555e-17 2.342e-17 0.0 108.61 0.0
S087086 18.2899 -13.8093 2.806e-13 2.794e-13 1.929e-13 0.0 109.93 0.0
S087087 18.3489 -13.8472 6.128e-23 1.441e-22 6.111e-22 0.0 112.6 0.0
S087088 18.3058 -13.8102 2.502e-25 1.074e-24 1.630e-23 0.0 112.55 0.0
S087089 18.3022 -13.8351 1.712e-18 3.005e-18 6.796e-18 0.0 109.98 0.0
S087090 18.2909 -13.7693 2.073e-21 4.237e-21 1.302e-20 0.0 107.22 0.0
S087091 18.3241 -13.827 1.301e-16 3.514e-16 2.000e-15 0.0 112.46 1.0
S087092 18.3161 -13.8295 2.653e-16 1.949e-16 7.550e-17 0.0 114.54 0.0
S087093 18.3346 -13.814 1.447e-17 1.294e-17 7.408e-18 0.0 109.75 0.0
S087094 18.3086 -13.8292 4.656e-16 3.465e-16 1.338e-16 0.0 112.46 0.0
S087095 18.3106 -13.8116 5.038e-19 6.092e-19 6.372e-19 0.0 109.18 0.0
S087096 18.2718 -13.8474 2.537e-25 1.082e-24 1.602e-23 0.0 111.26 0.0
S087097 18.3327 -13.7863 3.239e-17 2.825e-17 1.547e-17 0.0 114.85 0.0
S087098 18.3014 -13.8048 1.604e-21 3.160e-21 9.166e-21 0.0 109.62 0.0
S087099 18.2994 -13.8522 3.117e-21 5.968e-21 1.599e-20 0.0 110.38 0.0
S087100 18.2636 -13.7858 1.653e-17 3.277e-17 9.460e-17 0.0 111.98 0.0
S087101 18.2995 -13.8229 3.426e-18 3.506e-18 2.598e-18 0.0 113.66 0.0
S087102 18.3265 -13.8557 3.816e-22 9.080e-22 3.803e-21 0.0 111.17 0.0
S087103 18.3408 -13.8162 3.423e-22 8.204e-22 3.522e-21 0.0 113.6 0.0
S087104 18.2791 -13.8053 8.391e-18 1.623e-17 4.674e-17 0.0 114.09 0.0
S087105 18.3146 -13.8129 2.321e-18 2.510e-18 2.070e-18 0.0 113.68 0.0
S087106 18.3084 -13.8111 2.181e-20 3.470e-20 6.661e-20 0.0 110.78 0.0
S087107 18.3245 -13.8468 2.511e-18 2.700e-18 2.198e-18 0.0 114.09 0.0
S087108 18.2776 -13.8477 8.507e-20 1.233e-19 1.971e-19 0.0 108.9 0.0
S087109 18.3199 -13.8129 3.535e-18 3.691e-18 2.889e-18 0.0 109.25 0.0
S087110 18.321 -13.839 1.085e-22 3.038e-22 1.838e-21 0.0 107.86 0.0
S087111 18.3546 -13.8678 1.688e-17 2.905e-17 6.640e-17 0.0 114.45 0.0
S087112 18.301 -13.8371 7.851e-13 6.378e-13 3.038e-13 0.0 111.65 1.0
S087113 18.317 -13.8628 7.737e-22 1.698e-21 6.356e-21 0.0 107.96 0.0
S087114 18.3119 -13.8493 1.925e-21 1.333e-21 4.584e-22 0.0 111.74 0.0
S087115 18.2901 -13.8144 1.626e-18 1.731e-18 1.398e-18 0.0 111.52 0.0
S087116 18.2984 -13.8068 1.689e-17 2.787e-17 5.643e-17 0.0 113.99 0.0
S087117 18.2723 -13.7969 5.568e-24 1.893e-23 1.682e-22 0.0 107.87 0.0
S087118 18.3112 -13.891 4.167e-18 8.682e-18 2.891e-17 0.0 113.58 0.0
S087119 18.3306 -13.7892 1.193e-21 8.703e-22 3.319e-22 0.0 111.48 0.0
S087120 18.3284 -13.8163 4.084e-23 1.104e-22 6.358e-22 0.0 111.82 0.0
S087121 18.2629 -13.8168 1.136e-17 1.046e-17 6.169e-18 0.0 114.79 1.0
S087122 18.3216 -13.8335 1.198e-19 1.523e-19 1.732e-19 0.0 110.86 0.0
S087123 18.2978 -13.7918 7.326e-23 1.667e-22 6.437e-22 0.0 113.88 0.0
S087124 18.2982 -13.8259 1.811e-21 1.268e-21 4.381e-22 0.0 112.22 1.0
S087125 18.2942 -13.8001 4.002e-17 3.635e-17 2.107e-17 0.0 108.52 0.0
S087126 18.3442 -13.8423 5.328e-18 4.997e-18 3.216e-18 0.0 114.03 0.0
S087127 18.3561 -13.8171 1.996e-22 4.693e-22 1.962e-21 0.0 114.68 0.0
S087128 18.3004 -13.8201 4.073e-13 3.236e-13 1.490e-13 0.0 109.45 1.0
S087129 18.3108 -13.8003 2.183e-18 2.374e-18 1.967e-18 0.0 109.95 0.0
S087130 18.299 -13.8351 1.438e-19 1.795e-19 2.098e-19 0.0 107.99 0.0
S087131 18.2941 -13.8318 4.567e-27 3.204e-26 1.375e-24 0.0 113.32 0.0
S087132 18.2973 -13.8532 2.149e-18 2.240e-18 1.676e-18 0.0 112.38 0.0
S087133 18.3498 -13.8422 4.284e-18 4.279e-18 3.043e-18 0.0 113.74 0.0
S087134 18.3176 -13.8597 2.181e-24 7.985e-24 8.346e-23 0.0 108.72 0.0
S087135 18.324 -13.7883 8.240e-18 1.393e-17 3.078e-17 0.0 108.46 0.0
S087136 18.3397 -13.8201 6.038e-17 1.396e-16 5.624e-16 0.0 111.62 1.0
S087137 18.3508 -13.8291 4.143e-17 3.606e-17 2.001e-17 0.0 112.18 0.0
S087138 18.354 -13.8432 3.890e-17 8.155e-17 2.790e-16 0.0 113.0 1.0
S087139 18.2908 -13.7947 8.647e-18 8.305e-18 5.275e-18 0.0 114.06 0.0
S087140 18.3379 -13.8375 3.746e-19 4.495e-19 4.569e-19 0.0 108.47 0.0
S087141 18.3308 -13.8531 1.946e-21 4.062e-21 1.303e-20 0.0 110.89 0.0
S087142 18.2904 -13.8047 2.373e-17 2.071e-17 1.149e-17 0.0 110.49 0.0
S087143 18.3205 -13.8612 1.236e-17 1.159e-17 7.291e-18 0.0 108.11 0.0
S087144 18.3002 -13.8045 1.638e-18 1.715e-18 1.382e-18 0.0 113.1 0.0
S087145 18.3395 -13.8054 4.048e-22 8.391e-22 2.823e-21 0.0 109.61 0.0
S087146 18.3386 -13.8378 7.700e-22 1.618e-21 5.502e-21 0.0 108.72 0.0
S087147 18.3369 -13.8329 2.131e-22 5.388e-22 2.651e-21 0.0 114.06 0.0
S087148 18.3562 -13.8378 9.170e-19 1.065e-18 1.010e-18 0.0 107.27 0.0
S087149 18.3152 -13.8333 1.565e-21 1.091e-21 4.001e-22 0.0 113.72 0.0
S087150 18.3291 -13.8653 6.360e-19 6.931e-19 5.979e-19 0.0 113.13 0.0
S087151 18.2838 -13.794 1.292e-13 8.498e-14 2.603e-14 0.0 108.66 0.0
S087152 18.313 -13.8286 1.649e-22 4.100e-22 2.019e-21 0.0 112.17 0.0
S087153 18.3029 -13.8126 1.010e-19 1.382e-19 1.954e-19 0.0 110.52 0.0
S087154 18.3082 -13.7921 3.033e-19 3.673e-19 3.846e-19 0.0 107.38 0.0
S087155 18.3357 -13.8275 7.297e-17 5.953e-17 2.860e-17 0.0 111.76 0.0
S087156 18.3338 -13.804 2.471e-18 2.557e-18 2.021e-18 0.0 113.35 0.0
S087157 18.3531 -13.8164 1.383e-21 2.848e-21 9.363e-21 0.0 108.45 0.0
S087158 18.3397 -13.8384 7.799e-20 1.045e-19 1.429e-19 0.0 111.76 0.0
S087159 18.3128 -13.8133 7.298e-22 5.773e-22 2.591e-22 0.0 113.0 0.0
S087160 18.2998 -13.8117 4.102e-23 1.256e-22 9.631e-22 0.0 112.81 0.0
S087161 18.3105 -13.8218 8.723e-23 2.183e-22 1.066e-21 0.0 112.26 0.0
S087162 18.3162 -13.8125 8.870e-18 8.628e-18 5.721e-18 0.0 109.91 0.0
S087163 18.3334 -13.8007 1.635e-21 1.147e-21 4.147e-22 0.0 108.94 0.0
S087164 18.3073 -13.7973 2.180e-20 3.410e-20 6.191e-20 0.0 110.08 0.0
S087165 18.3439 -13.8426 6.928e-17 5.543e-17 2.638e-17 0.0 110.98 0.0
S087166 18.3019 -13.8299 4.056e-24 1.452e-23 1.481e-22 0.0 108.96 0.0
S087167 18.3135 -13.8266 6.496e-23 1.801e-22 1.039e-21 0.0 113.16 0.0
S087168 18.3107 -13.8332 3.464e-17 2.835e-17 1.369e-17 0.0 110.41 0.0
S087169 18.3459 -13.8389 3.300e-17 2.822e-17 1.490e-17 0.0 110.39 0.0
S087170 18.336 -13.8578 1.227e-12 9.296e-13 3.843e-13 0.0 110.72 1.0
S087171 18.2905 -13.8407 2.342e-18 2.521e-18 2.179e-18 0.0 110.3 0.0
S087172 18.3246 -13.8148 5.847e-18 5.786e-18 4.092e-18 0.0 108.84 0.0
S087173 18.3559 -13.8301 2.010e-24 7.233e-24 7.412e-23 0.0 107.72 0.0
S087174 18.3131 -13.853 1.414e-20 2.292e-20 4.507e-20 0.0 111.38 0.0
S087175 18.3228 -13.8146 1.200e-16 9.722e-17 4.455e-17 0.0 109.32 0.0
S087176 18.2849 -13.8282 1.940e-18 1.905e-18 1.303e-18 0.0 108.61 0.0
S087177 18.3329 -13.8232 3.112e-21 5.829e-21 1.570e-20 0.0 109.01 0.0
S087178 18.2975 -13.7971 3.532e-24 1.351e-23 1.594e-22 0.0 108.49 0.0
S087179 18.3558 -13.8381 3.536e-13 2.444e-13 8.744e-14 0.0 107.71 0.0
S087180 18.348 -13.8197 7.369e-13 5.963e-13 2.913e-13 0.0 107.87 1.0
S087181 18.3414 -13.8389 1.012e-12 7.715e-13 3.249e-13 0.0 112.78 1.0
S087182 18.2928 -13.8067 1.324e-18 1.366e-18 1.061e-18 0.0 113.89 0.0
S087183 18.3181 -13.7957 4.261e-19 4.940e-19 4.845e-19 0.0 112.17 0.0
S087184 18.3193 -13.8136 4.927e-13 4.066e-13 1.978e-13 0.0 110.38 1.0
S087185 18.3204 -13.7891 1.720e-21 3.417e-21 1.016e-20 0.0 114.92 0.0
S087186 18.3624 -13.8561 1.034e-21 2.072e-21 6.422e-21 0.0 112.75 0.0
S087187 18.2786 -13.8246 1.291e-17 2.202e-17 4.904e-17 0.0 111.7 0.0
S087188 18.3301 -13.8291 7.967e-18 1.414e-17 3.354e-17 0.0 113.12 0.0
S087189 18.3053 -13.8138 3.290e-23 8.021e-23 3.553e-22 0.0 113.41 0.0
S087190 18.3048 -13.8334 9.229e-18 8.456e-18 5.279e-18 0.0 108.56 0.0
S087191 18.3288 -13.8053 2.109e-17 1.872e-17 1.102e-17 0.0 113.89 0.0
S087192 18.3162 -13.8371 1.453e-16 1.086e-16 4.459e-17 0.0 112.93 0.0
S087193 18.3333 -13.8435 6.093e-23 1.585e-22 7.956e-22 0.0 108.72 0.0
S087194 18.314 -13.7692 1.106e-16 3.046e-16 1.792e-15 0.0 111.0 1.0
S087195 18.3617 -13.8542 4.786e-13 3.706e-13 1.667e-13 0.0 111.48 1.0
S087196 18.2961 -13.828 2.118e-23 5.991e-23 3.650e-22 0.0 114.43 0.0
S087197 18.3077 -13.7755 1.753e-22 4.164e-22 1.823e-21 0.0 107.6 0.0
S087198 18.3484 -13.8128 2.918e-22 7.428e-22 3.684e-21 0.0 111.76 0.0
S087199 18.3192 -13.8552 9.968e-18 1.879e-17 4.987e-17 0.0 110.05 0.0
S087200 18.3039 -13.8059 2.621e-17 2.184e-17 1.098e-17 0.0 109.42 0.0
S087201 18.284 -13.8552 6.935e-21 1.154e-20 2.346e-20 0.0 111.46 0.0
S087202 18.333 -13.8327 5.015e-19 5.797e-19 5.708e-19 0.0 108.92 0.0
S087203 18.3069 -13.8455 3.915e-19 4.659e-19 4.785e-19 0.0 109.74 0.0
S087204 18.3525 -13.8198 1.170e-20 1.807e-20 3.217e-20 0.0 109.78 0.0
S087205 18.3027 -13.8323 5.892e-19 6.719e-19 6.221e-19 0.0 108.96 0.0
S087206 18.2591 -13.8141 1.254e-18 1.384e-18 1.202e-18 0.0 115.11 0.0
S087207 18.2999 -13.8398 2.136e-20 3.442e-20 6.768e-20 0.0 110.85 0.0
S087208 18.3021 -13.8569 7.782e-21 1.331e-20 2.932e-20 0.0 108.72 0.0
S087209 18.3661 -13.8227 2.583e-17 2.256e-17 1.243e-17 0.0 112.68 0.0
S087210 18.3348 -13.845 1.071e-18 1.210e-18 1.106e-18 0.0 109.04 0.0
S087211 18.3045 -13.8324 4.515e-20 6.702e-20 1.052e-19 0.0 110.49 0.0
S087212 18.3156 -13.8511 5.436e-20 8.281e-20 1.490e-19 0.0 112.01 0.0
S087213 18.3181 -13.7769 5.683e-26 3.133e-25 7.775e-24 0.0 111.14 0.0
S087214 18.3102 -13.8403 1.004e-22 2.531e-22 1.286e-21 0.0 111.03 0.0
S087215 18.307 -13.811 2.433e-20 3.725e-20 6.426e-20 0.0 109.78 0.0
S087216 18.2742 -13.8568 6.852e-23 1.725e-22 8.698e-22 0.0 108.36 0.0
S087217 18.296 -13.8528 1.234e-21 8.978e-22 3.457e-22 0.0 107.41 0.0
S087218 18.2992 -13.8394 2.174e-22 4.745e-22 1.801e-21 0.0 107.71 0.0
S087219 18.2935 -13.8303 1.417e-18 1.593e-18 1.423e-18 0.0 112.04 0.0
S087220 18.3395 -13.8062 5.382e-13 5.067e-13 3.273e-13 0.0 112.04 1.0
S087221 18.3181 -13.8088 6.181e-21 1.039e-20 2.242e-20 0.0 112.89 0.0
S087222 18.3325 -13.8068 3.805e-17 3.104e-17 1.501e-17 0.0 111.06 0.0
S087223 18.3429 -13.8424 2.293e-18 2.448e-18 1.979e-18 0.0 109.33 0.0
S087224 18.2726 -13.7953 1.896e-21 1.313e-21 4.562e-22 0.0 111.48 0.0
S087225 18.3516 -13.84 1.925e-19 2.449e-19 2.776e-19 0.0 113.86 0.0
S087226 18.2897 -13.7956 3.049e-20 4.415e-20 7.096e-20 0.0 109.5 0.0
S087227 18.3387 -13.8564 1.379e-17 2.772e-17 8.283e-17 0.0 112.8 0.0
S087228 18.3133 -13.7781 1.093e-23 3.067e-23 1.812e-22 0.0 108.85 0.0
S087229 18.3129 -13.8395 3.381e-19 4.061e-19 4.318e-19 0.0 111.06 0.0
S087230 18.3324 -13.8275 1.089e-23 3.236e-23 2.178e-22 0.0 110.64 0.0
S087231 18.3303 -13.8057 1.696e-18 1.716e-18 1.299e-18 0.0 113.09 0.0
S087232 18.3258 -13.8246 9.931e-18 9.222e-18 5.828e-18 0.0 111.93 0.0
S087233 18.3362 -13.8396 1.212e-22 2.879e-22 1.270e-21 0.0 113.39 0.0
S087234 18.3245 -13.7917 4.062e-16 3.120e-16 1.324e-16 0.0 112.36 0.0
S087235 18.3115 -13.804 1.120e-22 2.995e-22 1.709e-21 0.0 114.04 0.0
S087236 18.2862 -13.8323 2.580e-21 1.725e-21 5.538e-22 0.0 113.64 0.0
S087237 18.3003 -13.8356 2.531e-22 6.071e-22 2.750e-21 0.0 109.99 0.0
S087238 18.3226 -13.8501 2.356e-22 5.174e-22 1.894e-21 0.0 114.05 0.0
S087239 18.3591 -13.8299 1.970e-20 2.992e-20 5.198e-20 0.0 112.45 0.0
S087240 18.3413 -13.8069 1.137e-22 2.760e-22 1.270e-21 0.0 108.54 0.0
S087241 18.3275 -13.8116 3.613e-17 7.518e-17 2.473e-16 0.0 113.22 0.0
S087242 18.3483 -13.7962 1.232e-23 3.984e-23 3.428e-22 0.0 112.81 0.0
S087243 18.3612 -13.82 2.732e-22 5.806e-22 1.975e-21 0.0 110.92 0.0
S087244 18.3375 -13.803 4.647e-19 5.795e-19 6.490e-19 0.0 108.26 0.0
S087245 18.3118 -13.8527 2.539e-19 3.303e-19 4.195e-19 0.0 113.15 0.0
S087246 18.3564 -13.8308 1.338e-21 9.660e-22 3.627e-22 0.0 114.21 0.0
S087247 18.2665 -13.8575 1.717e-21 3.408e-21 9.959e-21 0.0 107.96 0.0
S087248 18.3091 -13.836 1.774e-17 1.563e-17 8.692e-18 0.0 109.96 0.0
S087249 18.3387 -13.8179 2.883e-19 3.856e-19 4.881e-19 0.0 110.75 0.0
S087250 18.3147 -13.8468 1.047e-24 3.957e-24 4.431e-23 0.0 109.14 0.0
S087251 18.2767 -13.8222 3.802e-23 1.104e-22 7.428e-22 0.0 114.78 0.0
S087252 18.2791 -13.8181 8.906e-22 1.782e-21 5.634e-21 0.0 111.16 0.0
S087253 18.3068 -13.804 3.854e-18 3.919e-18 2.957e-18 0.0 113.74 0.0
S087254 18.3003 -13.8378 7.153e-19 7.746e-19 6.606e-19 0.0 114.14 0.0
S087255 18.2931 -13.8178 1.161e-21 2.412e-21 7.734e-21 0.001 112.49 0.0
S087256 18.3045 -13.7963 5.890e-18 1.088e-17 2.696e-17 0.0 110.5 0.0
S087257 18.3211 -13.8266 1.762e-21 1.228e-21 4.370e-22 0.0 110.11 0.0
S087258 18.3209 -13.8417 3.191e-18 3.066e-18 2.132e-18 0.0 109.38 0.0
S087259 18.337 -13.8017 1.261e-20 2.066e-20 4.095e-20 0.0 114.16 0.0
S087260 18.3341 -13.834 5.800e-13 4.092e-13 1.480e-13 0.0 112.25 0.0
S087261 18.2693 -13.8239 9.262e-18 8.882e-18 5.758e-18 0.0 107.86 0.0
S087262 18.2863 -13.8087 6.056e-21 1.038e-20 2.350e-20 0.0 111.16 0.0
S087263 18.2943 -13.838 6.522e-17 1.801e-16 1.088e-15 0.0 110.71 1.0
S087264 18.3236 -13.8236 9.223e-18 1.636e-17 3.900e-17 0.0 111.04 0.0
S087265 18.2949 -13.8072 1.767e-17 3.035e-17 6.846e-17 0.0 111.69 0.0
S087266 18.2829 -13.8159 4.835e-17 4.000e-17 1.980e-17 0.0 113.5 0.0
S087267 18.302 -13.8038 4.245e-23 1.108e-22 6.029e-22 0.0 111.83 0.0
S087268 18.3268 -13.8549 2.901e-18 2.953e-18 2.207e-18 0.0 110.95 0.0
S087269 18.3084 -13.8346 5.662e-23 1.340e-22 5.686e-22 0.0 108.26 0.0
S087270 18.361 -13.846 1.585e-22 3.848e-22 1.712e-21 0.0 109.1 0.0
S087271 18.309 -13.8355 3.448e-23 9.006e-23 4.784e-22 0.0 109.09 0.0
S087272 18.3149 -13.8341 1.334e-17 1.251e-17 7.873e-18 0.0 111.91 0.0
S087273 18.2807 -13.8277 2.583e-17 5.167e-17 1.599e-16 0.0 111.29 0.0
S087274 18.3207 -13.7922 3.240e-22 7.184e-22 2.693e-21 0.0 109.37 0.0
S087275 18.289 -13.8012 5.321e-18 5.184e-18 3.626e-18 0.001 114.02 0.0
S087276 18.3065 -13.8268 9.260e-20 1.297e-19 1.923e-19 0.0 113.11 0.0
S087277 18.3158 -13.814 2.605e-21 5.318e-21 1.652e-20 0.0 108.86 0.0
S087278 18.336 -13.8185 1.079e-21 2.217e-21 7.226e-21 0.0 108.52 0.0
S087279 18.2964 -13.8048 7.595e-18 7.464e-18 5.195e-18 0.0 113.07 0.0
S087280 18.3806 -13.8424 2.845e-20 4.357e-20 7.440e-20 0.0 112.74 0.0
S087281 18.3481 -13.8289 2.262e-17 4.724e-17 1.569e-16 0.0 111.39 0.0
S087282 18.3101 -13.8597 5.356e-23 1.350e-22 6.971e-22 0.0 114.74 0.0
S087283 18.355 -13.8621 1.290e-23 4.035e-23 3.219e-22 0.0 114.28 0.0
S087284 18.3225 -13.8225 1.564e-19 2.098e-19 2.751e-19 0.0 110.0 0.0
S087285 18.3128 -13.8313 9.145e-22 1.893e-21 6.456e-21 0.0 109.92 0.0
S087286 18.3195 -13.7968 9.004e-18 8.218e-18 4.953e-18 0.0 112.81 0.0
S087287 18.3255 -13.8664 1.274e-18 1.363e-18 1.108e-18 0.001 107.78 0.0
S087288 18.3186 -13.8012 1.181e-19 1.601e-19 2.218e-19 0.0 108.89 0.0
S087289 18.3016 -13.8194 1.876e-22 4.706e-22 2.266e-21 0.0 109.1 0.0
S087290 18.3235 -13.8043 6.117e-19 7.294e-19 7.320e-19 0.0 110.04 0.0
S087291 18.2892 -13.8156 1.717e-23 4.588e-23 2.512e-22 0.0 113.11 0.0
S087292 18.3103 -13.8454 4.112e-23 1.050e-22 5.439e-22 0.0 113.48 0.0
S087293 18.3202 -13.8278 2.832e-18 2.722e-18 1.861e-18 0.0 111.19 0.0
S087294 18.2771 -13.7742 5.503e-17 8.090e-17 1.277e-16 0.0 114.27 0.0
S087295 18.3022 -13.8496 1.882e-23 5.328e-23 3.224e-22 0.001 108.05 0.0
S087296 18.3069 -13.8577 1.879e-21 1.316e-21 4.603e-22 0.0 107.72 0.0
S087297 18.3315 -13.826 4.279e-17 3.450e-17 1.586e-17 0.0 110.22 0.0
S087298 18.3049 -13.7988 3.459e-18 3.493e-18 2.652e-18 0.0 111.49 0.0
S087299 18.3418 -13.8523 2.681e-13 1.831e-13 6.202e-14 0.0 108.53 0.0
S087300 18.2948 -13.7683 7.363e-13 6.182e-13 3.208e-13 0.0 108.65 1.0
S087301 18.3409 -13.8349 1.622e-18 1.717e-18 1.401e-18 0.0 113.5 0.0
S087302 18.308 -13.8068 7.017e-22 5.484e-22 2.445e-22 0.0 108.74 0.0
S087303 18.2984 -13.816 1.128e-13 4.947e-13 7.641e-12 0.0 110.51 0.0
S087304 18.3186 -13.7863 7.752e-18 7.256e-18 4.743e-18 0.0 114.12 0.0
S087305 18.343 -13.8566 2.391e-19 3.010e-19 3.512e-19 0.0 114.94 0.0
S087306 18.2962 -13.8294 2.802e-17 2.484e-17 1.441e-17 0.0 112.86 0.0
S087307 18.3089 -13.8452 9.401e-16 6.577e-16 2.317e-16 0.0 112.47 0.0
S087308 18.3041 -13.8211 1.512e-18 1.573e-18 1.275e-18 0.001 108.91 0.0
S087309 18.3582 -13.8468 1.970e-18 2.180e-18 1.996e-18 0.0 109.67 0.0
S087310 18.3252 -13.8229 6.404e-18 6.203e-18 4.189e-18 0.0 107.75 0.0
S087311 18.3235 -13.8317 6.453e-20 9.315e-20 1.378e-19 0.0 110.11 0.0
S087312 18.3654 -13.84 3.795e-13 2.577e-13 8.580e-14 0.0 109.47 0.0
S087313 18.341 -13.8169 4.231e-17 3.536e-17 1.754e-17 0.0 109.92 0.0
S087314 18.3298 -13.8118 1.463e-22 3.935e-22 2.217e-21 0.0 109.83 0.0
S087315 18.2939 -13.7966 1.762e-21 3.579e-21 1.169e-20 0.0 108.4 0.0
S087316 18.3332 -13.8259 3.899e-18 3.933e-18 2.886e-18 0.0 113.38 0.0
S087317 18.3252 -13.8268 9.927e-18 1.988e-17 5.858e-17 0.0 110.51 0.0
S087318 18.291 -13.8198 2.521e-23 7.371e-23 4.925e-22 0.0 111.25 0.0
S087319 18.3227 -13.8208 2.537e-22 6.258e-22 3.043e-21 0.0 113.87 0.0
S087320 18.2958 -13.8009 3.189e-18 3.162e-18 2.347e-18 0.0 111.62 0.0
S087321 18.3116 -13.7942 1.477e-21 2.925e-21 8.672e-21 0.0 113.49 0.0
S087322 18.3432 -13.8654 4.831e-22 1.092e-21 4.220e-21 0.0 112.05 0.0
S087323 18.3368 -13.8369 7.063e-19 8.502e-19 9.017e-19 0.0 112.15 0.0
S087324 18.3151 -13.8539 2.105e-19 2.516e-19 2.707e-19 0.0 111.96 0.0
S087325 18.31 -13.83 5.627e-21 1.008e-20 2.372e-20 0.0 111.15 0.0
S087326 18.2982 -13.8475 2.933e-18 2.924e-18 2.098e-18 0.0 108.08 0.0
