Name X Y BlueF GreenF RedF Size RadialVelocity
DG2122 -0.9567 1.9796 4.904e-15 3.789e-15 1.607e-15 286.1597 241.63
DG2123 0.6486 2.3872 1.128e-25 2.967e-27 1.341e-32 323.0748 237.88
DG2124 0.5211 0.9017 4.885e-15 3.979e-15 1.804e-15 311.9464 236.97
DG2125 -0.1699 1.3828 4.895e-15 4.017e-15 1.686e-15 276.848 238.19
DG2126 -1.6410 2.4107 3.149e-15 2.825e-15 1.241e-15 383.1357 238.7
DG2127 -1.8314 0.8675 4.566e-15 3.968e-15 1.618e-15 290.6284 236.41
DG2128 -0.5695 3.0937 4.842e-15 4.144e-15 1.885e-15 280.4842 238.39
DG2129 -1.4675 2.1746 3.203e-15 2.471e-15 1.204e-15 461.8241 240.4
DG2130 -1.2906 2.7866 9.860e-26 2.626e-27 1.156e-32 342.6734 238.27
DG2131 0.2168 2.1230 4.755e-15 3.642e-15 1.834e-15 288.8915 237.14
DG2132 -1.3903 1.7419 3.495e-15 2.780e-15 1.199e-15 519.5021 241.43
DG2133 -1.8113 2.1777 3.105e-15 2.514e-15 1.013e-15 362.5623 236.89
DG2134 -1.6779 1.2624 4.365e-15 3.995e-15 1.599e-15 273.9858 241.81
DG2147 -9.5493 -38.2306 1.679e-14 1.265e-14 4.128e-15 1133.3141 259.93
DG2148 -9.8536 -39.9269 1.485e-25 3.582e-27 1.607e-32 324.3267 263.6
DG2149 -9.5347 -37.9218 6.868e-15 4.510e-15 2.130e-15 347.1118 260.49
DG2150 -8.1771 -39.0279 1.601e-25 3.461e-27 1.616e-32 404.5057 260.55
DG2151 -9.4665 -40.3774 5.608e-15 4.952e-15 2.314e-15 360.7046 260.84
DG2152 -9.5735 -37.1913 5.766e-15 4.593e-15 1.964e-15 272.8663 260.01
DG2153 -9.2185 -36.4349 5.777e-15 4.432e-15 2.127e-15 304.1824 261.59
DG2154 -9.8591 -38.6193 9.125e-15 7.295e-15 2.770e-15 359.3758 260.63
DG2155 -8.9639 -37.1438 7.378e-15 5.589e-15 2.352e-15 344.7058 262.74
DG2156 -10.9889 -37.2398 1.402e-25 3.554e-27 1.740e-32 394.7225 261.16
