Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S313785 19.851 38.4778 2.404e-23 6.756e-23 4.178e-22 0.0 118.18 0.0
S313786 19.8293 38.4852 1.819e-19 2.363e-19 2.885e-19 0.0 118.82 1.0
S313787 19.8736 38.4804 1.569e-21 1.087e-21 3.716e-22 0.0 116.21 0.0
S313788 19.8474 38.4733 2.636e-18 2.586e-18 1.744e-18 0.0 117.99 0.0
S313789 19.8472 38.4882 1.139e-16 8.708e-17 3.706e-17 0.0 118.38 1.0
S313790 19.866 38.4482 9.302e-23 2.208e-22 9.308e-22 0.0 116.05 0.0
S313791 19.8509 38.4631 2.256e-20 3.387e-20 5.566e-20 0.0 116.92 0.0
S313792 19.8507 38.4623 1.566e-21 1.075e-21 3.687e-22 0.0 117.21 0.0
S313793 19.8724 38.4704 5.602e-18 5.441e-18 3.614e-18 0.0 115.89 0.0
S313794 19.8803 38.4715 2.521e-17 4.640e-17 1.188e-16 0.0 115.63 0.0
S313795 19.8704 38.4776 3.617e-19 4.336e-19 4.486e-19 0.0 116.0 0.0
S313796 19.8727 38.4771 6.740e-18 1.209e-17 2.844e-17 0.0 116.01 0.0
S313797 19.8761 38.4701 2.561e-20 4.025e-20 7.728e-20 0.0 115.87 0.0
S313798 19.8749 38.4668 2.876e-19 3.798e-19 4.766e-19 0.0 116.08 0.0
S313799 19.8535 38.4443 1.305e-23 4.074e-23 3.160e-22 0.0 115.67 0.0
S313800 19.8467 38.472 7.904e-18 1.505e-17 4.038e-17 0.0 118.5 0.0
S313801 19.873 38.4789 4.940e-18 4.421e-18 2.573e-18 0.0 116.25 0.0
S313802 19.8507 38.4585 1.399e-20 2.296e-20 4.700e-20 0.0 117.07 0.0
S313803 19.8416 38.473 2.157e-18 2.136e-18 1.557e-18 0.0 118.19 0.0
S313804 19.8521 38.5087 7.641e-18 1.524e-17 4.754e-17 0.0 118.47 0.0
S313805 19.8618 38.4708 3.207e-19 4.046e-19 4.816e-19 0.0 116.57 0.0
S313806 19.8785 38.4969 6.231e-21 1.090e-20 2.419e-20 0.0 115.84 0.0
S313807 19.8773 38.4764 1.719e-23 4.868e-23 3.041e-22 0.0 115.76 0.0
S313808 19.8679 38.4748 2.857e-24 9.397e-24 8.219e-23 0.0 116.01 0.0
S313809 19.8446 38.4806 5.931e-18 5.579e-18 3.563e-18 0.0 118.3 0.0
S313810 19.8442 38.4886 1.541e-21 1.075e-21 3.691e-22 0.0 118.78 0.0
S313811 19.8458 38.4679 2.287e-22 5.057e-22 1.903e-21 0.0 118.34 0.0
S313812 19.8576 38.4689 8.981e-18 8.317e-18 5.177e-18 0.0 116.9 0.0
S313813 19.8546 38.4758 1.525e-21 3.106e-21 9.294e-21 0.0 117.36 0.0
S313814 19.8566 38.4342 1.570e-18 1.659e-18 1.320e-18 0.0 116.23 0.0
S313815 19.8911 38.4703 7.377e-19 8.692e-19 8.566e-19 0.0 115.47 0.0
S313816 19.8903 38.4959 3.153e-17 2.656e-17 1.410e-17 0.0 115.82 0.0
S313817 19.8674 38.4922 9.453e-21 1.574e-20 3.186e-20 0.0 116.17 0.0
S313818 19.8335 38.4867 3.408e-17 2.808e-17 1.381e-17 0.0 118.76 0.0
S313819 19.8524 38.4639 3.069e-21 5.508e-21 1.305e-20 0.0 116.74 0.0
S313820 19.8623 38.4458 7.375e-19 8.323e-19 7.554e-19 0.0 115.84 0.0
S313821 19.8462 38.4731 2.454e-23 6.814e-23 4.016e-22 0.0 118.0 0.0
S313822 19.8599 38.4839 1.928e-17 1.695e-17 9.288e-18 0.0 117.26 0.0
S313823 19.8672 38.4845 7.269e-21 1.331e-20 3.439e-20 0.0 115.98 0.0
S313824 19.8325 38.4937 7.700e-20 9.940e-20 1.235e-19 0.001 118.9 0.0
S313825 19.8792 38.4891 5.534e-22 1.163e-21 3.993e-21 0.0 116.05 0.0
S313826 19.8685 38.5068 3.823e-21 6.712e-21 1.573e-20 0.0 117.39 0.0
S313827 19.8584 38.4742 4.610e-18 7.602e-18 1.536e-17 0.0 116.75 0.0
S313828 19.8766 38.4671 6.719e-19 7.867e-19 7.968e-19 0.0 115.82 0.0
S313829 19.8645 38.4755 4.900e-20 7.368e-20 1.216e-19 0.0 116.49 0.0
S313830 19.8663 38.4507 5.974e-21 1.109e-20 2.874e-20 0.0 116.04 0.0
S313831 19.8367 38.4714 7.563e-18 7.100e-18 4.570e-18 0.0 118.37 0.0
S313832 19.8583 38.453 1.520e-23 4.558e-23 3.153e-22 0.0 116.28 0.0
S313833 19.8558 38.4717 1.978e-16 1.504e-16 6.092e-17 0.0 117.12 1.0
S313834 19.8357 38.4697 1.552e-23 4.343e-23 2.627e-22 0.0 118.15 0.0
S313835 19.864 38.4998 6.353e-23 1.605e-22 8.170e-22 0.0 117.49 0.0
S313836 19.8527 38.4909 9.086e-17 7.087e-17 3.070e-17 0.0 117.69 0.0
S313837 19.8557 38.4443 1.069e-16 8.150e-17 3.325e-17 0.0 116.36 1.0
S313838 19.8615 38.4516 3.124e-20 4.651e-20 7.714e-20 0.0 116.07 0.0
S313839 19.8418 38.4622 7.489e-18 7.011e-18 4.633e-18 0.0 118.32 0.0
S313840 19.8508 38.4552 3.421e-17 6.599e-17 1.833e-16 0.0 116.59 0.0
S313841 19.8462 38.4938 6.940e-22 1.418e-21 4.696e-21 0.0 118.68 0.0
S313842 19.8512 38.5064 4.149e-22 9.124e-22 3.258e-21 0.0 118.45 0.0
S313843 19.861 38.4692 2.697e-23 6.460e-23 2.901e-22 0.0 116.19 0.0
S313844 19.8361 38.4889 3.618e-20 5.369e-20 8.730e-20 0.0 118.78 0.0
S313845 19.8798 38.444 7.452e-20 1.093e-19 1.669e-19 0.0 115.53 0.0
S313846 19.8541 38.4705 1.234e-21 2.470e-21 7.660e-21 0.0 117.23 0.0
S313847 19.8616 38.4666 3.059e-18 3.100e-18 2.309e-18 0.0 116.2 0.0
S313848 19.8547 38.5005 4.171e-18 3.831e-18 2.315e-18 0.0 118.5 0.0
S313849 19.8643 38.4548 1.237e-21 2.473e-21 7.486e-21 0.0 116.3 0.0
S313850 19.8417 38.4752 1.334e-24 5.231e-24 6.531e-23 0.0 118.1 0.0
S313851 19.8565 38.4585 3.527e-19 4.258e-19 4.495e-19 0.0 116.21 0.0
S313852 19.8572 38.4449 2.824e-22 5.770e-22 1.927e-21 0.0 116.45 0.0
S313853 19.853 38.4743 5.237e-20 7.314e-20 1.050e-19 0.0 117.56 0.0
S313854 19.8385 38.4753 7.568e-22 5.762e-22 2.423e-22 0.0 118.22 0.0
S313855 19.8614 38.4768 1.058e-17 9.384e-18 5.338e-18 0.0 116.91 0.0
S313856 19.8611 38.4571 2.541e-18 2.660e-18 2.115e-18 0.0 116.47 0.0
S313857 19.8607 38.4412 3.159e-18 3.082e-18 2.122e-18 0.0 115.95 0.0
S313858 19.8722 38.4898 1.145e-20 1.822e-20 3.503e-20 0.0 116.54 0.0
S313859 19.8495 38.4835 6.127e-20 9.632e-20 1.754e-19 0.0 118.22 0.0
S313860 19.8844 38.4902 2.179e-21 3.835e-21 8.933e-21 0.0 115.63 0.0
S313861 19.8584 38.4614 5.648e-18 5.293e-18 3.304e-18 0.0 116.37 0.0
S313862 19.8432 38.472 8.419e-21 1.401e-20 2.789e-20 0.0 117.99 0.0
S313863 19.8672 38.4922 1.622e-21 3.245e-21 9.852e-21 0.0 116.93 0.0
S313864 19.8592 38.4716 3.008e-17 2.524e-17 1.300e-17 0.0 116.76 0.0
S313865 19.8637 38.5001 1.162e-13 8.235e-14 3.023e-14 0.0 117.44 0.0
S313866 19.8784 38.464 8.509e-24 2.457e-23 1.589e-22 0.0 115.96 0.0
S313867 19.8548 38.4963 1.775e-16 1.309e-16 5.165e-17 0.0 118.34 0.0
S313868 19.8372 38.4856 1.058e-18 1.187e-18 1.083e-18 0.0 118.73 0.0
S313869 19.8531 38.4916 2.418e-13 1.670e-13 5.919e-14 0.0 118.45 0.0
S313870 19.8651 38.4973 3.288e-22 6.914e-22 2.259e-21 0.0 117.18 0.0
S313871 19.8632 38.4533 1.277e-22 2.740e-22 9.874e-22 0.0 116.33 0.0
S313872 19.8618 38.4698 2.677e-22 6.176e-22 2.568e-21 0.0 116.27 0.0
S313873 19.8771 38.479 8.387e-18 7.506e-18 4.537e-18 0.0 115.78 0.0
S313874 19.8498 38.4588 3.239e-23 8.267e-23 4.360e-22 0.0 117.13 0.0
S313875 19.8606 38.4893 1.509e-21 1.047e-21 3.626e-22 0.0 117.39 0.0
S313876 19.8748 38.4941 1.612e-20 2.687e-20 5.448e-20 0.0 116.15 0.0
S313877 19.8401 38.4506 2.355e-17 5.394e-17 2.129e-16 0.0 117.51 1.0
S313878 19.8392 38.4772 1.741e-17 2.954e-17 6.437e-17 0.0 118.56 0.0
S313879 19.8449 38.4462 6.709e-13 6.083e-13 3.528e-13 0.0 116.88 1.0
S313880 19.8588 38.4767 2.661e-19 3.246e-19 3.472e-19 0.0 117.11 0.0
S313881 19.8488 38.4711 6.825e-21 1.171e-20 2.616e-20 0.0 117.68 0.0
S313882 19.8586 38.4854 1.157e-23 3.083e-23 1.721e-22 0.0 117.82 0.0
S313883 19.8614 38.4647 1.005e-16 8.068e-17 3.810e-17 0.0 116.35 0.0
S313884 19.8498 38.4977 6.197e-21 1.094e-20 2.558e-20 0.0 118.6 0.0
S313885 19.8521 38.4742 1.157e-21 2.371e-21 7.483e-21 0.0 117.83 0.0
S313886 19.8704 38.471 5.201e-18 5.059e-18 3.476e-18 0.0 116.08 0.0
S313887 19.8495 38.4506 1.864e-17 4.082e-17 1.494e-16 0.0 117.0 0.0
S313888 19.8333 38.4661 7.059e-22 1.455e-21 4.723e-21 0.0 118.6 0.0
S313889 19.8388 38.4978 1.123e-17 2.085e-17 5.541e-17 0.0 118.54 0.0
S313890 19.866 38.4686 1.729e-17 1.494e-17 8.132e-18 0.0 116.29 0.0
S313891 19.8515 38.4669 1.282e-19 1.670e-19 2.056e-19 0.0 117.54 0.0
S313892 19.8663 38.4927 8.046e-22 1.813e-21 7.406e-21 0.0 116.92 0.0
S313893 19.8592 38.4349 7.778e-14 5.192e-14 1.715e-14 0.0 115.53 1.0
S313894 19.8615 38.4731 3.756e-18 6.289e-18 1.340e-17 0.0 116.7 0.0
S313895 19.8477 38.4559 5.143e-14 3.447e-14 1.120e-14 0.0 116.99 0.0
S313896 19.8496 38.4403 1.497e-19 1.882e-19 2.129e-19 0.0 116.38 0.0
S313897 19.8689 38.4994 1.710e-17 3.387e-17 9.629e-17 0.0 116.35 0.0
S313898 19.8769 38.4642 1.342e-18 1.475e-18 1.288e-18 0.0 115.94 0.0
S313899 19.8459 38.4506 1.678e-22 3.887e-22 1.614e-21 0.0 117.26 0.0
S313900 19.8541 38.4448 2.021e-21 4.097e-21 1.273e-20 0.0 116.52 0.0
S313901 19.8272 38.4549 2.261e-19 2.852e-19 3.226e-19 0.0 118.86 1.0
S313902 19.8348 38.4842 4.394e-17 3.773e-17 1.968e-17 0.0 118.78 0.0
S313903 19.8377 38.4699 3.316e-23 8.909e-23 4.897e-22 0.0 117.95 0.0
S313904 19.8511 38.4421 1.054e-23 2.832e-23 1.606e-22 0.0 116.68 0.0
S313905 19.8448 38.479 2.553e-20 3.886e-20 6.905e-20 0.0 118.29 0.0
S313906 19.8682 38.4828 5.883e-17 4.693e-17 2.175e-17 0.0 115.99 0.0
S313907 19.8614 38.498 4.302e-24 1.376e-23 1.163e-22 0.0 118.6 0.0
S313908 19.8486 38.4597 3.147e-18 3.030e-18 2.108e-18 0.0 117.25 0.0
S313909 19.8716 38.4735 2.651e-21 4.965e-21 1.329e-20 0.0 116.0 0.0
S313910 19.8592 38.4857 1.518e-21 2.980e-21 9.013e-21 0.0 117.38 0.0
S313911 19.8754 38.4917 3.208e-18 6.498e-18 2.032e-17 0.0 115.7 0.0
S313912 19.8705 38.4729 5.167e-22 1.080e-21 3.646e-21 0.0 116.17 0.0
S313913 19.8716 38.4842 7.184e-18 1.443e-17 4.375e-17 0.0 115.85 0.0
S313914 19.8782 38.4868 9.969e-18 1.904e-17 5.362e-17 0.0 116.18 0.0
S313915 19.851 38.4914 3.231e-19 3.831e-19 4.085e-19 0.0 118.13 0.0
S313916 19.8789 38.4659 1.383e-22 3.728e-22 2.136e-21 0.0 115.65 0.0
S313917 19.8766 38.4824 2.309e-19 2.910e-19 3.384e-19 0.0 115.9 0.0
S313918 19.8475 38.4847 6.863e-23 1.578e-22 6.283e-22 0.0 118.42 0.0
S313919 19.8382 38.482 1.369e-19 1.829e-19 2.434e-19 0.0 118.57 0.0
S313920 19.8497 38.4839 3.685e-13 2.546e-13 9.049e-14 0.0 117.77 0.0
S313921 19.8767 38.4986 5.929e-22 1.213e-21 3.792e-21 0.0 116.64 0.0
S313922 19.8471 38.4749 1.220e-17 1.090e-17 6.157e-18 0.0 118.39 0.0
S313923 19.8522 38.4752 1.042e-21 2.081e-21 6.405e-21 0.0 118.18 0.0
S313924 19.8748 38.4811 4.831e-19 5.611e-19 5.733e-19 0.0 116.09 0.0
S313925 19.8501 38.456 1.516e-17 1.310e-17 7.177e-18 0.0 117.08 0.0
S313926 19.8625 38.4992 4.862e-23 1.193e-22 5.541e-22 0.0 117.5 0.0
S313927 19.8593 38.495 3.269e-20 4.580e-20 6.653e-20 0.0 117.57 0.0
S313928 19.8653 38.4927 3.825e-18 3.786e-18 2.763e-18 0.0 117.17 0.0
S313929 19.8553 38.4922 6.901e-19 8.050e-19 8.166e-19 0.0 117.6 0.0
S313930 19.8588 38.4987 1.820e-20 2.851e-20 5.144e-20 0.0 117.55 0.0
S313931 19.8532 38.4436 1.527e-18 1.601e-18 1.329e-18 0.0 116.58 0.0
S313932 19.8565 38.4892 5.628e-22 1.258e-21 5.008e-21 0.0 117.43 0.0
S313933 19.8576 38.4654 6.038e-19 6.860e-19 6.441e-19 0.0 116.68 0.0
S313934 19.8541 38.4877 1.884e-18 1.959e-18 1.537e-18 0.0 117.75 0.0
S313935 19.8432 38.4617 6.702e-17 5.361e-17 2.527e-17 0.0 117.75 0.0
S313936 19.8592 38.495 4.105e-20 6.016e-20 9.542e-20 0.0 117.48 0.0
S313937 19.8506 38.487 1.181e-17 1.043e-17 5.831e-18 0.0 118.12 0.0
S313938 19.8572 38.4765 1.119e-18 1.261e-18 1.179e-18 0.0 117.27 0.0
S313939 19.8542 38.4414 1.356e-22 3.291e-22 1.446e-21 0.001 116.55 0.0
S313940 19.8559 38.4586 6.253e-25 2.626e-24 3.888e-23 0.0 116.76 0.0
S313941 19.8513 38.4922 1.813e-23 5.381e-23 3.926e-22 0.0 117.89 0.0
S313942 19.8585 38.4469 1.151e-22 2.766e-22 1.253e-21 0.0 116.52 0.0
S313943 19.853 38.5048 7.416e-23 1.790e-22 7.799e-22 0.0 117.86 0.0
S313944 19.8467 38.4884 4.813e-22 1.050e-21 3.707e-21 0.0 118.23 0.0
S313945 19.8503 38.4944 6.793e-20 9.383e-20 1.338e-19 0.0 117.89 0.0
S313946 19.8515 38.4538 1.357e-20 2.180e-20 4.171e-20 0.0 117.0 0.0
S313947 19.8574 38.5014 1.099e-17 2.667e-17 1.192e-16 0.0 117.76 0.0
S313948 19.8537 38.4955 2.073e-17 3.504e-17 7.537e-17 0.0 117.78 0.0
S313949 19.8559 38.4948 8.924e-24 2.629e-23 1.812e-22 0.0 117.68 0.0
S313950 19.8512 38.4657 2.752e-23 7.469e-23 4.206e-22 0.0 117.33 0.0
S313951 19.8564 38.4914 6.276e-19 7.263e-19 7.067e-19 0.0 117.52 0.0
S313952 19.8652 38.4847 1.089e-18 1.251e-18 1.200e-18 0.0 117.0 0.0
S313953 19.8561 38.4977 8.813e-25 3.699e-24 5.238e-23 0.0 117.83 0.0
S313954 19.8568 38.4479 2.788e-17 2.478e-17 1.375e-17 0.0 116.71 0.0
S313955 19.8578 38.4944 1.506e-20 2.474e-20 5.071e-20 0.0 117.58 0.0
S313956 19.8448 38.4535 2.983e-18 2.926e-18 2.112e-18 0.0 117.31 0.0
S313957 19.8675 38.5032 1.780e-21 3.132e-21 7.263e-21 0.0 117.25 0.0
S313958 19.8616 38.4502 3.622e-17 8.363e-17 3.422e-16 0.0 116.31 1.0
S313959 19.8613 38.4954 8.897e-18 1.838e-17 5.893e-17 0.0 117.41 0.0
S313960 19.8517 38.5022 3.015e-19 3.768e-19 4.352e-19 0.0 117.85 0.0
S313961 19.8537 38.5014 3.421e-19 4.176e-19 4.453e-19 0.0 117.95 0.0
S313962 19.8595 38.4514 1.419e-21 9.861e-22 3.387e-22 0.0 116.38 0.0
S313963 19.8626 38.5015 1.511e-21 1.048e-21 3.643e-22 0.0 117.43 0.0
S313964 19.852 38.4874 2.080e-19 2.592e-19 2.999e-19 0.0 117.7 0.0
S313965 19.8574 38.5012 4.322e-13 4.220e-13 2.824e-13 0.0 117.79 1.0
S313966 19.8577 38.4841 3.384e-22 7.617e-22 2.935e-21 0.0 117.35 0.0
S313967 19.8536 38.4459 7.543e-22 1.513e-21 4.826e-21 0.0 116.52 0.0
S313968 19.8523 38.4844 1.705e-21 3.389e-21 1.018e-20 0.0 117.68 0.0
S313969 19.8536 38.4527 3.604e-22 8.096e-22 3.146e-21 0.0 116.87 0.0
S313970 19.8545 38.4942 7.047e-18 1.615e-17 6.797e-17 0.0 117.65 0.0
S313971 19.8599 38.4888 7.722e-23 1.777e-22 7.186e-22 0.0 117.41 0.0
S313972 19.8495 38.4944 9.686e-22 2.063e-21 6.868e-21 0.0 118.08 0.0
S313973 19.8575 38.4453 8.221e-20 1.053e-19 1.221e-19 0.0 116.6 0.0
S313974 19.864 38.4977 6.807e-21 1.236e-20 3.021e-20 0.0 117.27 0.0
S313975 19.8411 38.4409 2.393e-22 5.508e-22 2.239e-21 0.0 117.25 0.0
S313976 19.8592 38.4992 4.270e-24 1.305e-23 9.242e-23 0.0 117.63 0.0
S313977 19.8509 38.45 4.070e-23 1.181e-22 8.159e-22 0.0 117.08 0.0
S313978 19.8482 38.4396 1.079e-19 1.345e-19 1.580e-19 0.0 117.02 0.0
S313979 19.8459 38.4444 1.236e-20 2.004e-20 3.931e-20 0.0 117.2 0.0
S313980 19.8523 38.501 3.685e-19 4.438e-19 4.571e-19 0.0 117.87 0.0
S313981 19.8605 38.5091 1.112e-17 9.926e-18 5.616e-18 0.0 117.48 0.0
S313982 19.8484 38.4504 5.296e-23 1.469e-22 9.171e-22 0.0 117.09 0.0
S313983 19.857 38.4876 5.888e-18 5.528e-18 3.671e-18 0.0 117.57 0.0
S313984 19.8475 38.4422 2.456e-13 1.710e-13 5.885e-14 0.0 116.99 0.0
S313985 19.8536 38.4431 2.251e-21 4.182e-21 1.110e-20 0.0 116.77 0.0
S313986 19.862 38.4931 6.555e-16 4.536e-16 1.617e-16 0.0 117.38 0.0
S313987 19.8647 38.5111 5.671e-17 8.471e-17 1.373e-16 0.0 117.52 0.0
S313988 19.8551 38.4989 1.226e-23 3.472e-23 2.208e-22 0.0 117.68 0.0
S313989 19.8579 38.5032 1.283e-21 2.651e-21 8.325e-21 0.001 117.61 0.0
S313990 19.8624 38.4964 1.021e-17 8.906e-18 5.066e-18 0.0 117.39 0.0
S313991 19.8437 38.4484 3.770e-20 5.342e-20 7.623e-20 0.0 117.35 0.0
S313992 19.8475 38.455 1.695e-22 4.418e-22 2.317e-21 0.0 117.19 0.0
S313993 19.8601 38.5053 4.903e-22 1.139e-21 4.921e-21 0.0 117.61 0.0
S313994 19.8617 38.4941 2.538e-24 8.136e-24 6.390e-23 0.0 117.38 0.0
S313995 19.8649 38.5036 1.299e-15 8.832e-16 2.983e-16 0.0 117.45 0.0
S313996 19.8627 38.5073 4.505e-23 1.204e-22 6.823e-22 0.0 117.57 0.0
S313997 19.8497 38.4501 8.482e-19 9.190e-19 7.673e-19 0.0 117.15 0.0
S313998 19.8471 38.45 1.618e-17 1.392e-17 7.435e-18 0.0 117.19 0.0
S313999 19.8394 38.4452 2.233e-21 4.007e-21 9.669e-21 0.0 117.46 0.0
S314000 19.8586 38.4455 1.929e-19 2.292e-19 2.439e-19 0.0 116.51 0.0
S314001 19.8513 38.453 3.897e-19 4.481e-19 4.320e-19 0.0 116.99 0.0
S314002 19.8562 38.5089 1.260e-17 2.387e-17 6.359e-17 0.0 117.68 0.0
S314003 19.8552 38.4513 2.695e-17 2.465e-17 1.457e-17 0.0 116.89 0.0
S314004 19.8668 38.501 1.729e-17 2.755e-17 5.331e-17 0.0 117.17 0.0
S314005 19.8359 38.4239 1.612e-18 1.683e-18 1.355e-18 0.0 117.11 0.0
S314006 19.8539 38.5074 1.691e-21 1.174e-21 3.973e-22 0.0 117.66 0.0
S314007 19.8542 38.4413 5.921e-20 9.124e-20 1.617e-19 0.0 116.73 0.0
S314008 19.8668 38.5063 5.963e-18 5.381e-18 3.156e-18 0.0 117.44 0.0
S314009 19.8415 38.4189 5.570e-13 4.001e-13 1.485e-13 0.0 117.0 0.0
S314010 19.8597 38.4457 1.972e-16 1.575e-16 6.948e-17 0.0 116.39 1.0
S314011 19.8517 38.4354 1.223e-21 8.545e-22 3.124e-22 0.0 116.73 0.0
S314012 19.8469 38.4475 1.828e-21 3.720e-21 1.180e-20 0.0 117.16 0.0
S314013 19.8451 38.4348 6.203e-21 1.047e-20 2.261e-20 0.0 117.0 0.0
S314014 19.859 38.5137 1.317e-21 9.345e-22 3.342e-22 0.0 117.71 0.0
S314015 19.8652 38.4998 4.333e-20 6.662e-20 1.187e-19 0.0 117.32 0.0
S314016 19.8603 38.5011 3.017e-20 4.845e-20 9.111e-20 0.0 117.57 0.0
S314017 19.8516 38.4928 8.821e-24 2.802e-23 2.212e-22 0.0 117.75 0.0
S314018 19.8473 38.4441 2.536e-22 6.098e-22 2.684e-21 0.0 117.08 0.0
S314019 19.8534 38.4393 5.786e-22 1.246e-21 4.393e-21 0.0 116.61 0.0
S314020 19.8567 38.447 4.001e-20 6.047e-20 1.027e-19 0.0 116.77 0.0
S314021 19.862 38.4959 9.199e-22 1.841e-21 5.544e-21 0.0 117.34 0.0
S314022 19.8484 38.5004 4.266e-19 4.702e-19 4.084e-19 0.0 117.98 0.0
S314023 19.8364 38.439 6.010e-22 1.239e-21 4.093e-21 0.0 117.35 0.0
S314024 19.8489 38.424 1.985e-17 1.746e-17 9.886e-18 0.0 116.77 0.0
S314025 19.8624 38.5184 3.982e-21 7.094e-21 1.666e-20 0.0 117.57 0.0
S314026 19.8545 38.4993 5.053e-17 4.241e-17 2.137e-17 0.0 117.7 0.0
S314027 19.8466 38.4341 1.390e-21 9.627e-22 3.442e-22 0.0 116.9 0.0
S314028 19.8633 38.5097 7.854e-23 1.856e-22 7.766e-22 0.0 117.54 0.0
S314029 19.853 38.5002 3.302e-17 2.725e-17 1.314e-17 0.0 117.97 0.0
S314030 19.8557 38.5216 6.984e-23 1.809e-22 9.248e-22 0.0 117.74 0.0
S314031 19.8492 38.439 9.366e-18 8.744e-18 5.491e-18 0.0 116.89 0.0
S314032 19.8511 38.4319 5.759e-19 6.219e-19 5.369e-19 0.0 116.81 0.0
S314033 19.8506 38.4459 6.941e-21 1.150e-20 2.318e-20 0.001 116.97 0.0
S314034 19.8589 38.5185 1.388e-19 1.701e-19 1.877e-19 0.0 117.7 0.0
S314035 19.8681 38.5134 6.975e-22 5.406e-22 2.283e-22 0.0 117.36 0.0
S314036 19.8548 38.5077 2.776e-14 1.847e-14 5.656e-15 0.0 117.66 0.0
S314037 19.8616 38.44 2.569e-19 3.176e-19 3.561e-19 0.0 116.42 0.0
S314038 19.864 38.5158 2.083e-21 3.792e-21 9.543e-21 0.0 117.6 0.0
S314039 19.8735 38.5205 8.032e-17 6.631e-17 3.296e-17 0.0 117.35 0.0
S314040 19.8469 38.4252 6.297e-19 7.711e-19 8.454e-19 0.0 116.81 0.0
S314041 19.8605 38.5131 1.332e-24 4.681e-24 4.618e-23 0.0 117.62 0.0
S314042 19.86 38.5087 1.413e-17 2.425e-17 5.365e-17 0.0 117.67 0.0
S314043 19.8453 38.439 1.537e-21 1.040e-21 3.632e-22 0.0 117.05 0.0
S314044 19.8487 38.4326 4.135e-21 7.343e-21 1.760e-20 0.0 116.91 0.0
S314045 19.857 38.5016 3.266e-19 3.660e-19 3.501e-19 0.001 117.74 0.0
S314046 19.8579 38.5103 2.864e-13 1.972e-13 6.961e-14 0.0 117.63 0.0
S314047 19.8574 38.5056 5.968e-13 4.421e-13 1.765e-13 0.0 117.89 0.0
S314048 19.8539 38.4298 1.609e-19 2.188e-19 2.892e-19 0.0 116.7 0.0
S314049 19.8466 38.5115 1.184e-17 1.058e-17 6.082e-18 0.0 117.95 0.0
S314050 19.8603 38.5148 6.293e-13 4.569e-13 1.727e-13 0.0 117.64 0.0
S314051 19.8552 38.5293 4.440e-19 5.417e-19 5.964e-19 0.0 117.9 0.0
S314052 19.8512 38.4257 1.314e-20 2.138e-20 4.291e-20 0.0 116.72 0.0
S314053 19.8467 38.4358 6.374e-17 5.239e-17 2.588e-17 0.0 116.97 0.0
S314054 19.8609 38.518 7.926e-21 1.303e-20 2.602e-20 0.0 117.59 0.0
S314055 19.8465 38.4278 7.445e-21 1.240e-20 2.643e-20 0.0 116.91 0.0
S314056 19.8462 38.5142 9.848e-22 2.028e-21 6.653e-21 0.0 118.0 0.0
S314057 19.8566 38.5212 5.446e-17 4.488e-17 2.153e-17 0.0 117.77 0.0
S314058 19.8464 38.4289 2.050e-17 4.059e-17 1.187e-16 0.0 116.91 0.0
S314059 19.8495 38.4214 3.578e-19 4.356e-19 4.541e-19 0.0 116.73 0.0
S314060 19.8466 38.4199 4.273e-17 3.512e-17 1.747e-17 0.0 116.85 0.0
S314061 19.8589 38.4297 9.319e-13 6.786e-13 2.659e-13 0.0 116.5 0.0
S314062 19.8595 38.5278 7.115e-27 4.781e-26 1.862e-24 0.0 117.74 0.0
S314063 19.8541 38.519 2.694e-19 3.333e-19 3.610e-19 0.0 117.76 0.0
S314064 19.8546 38.5256 1.501e-17 1.279e-17 6.814e-18 0.0 117.78 0.0
S314065 19.8449 38.4206 1.639e-20 2.685e-20 5.376e-20 0.0 116.98 0.0
S314066 19.8511 38.4128 5.494e-13 4.443e-13 2.099e-13 0.0 116.64 1.0
S314067 19.8479 38.4333 1.787e-17 3.789e-17 1.288e-16 0.0 116.91 0.0
S314068 19.8682 38.5238 1.568e-22 3.795e-22 1.708e-21 0.0 117.38 0.0
S314069 19.8478 38.4264 5.111e-13 3.766e-13 1.503e-13 0.0 116.8 0.0
S314070 19.8543 38.5085 1.418e-19 1.959e-19 2.793e-19 0.0 117.74 0.0
S314071 19.8507 38.4203 2.638e-17 2.202e-17 1.074e-17 0.0 116.83 0.0
S314072 19.8468 38.4238 1.116e-17 1.785e-17 3.434e-17 0.0 117.04 0.0
S314073 19.8454 38.418 1.250e-17 1.078e-17 5.878e-18 0.0 117.05 0.0
S314074 19.8478 38.4309 2.831e-20 4.467e-20 7.942e-20 0.0 116.9 0.0
S314075 19.856 38.4299 2.719e-19 3.417e-19 3.882e-19 0.0 116.81 0.0
S314076 19.8476 38.4186 1.493e-19 1.875e-19 2.189e-19 0.0 116.87 0.0
S314077 19.8652 38.5305 2.781e-17 4.499e-17 8.676e-17 0.0 117.55 0.0
S314078 19.8554 38.5235 5.151e-18 7.870e-18 1.362e-17 0.0 117.68 0.0
S314079 19.8548 38.5366 6.464e-23 1.808e-22 1.137e-21 0.0 117.82 0.0
S314080 19.8591 38.5317 8.656e-17 6.980e-17 3.167e-17 0.0 117.74 0.0
S314081 19.8445 38.4238 1.706e-23 5.188e-23 3.708e-22 0.0 116.94 0.0
S314082 19.8612 38.5202 1.676e-23 4.672e-23 2.767e-22 0.0 117.61 0.0
