Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1407 90.2045 143.9281 2.642e-15 2.005e-15 9.755e-16 212.8375 365.45
DG1408 89.8661 143.3898 2.998e-15 2.136e-15 9.676e-16 230.6445 364.75
DG1409 89.7589 143.6149 2.946e-15 2.364e-15 9.999e-16 214.6993 365.96
DG1410 90.3164 144.2734 7.403e-26 2.231e-27 1.038e-32 342.5378 364.56
DG1411 292.1003 62.5695 8.634e-16 7.039e-16 3.333e-16 105.3066 682.02
DG1412 292.1558 62.5897 5.512e-26 1.510e-27 7.340e-33 148.4117 682.63
DG1413 292.2320 62.6293 8.730e-16 7.346e-16 2.913e-16 116.8602 682.93
DG1414 214.1111 94.9751 1.081e-15 8.785e-16 3.646e-16 143.5163 568.54
DG1415 213.7561 94.9471 1.334e-15 1.053e-15 4.647e-16 156.0008 567.34
DG1416 213.9753 95.1864 1.694e-15 1.377e-15 5.007e-16 148.604 567.56
DG1417 109.4955 80.9665 8.879e-17 7.758e-17 3.472e-17 30.9157 2097.76
DG1418 109.5185 80.9435 1.058e-16 8.420e-17 3.960e-17 41.5503 2098.62
DG1419 129.8740 75.8031 1.210e-15 8.599e-16 3.086e-16 198.8102 930.3
DG1420 129.8578 75.8716 3.197e-16 2.163e-16 1.141e-16 159.9069 928.48
DG1421 129.9016 76.2606 3.983e-16 3.494e-16 1.547e-16 78.812 931.17
DG1422 129.6094 75.7707 3.866e-16 3.270e-16 1.393e-16 93.062 931.35
DG1423 129.7573 76.0452 6.087e-16 4.916e-16 1.866e-16 73.3889 931.63
DG1424 129.6788 75.7811 4.188e-16 3.502e-16 1.542e-16 79.7224 928.35
DG1425 129.7576 75.9868 4.132e-16 3.387e-16 1.618e-16 81.0463 927.64
DG1426 129.5326 75.9094 3.222e-16 2.351e-16 1.072e-16 93.1302 931.59
DG1427 129.6535 75.6656 2.938e-16 2.439e-16 9.935e-17 93.8427 929.39
DG1428 129.8206 75.4768 3.996e-16 3.327e-16 1.634e-16 79.7984 930.33
DG1429 130.0346 75.8221 3.867e-16 3.445e-16 1.591e-16 76.2086 929.93
DG1430 129.7563 76.0646 4.739e-16 3.922e-16 1.684e-16 98.6522 928.07
DG1431 129.9314 75.8173 3.285e-16 2.518e-16 1.128e-16 202.0629 928.99
DG1432 289.5002 104.6833 1.917e-16 1.541e-16 6.982e-17 51.9838 1363.74
DG1433 289.4817 104.6793 2.111e-16 1.781e-16 8.337e-17 60.6829 1363.85
DG1434 289.4689 104.7745 2.176e-16 1.971e-16 7.899e-17 58.7914 1364.39
DG1435 279.8346 48.5718 2.737e-15 2.373e-15 9.634e-16 630.05 288.39
DG1436 279.1100 49.3659 4.274e-15 3.680e-15 1.426e-15 267.0418 289.3
DG1437 278.9334 48.1701 1.129e-25 2.629e-27 1.324e-32 376.9568 290.36
DG1438 280.4236 47.8498 4.836e-15 3.772e-15 1.615e-15 348.8493 291.47
DG1439 280.4558 48.5581 3.353e-15 2.685e-15 1.219e-15 314.5592 290.68
DG1440 279.0376 48.4433 6.039e-15 4.914e-15 2.090e-15 304.8474 290.13
DG1441 279.1529 48.9959 4.415e-15 3.333e-15 1.434e-15 293.491 291.57
DG1442 278.6579 48.0153 4.295e-15 3.390e-15 1.500e-15 245.4452 291.21
DG1443 278.6969 48.1011 4.522e-15 3.939e-15 1.711e-15 344.6873 291.61
DG1444 344.9790 23.8586 1.490e-15 1.214e-15 4.968e-16 499.454 449.13
DG1445 345.6938 24.3973 6.835e-26 1.752e-27 8.379e-33 235.5639 447.59
DG1446 343.5537 24.0031 1.963e-15 1.601e-15 6.782e-16 171.6311 449.6
DG1447 343.7446 24.2280 1.758e-15 1.544e-15 6.859e-16 197.5049 448.8
DG1448 343.5078 23.9714 1.895e-15 1.713e-15 7.077e-16 187.5509 448.0
DG1449 345.5024 24.0883 1.339e-15 1.118e-15 4.552e-16 261.336 448.87
DG1450 344.4696 23.6710 1.931e-15 1.721e-15 7.607e-16 223.4441 448.81
DG1451 345.7550 23.7308 1.802e-15 1.478e-15 6.796e-16 158.9146 450.15
DG1452 131.9530 77.0152 1.360e-16 1.121e-16 5.222e-17 43.3622 1844.38
DG1453 131.9408 77.0592 1.679e-16 1.508e-16 6.518e-17 34.5024 1843.76
DG1454 131.9369 76.9798 8.196e-17 6.503e-17 3.044e-17 53.5705 1845.69
DG1455 131.9754 77.0309 1.210e-16 1.085e-16 4.279e-17 44.5445 1845.57
DG1456 224.1489 96.8975 1.464e-16 1.188e-16 5.625e-17 45.3779 1639.02
DG1457 224.1689 96.9437 1.400e-25 3.512e-27 1.621e-32 54.7386 1638.14
DG1458 191.0270 104.9259 2.323e-16 2.017e-16 9.134e-17 87.3302 1037.51
DG1459 202.3869 71.7608 2.163e-16 1.981e-16 8.832e-17 63.2611 1315.06
DG1460 202.3443 71.6902 1.426e-16 1.304e-16 5.372e-17 62.5907 1316.06
DG1461 162.3170 29.5158 5.771e-16 4.867e-16 2.239e-16 250.8107 654.38
DG1462 161.8428 29.3208 5.578e-26 1.436e-27 6.405e-33 142.2934 654.31
DG1463 162.6253 29.4920 5.816e-26 1.566e-27 6.818e-33 131.4746 653.35
DG1464 162.1458 29.3344 8.910e-16 7.399e-16 3.014e-16 119.4883 654.45
DG1465 162.3388 29.7044 8.561e-16 7.612e-16 3.290e-16 126.0115 653.89
DG1466 162.4925 29.3743 1.047e-15 8.705e-16 3.752e-16 137.5295 653.62
DG1467 163.2332 29.6796 5.266e-26 1.451e-27 6.889e-33 154.8228 653.12
DG1468 194.1713 49.6964 2.466e-16 1.896e-16 8.549e-17 100.2032 1001.11
DG1469 56.3662 155.8553 2.847e-15 2.403e-15 9.984e-16 415.6537 289.29
DG1470 56.6786 155.4785 4.128e-15 3.272e-15 1.619e-15 262.197 288.85
DG1471 56.1814 155.4983 3.998e-15 3.523e-15 1.308e-15 234.3527 289.12
DG1472 54.7216 155.6875 3.935e-15 3.368e-15 1.442e-15 277.7532 289.85
DG1473 57.0004 156.3831 3.012e-15 2.507e-15 9.940e-16 333.8125 289.23
DG1474 345.3863 54.8233 2.095e-15 1.576e-15 7.393e-16 447.3069 374.42
DG1475 344.4232 54.3292 8.411e-26 2.180e-27 9.475e-33 276.6436 373.06
DG1476 345.3592 54.3594 8.721e-26 2.107e-27 1.006e-32 273.1953 372.27
DG1477 345.4681 54.4633 2.944e-15 2.313e-15 1.002e-15 220.2283 372.54
DG1478 345.9740 55.0959 2.773e-15 2.225e-15 8.683e-16 232.1041 375.24
DG1479 345.9089 54.7031 2.714e-15 2.243e-15 9.532e-16 220.5934 374.99
DG1480 344.8510 55.0660 2.658e-15 1.995e-15 9.916e-16 216.1081 375.02
DG1481 345.7601 54.6984 3.042e-15 2.354e-15 1.122e-15 188.3379 374.58
DG1482 50.2310 114.8435 2.330e-15 2.007e-15 8.413e-16 194.6663 387.11
DG1483 50.4059 114.4600 2.463e-15 1.944e-15 8.106e-16 172.5407 386.51
DG1484 50.2761 114.6891 1.789e-15 1.307e-15 5.944e-16 254.434 386.65
DG1485 71.4072 59.7443 4.291e-15 3.714e-15 1.425e-15 563.3139 208.98
DG1486 71.6410 59.4672 8.344e-15 6.259e-15 2.519e-15 305.1527 209.09
DG1487 71.8857 60.2992 6.774e-15 5.461e-15 2.335e-15 359.1155 208.97
DG1488 70.6047 59.5439 5.882e-15 4.781e-15 1.967e-15 370.0794 208.21
DG1489 71.7653 59.9805 6.042e-15 4.396e-15 2.022e-15 334.9401 208.07
DG1490 201.9314 103.7054 1.678e-15 1.470e-15 6.643e-16 189.7176 436.32
DG1491 202.0323 103.9364 1.917e-15 1.421e-15 6.616e-16 160.4234 435.39
DG1492 201.7832 103.6928 6.782e-26 1.773e-27 7.176e-33 208.0436 436.22
DG1493 201.8190 103.9129 1.711e-15 1.439e-15 6.216e-16 165.1322 435.52
DG1494 269.8529 114.1555 1.681e-16 1.347e-16 6.408e-17 64.0438 1301.7
DG1495 0.8791 25.8307 2.979e-15 2.347e-15 9.627e-16 754.2794 291.48
DG1496 359.3870 26.0198 1.164e-25 2.940e-27 1.339e-32 367.4779 291.09
DG1497 0.6071 26.9684 1.102e-25 2.723e-27 1.310e-32 339.6488 293.1
DG1498 359.3050 25.1076 2.986e-15 2.615e-15 1.115e-15 326.4639 291.4
DG1499 2.9211 25.8684 4.713e-15 3.716e-15 1.458e-15 292.7437 292.39
DG1500 0.0785 26.2488 1.047e-25 2.958e-27 1.390e-32 417.6623 293.26
DG1501 359.7884 26.3323 5.155e-15 4.064e-15 1.907e-15 344.1481 292.13
DG1502 1.9598 25.3688 1.011e-25 3.125e-27 1.414e-32 385.8074 290.27
DG1503 1.7383 25.4977 4.873e-15 4.008e-15 1.718e-15 287.7262 290.97
DG1504 267.4141 95.4448 1.575e-14 1.199e-14 4.964e-15 469.7725 131.5
DG1505 267.2939 94.0627 1.475e-14 1.071e-14 4.739e-15 417.5641 131.19
DG1506 267.1205 95.2942 1.089e-14 8.894e-15 3.935e-15 371.2239 130.21
DG1507 268.3286 94.4241 8.103e-15 6.141e-15 2.672e-15 411.5238 131.73
DG1508 117.0164 62.0770 1.167e-15 9.273e-16 4.117e-16 358.7861 455.23
DG1509 116.9389 61.6988 1.637e-15 1.405e-15 6.164e-16 181.9021 454.79
DG1510 116.2431 61.9988 6.616e-26 1.763e-27 8.351e-33 204.4769 454.2
DG1511 117.1202 61.8052 7.181e-26 1.940e-27 7.631e-33 231.8953 453.07
DG1512 117.2347 61.5406 1.770e-15 1.289e-15 6.050e-16 167.2597 453.95
DG1513 117.3810 62.1138 1.591e-15 1.381e-15 5.547e-16 155.1873 455.3
DG1514 116.4796 62.1033 1.609e-15 1.334e-15 5.464e-16 163.3939 454.21
DG1515 299.2260 79.8691 2.350e-15 1.714e-15 5.965e-16 306.1099 652.45
DG1516 298.9732 79.4589 9.068e-16 7.289e-16 3.366e-16 136.9486 652.69
DG1517 299.2612 80.3318 5.266e-26 1.328e-27 6.590e-33 124.9112 653.81
DG1518 299.4393 79.8658 8.462e-16 6.675e-16 2.877e-16 99.9882 652.01
DG1519 299.4178 80.2552 8.347e-16 6.966e-16 3.230e-16 126.1023 650.79
DG1520 299.6115 79.5506 8.057e-16 6.578e-16 2.864e-16 122.2729 651.11
DG1521 298.9188 79.9943 7.793e-16 6.227e-16 2.990e-16 100.5468 653.67
DG1522 299.6419 79.7567 8.619e-16 6.840e-16 2.954e-16 120.9504 652.54
DG1523 298.9750 79.6303 7.562e-16 6.690e-16 2.915e-16 121.684 652.95
DG1524 299.4116 79.5320 7.555e-16 6.373e-16 2.824e-16 113.9014 650.39
DG1525 178.0851 79.9559 2.057e-15 1.637e-15 5.597e-16 167.974 701.53
DG1526 177.7388 80.1206 7.929e-16 6.733e-16 3.184e-16 121.6266 703.85
DG1527 178.3074 80.4071 8.637e-16 6.460e-16 3.181e-16 113.8067 700.07
DG1528 177.9972 80.0256 8.190e-16 6.607e-16 2.982e-16 124.2097 701.53
DG1529 178.1103 79.8740 5.975e-26 1.463e-27 6.078e-33 157.3186 705.35
DG1530 178.5724 79.7925 8.871e-16 6.808e-16 3.152e-16 125.9429 703.75
DG1531 178.4384 80.1797 7.512e-16 6.202e-16 2.908e-16 105.3922 702.11
DG1532 178.4617 79.7588 1.108e-15 8.479e-16 3.473e-16 117.4502 704.9
DG1533 177.8796 79.3764 7.397e-16 6.249e-16 2.726e-16 113.0191 702.85
DG1534 178.4073 79.7005 8.688e-16 7.797e-16 3.273e-16 128.3837 703.9
DG1535 178.1861 79.9653 5.525e-26 1.549e-27 6.849e-33 109.0636 705.35
DG1536 178.1298 80.5538 7.640e-16 6.219e-16 2.696e-16 118.772 701.17
DG1537 178.0572 80.3205 8.737e-16 7.069e-16 3.045e-16 141.6266 701.95
DG1538 47.7520 110.1957 2.426e-15 1.746e-15 6.110e-16 234.1269 633.25
DG1539 47.1849 110.1239 9.379e-16 7.957e-16 3.809e-16 134.7821 635.4
DG1540 47.6946 109.3281 5.475e-26 1.322e-27 6.926e-33 166.0126 635.5
DG1541 46.9778 110.4235 8.661e-16 7.622e-16 3.490e-16 123.1899 637.98
DG1542 48.1268 109.4426 5.898e-26 1.530e-27 6.193e-33 135.2483 634.55
DG1543 47.9492 109.8949 6.639e-16 5.245e-16 2.356e-16 157.8419 635.29
DG1544 47.6343 110.1564 6.569e-16 5.296e-16 2.325e-16 255.9716 634.45
DG1545 46.9680 110.0263 5.234e-26 1.415e-27 6.789e-33 169.457 632.59
DG1546 47.6971 110.8056 9.042e-16 7.402e-16 2.808e-16 110.9096 636.87
DG1547 47.3539 109.9152 9.460e-16 7.920e-16 3.562e-16 135.9472 635.76
DG1548 47.8538 109.4701 8.648e-16 7.204e-16 3.137e-16 117.5293 638.41
DG1549 48.1847 110.1496 9.820e-16 7.984e-16 3.614e-16 146.1124 631.74
DG1550 47.0874 110.8170 8.650e-16 7.115e-16 2.983e-16 122.5397 634.47
DG1551 47.9032 109.5847 9.896e-16 7.361e-16 3.692e-16 131.516 633.59
DG1552 47.4600 110.2030 5.951e-16 4.764e-16 2.278e-16 278.6153 636.44
DG1553 47.9054 110.0857 9.682e-16 7.719e-16 3.683e-16 144.1718 631.98
DG1554 47.6956 110.7331 9.244e-16 7.402e-16 3.218e-16 119.7577 633.08
DG1555 272.5779 148.1586 6.127e-16 4.203e-16 2.188e-16 171.0582 620.64
DG1556 272.6953 148.2638 8.502e-16 6.768e-16 3.232e-16 127.6059 620.05
DG1557 272.6318 148.3051 5.885e-16 5.508e-16 2.368e-16 192.8083 619.79
DG1558 200.6132 21.1089 1.074e-15 9.097e-16 2.801e-16 160.6776 958.52
DG1559 200.1569 21.2420 4.138e-16 2.909e-16 1.346e-16 81.6514 957.36
DG1560 200.5976 20.9702 4.584e-16 3.758e-16 1.549e-16 99.3983 959.3
DG1561 201.4477 20.6028 5.842e-26 1.533e-27 6.960e-33 87.3001 958.84
DG1562 200.9978 21.0706 4.186e-16 3.182e-16 1.701e-16 91.3267 959.59
DG1563 199.6097 21.1447 3.739e-16 3.115e-16 1.387e-16 79.2913 959.79
DG1564 199.8108 21.0906 2.987e-16 2.247e-16 1.016e-16 101.5686 958.77
DG1565 200.2199 21.3617 5.840e-26 1.495e-27 7.082e-33 93.6014 957.11
DG1566 201.4038 20.7471 4.386e-16 3.704e-16 1.503e-16 81.1764 958.44
DG1567 199.6593 21.0639 5.458e-26 1.581e-27 7.624e-33 90.3741 959.18
DG1568 199.6534 21.0924 5.557e-26 1.588e-27 7.829e-33 89.9596 959.16
DG1569 200.0593 21.2024 3.206e-16 2.526e-16 1.043e-16 169.8287 958.09
DG1570 201.0280 21.3501 4.177e-16 3.879e-16 1.636e-16 93.421 959.29
DG1571 200.3023 21.1315 4.070e-16 3.762e-16 1.576e-16 82.1453 957.12
DG1572 318.5680 72.8607 1.103e-16 8.884e-17 4.440e-17 167.728 1501.84
DG1573 318.6761 72.7811 1.647e-16 1.407e-16 6.333e-17 43.8807 1500.95
DG1574 318.5501 72.8248 1.090e-25 3.097e-27 1.468e-32 63.2057 1502.02
DG1575 318.6728 72.9328 1.093e-25 2.881e-27 1.533e-32 56.0506 1500.65
DG1576 318.4798 72.9335 1.751e-16 1.384e-16 5.706e-17 52.3168 1498.34
DG1577 318.6417 72.9720 1.347e-16 1.031e-16 4.494e-17 63.4313 1502.25
DG1578 318.4878 72.9383 2.788e-16 2.022e-16 8.510e-17 44.3981 1498.59
DG1579 318.7063 72.8079 1.290e-16 9.574e-17 4.332e-17 56.7301 1501.63
DG1580 318.4501 72.7162 1.803e-16 1.639e-16 7.201e-17 63.7202 1499.47
DG1581 156.7258 164.7670 3.128e-16 2.491e-16 1.197e-16 91.9546 901.23
DG1582 147.8993 17.8239 1.870e-16 1.543e-16 6.515e-17 70.1615 1273.05
DG1583 147.7376 17.8082 2.572e-16 2.066e-16 8.684e-17 61.0675 1272.72
DG1584 147.5873 17.6302 2.993e-16 2.313e-16 1.044e-16 74.3439 1272.79
DG1585 147.7566 17.6464 2.749e-16 2.441e-16 1.023e-16 71.4233 1272.69
DG1586 255.2690 42.9339 1.026e-16 8.670e-17 3.931e-17 37.5029 1947.18
DG1587 255.2164 42.9636 7.132e-17 6.511e-17 3.234e-17 46.9718 1946.94
DG1588 58.0341 143.0514 9.169e-16 7.892e-16 3.107e-16 335.7793 543.92
DG1589 58.8533 143.3145 5.867e-26 1.516e-27 7.217e-33 223.5782 542.9
DG1590 57.7486 142.7893 1.195e-15 1.034e-15 4.676e-16 141.6469 544.67
DG1591 57.2391 143.0543 1.206e-15 9.287e-16 4.228e-16 144.0458 543.64
DG1592 58.5768 142.6685 1.399e-15 1.112e-15 4.571e-16 190.2858 544.27
DG1593 57.3449 143.2996 1.304e-15 9.211e-16 4.473e-16 134.8613 543.28
DG1594 58.2258 143.5313 1.186e-15 9.321e-16 4.712e-16 152.7985 543.4
DG1595 57.6116 143.5822 1.222e-15 9.288e-16 4.461e-16 139.422 543.41
DG1596 39.6970 62.8618 1.102e-15 9.173e-16 4.061e-16 206.8949 457.8
DG1597 339.2944 33.9881 8.195e-16 6.398e-16 3.169e-16 319.9239 575.09
DG1598 339.1059 34.3391 1.022e-15 8.048e-16 3.745e-16 134.7963 574.54
DG1599 339.3480 34.3610 1.069e-15 8.283e-16 3.536e-16 119.9326 574.71
DG1600 338.3219 34.1724 1.511e-15 1.116e-15 5.153e-16 124.3378 573.58
DG1601 339.2763 33.9239 9.589e-16 8.354e-16 3.773e-16 133.7441 575.53
DG1602 339.1145 33.8976 5.735e-26 1.346e-27 6.412e-33 166.6701 574.92
DG1603 339.1405 34.1574 1.097e-15 8.477e-16 3.877e-16 135.5738 574.17
DG1604 338.8357 33.8117 9.455e-16 8.395e-16 3.713e-16 146.2863 574.71
DG1605 6.6434 101.4984 6.802e-26 1.645e-27 8.112e-33 213.0283 445.32
DG1606 6.5455 101.2606 1.627e-15 1.416e-15 6.771e-16 182.8137 445.51
DG1607 121.7272 141.9759 7.746e-15 5.676e-15 1.973e-15 514.8898 370.89
DG1608 122.6000 141.6391 1.854e-15 1.692e-15 7.077e-16 474.7189 373.16
DG1609 121.9029 142.9335 2.993e-15 2.142e-15 9.698e-16 214.4392 369.63
DG1610 122.2982 142.2996 2.084e-15 1.634e-15 6.717e-16 610.242 371.25
DG1611 122.4022 142.7738 2.114e-15 1.781e-15 7.050e-16 396.3332 368.44
DG1612 121.5228 143.0672 8.526e-26 2.062e-27 1.034e-32 248.5915 368.84
DG1613 122.0469 141.8701 3.386e-15 2.583e-15 1.140e-15 280.2737 368.21
DG1614 120.4471 141.1982 2.890e-15 2.211e-15 1.007e-15 201.461 372.11
DG1615 120.9851 143.1196 1.948e-15 1.638e-15 7.007e-16 263.8146 373.84
DG1616 122.0087 141.3392 1.931e-15 1.627e-15 7.972e-16 274.7581 371.33
DG1617 119.2240 142.6570 3.105e-15 2.587e-15 1.207e-15 239.5209 371.14
DG1618 124.1082 141.4438 2.713e-15 2.187e-15 9.796e-16 206.8047 369.75
DG1619 121.9083 142.3604 2.710e-15 2.328e-15 1.105e-15 246.4768 373.09
DG1620 123.8266 142.0724 2.670e-15 2.110e-15 9.911e-16 201.4357 369.55
DG1621 122.5631 140.6877 1.941e-15 1.519e-15 6.746e-16 260.8795 372.25
DG1622 121.4644 142.8632 2.823e-15 2.345e-15 1.067e-15 230.1414 370.13
DG1623 119.2830 142.4943 4.089e-15 3.187e-15 1.272e-15 256.699 368.61
DG1624 121.1619 143.1336 2.717e-15 2.298e-15 9.797e-16 232.8246 371.83
DG1625 120.2069 140.9205 2.731e-15 2.292e-15 9.644e-16 216.9743 372.77
DG1626 120.5685 142.7395 2.131e-15 1.774e-15 8.133e-16 421.7587 370.02
DG1627 8.3248 76.9506 2.815e-16 2.391e-16 1.074e-16 136.3939 959.7
DG1628 8.2096 76.8327 4.166e-16 3.297e-16 1.421e-16 62.8407 959.68
DG1629 8.3142 77.0293 4.696e-16 3.917e-16 1.855e-16 81.0373 959.03
DG1630 8.4070 76.9144 5.011e-26 1.449e-27 7.490e-33 103.2837 958.07
DG1631 8.3073 77.1104 5.980e-26 1.569e-27 7.844e-33 105.937 958.84
DG1632 274.3212 130.1033 3.108e-15 2.535e-15 1.180e-15 380.5842 303.96
DG1633 43.9059 63.6159 1.647e-15 1.107e-15 3.975e-16 288.1177 780.93
DG1634 44.1642 63.7800 5.717e-16 4.415e-16 2.011e-16 85.5531 779.22
DG1635 44.2436 63.6444 5.641e-16 4.296e-16 1.986e-16 109.8718 781.78
DG1636 43.8728 63.6243 6.231e-16 4.798e-16 2.390e-16 89.4394 780.35
DG1637 44.5018 63.5369 6.436e-16 4.995e-16 2.410e-16 93.2177 781.6
DG1638 44.0089 63.4014 3.840e-16 2.990e-16 1.467e-16 122.1658 781.37
DG1639 43.8068 63.4428 6.112e-16 5.326e-16 2.296e-16 113.1539 778.76
DG1640 44.0059 63.3383 4.938e-26 1.463e-27 6.638e-33 118.681 779.26
DG1641 43.6211 63.4087 5.286e-26 1.469e-27 6.153e-33 106.638 782.3
DG1642 44.1905 63.6794 5.551e-26 1.418e-27 6.910e-33 104.6575 779.72
DG1643 43.9198 63.5145 4.928e-16 4.268e-16 1.879e-16 88.2117 782.15
DG1644 60.8840 62.3930 5.558e-16 4.781e-16 2.212e-16 123.5893 676.12
DG1645 218.3014 157.6294 8.925e-15 6.636e-15 2.368e-15 826.3503 327.85
DG1646 219.3132 158.0427 3.778e-15 3.162e-15 1.405e-15 278.5878 330.0
DG1647 219.8379 157.1641 3.618e-15 3.390e-15 1.251e-15 246.3853 328.04
DG1648 216.8596 157.7670 3.564e-15 3.128e-15 1.181e-15 300.2116 329.76
DG1649 218.3064 158.4425 3.446e-15 2.702e-15 1.179e-15 228.6308 329.52
DG1650 219.5423 157.2751 9.158e-26 2.191e-27 1.098e-32 290.5039 328.46
DG1651 218.9888 157.3890 8.089e-26 2.179e-27 1.070e-32 260.4366 328.94
DG1652 219.0524 157.9635 3.415e-15 2.735e-15 1.235e-15 230.324 330.01
DG1653 218.9011 158.4448 3.260e-15 2.638e-15 1.093e-15 203.5992 327.85
DG1654 218.4110 158.5633 3.543e-15 3.037e-15 1.245e-15 272.8641 330.65
DG1655 154.6347 136.6182 3.750e-15 3.020e-15 1.257e-15 645.3548 246.66
DG1656 155.0071 136.1182 6.061e-15 5.048e-15 1.988e-15 394.0046 246.37
DG1657 154.1742 137.0241 3.575e-15 3.001e-15 1.338e-15 342.3219 248.21
DG1658 153.4828 136.6495 5.093e-15 4.031e-15 1.850e-15 291.6762 246.21
DG1659 154.8455 136.2523 1.147e-25 3.242e-27 1.303e-32 319.363 247.44
DG1660 155.8692 136.0655 1.179e-25 3.364e-27 1.478e-32 389.1139 247.12
DG1661 153.6018 136.0009 5.362e-15 4.390e-15 1.752e-15 267.0094 246.84
DG1662 65.4126 166.7395 1.346e-15 9.220e-16 4.439e-16 177.2884 452.82
DG1663 129.5238 60.9019 2.082e-15 1.717e-15 7.694e-16 506.5766 342.83
DG1664 128.9326 60.2306 2.984e-15 2.446e-15 1.082e-15 244.507 341.88
DG1665 130.0724 60.3711 1.977e-15 1.620e-15 7.471e-16 251.5318 340.44
DG1666 129.3178 61.1221 2.924e-15 2.540e-15 9.830e-16 221.982 342.24
DG1667 129.5641 60.6135 8.382e-26 2.310e-27 1.033e-32 280.7684 341.24
DG1668 129.7540 60.2599 9.301e-26 2.153e-27 9.845e-33 343.0694 341.32
DG1669 130.0307 61.2815 2.041e-15 1.742e-15 8.203e-16 270.6585 340.52
DG1670 129.4944 60.6288 8.242e-26 2.115e-27 1.053e-32 240.1245 342.4
DG1671 103.6320 121.5937 1.478e-16 1.183e-16 5.427e-17 59.5349 1369.41
DG1672 243.3960 81.2242 2.945e-16 2.405e-16 1.091e-16 66.2708 1127.05
DG1673 243.3771 81.2096 6.776e-26 1.822e-27 9.145e-33 83.4209 1128.37
DG1674 243.3367 81.2322 7.400e-26 1.987e-27 8.510e-33 69.8007 1127.72
DG1675 243.3827 81.0424 2.589e-16 2.186e-16 9.492e-17 57.9934 1126.75
DG1676 294.0152 49.0162 1.304e-15 1.006e-15 4.092e-16 210.4008 490.0
DG1677 293.9185 49.0362 1.675e-15 1.203e-15 5.743e-16 154.7662 489.72
DG1678 294.4653 49.0425 1.697e-15 1.338e-15 5.399e-16 167.7147 489.87
DG1679 301.3366 152.5604 5.776e-26 1.500e-27 7.371e-33 152.9477 562.9
DG1680 301.2708 152.6407 1.177e-15 8.942e-16 4.441e-16 136.6837 562.82
DG1681 226.9537 154.8610 7.481e-15 5.386e-15 1.775e-15 634.529 375.02
DG1682 229.8960 155.0565 7.819e-26 1.948e-27 9.647e-33 307.8276 372.59
DG1683 228.4842 154.0876 1.856e-15 1.363e-15 6.334e-16 392.2726 371.98
DG1684 227.9623 155.6961 8.615e-26 2.307e-27 9.283e-33 245.354 374.7
DG1685 225.7573 154.2747 2.958e-15 2.205e-15 9.843e-16 209.2468 372.7
DG1686 227.1976 153.3908 2.947e-15 2.374e-15 1.058e-15 247.9834 372.22
DG1687 227.9813 155.8487 2.572e-15 2.176e-15 9.632e-16 198.3623 372.32
DG1688 227.1018 154.5542 3.193e-15 2.585e-15 1.103e-15 253.4336 375.92
DG1689 223.3498 155.0659 2.757e-15 2.293e-15 9.652e-16 254.6379 371.67
DG1690 226.5053 154.0350 2.559e-15 2.089e-15 8.708e-16 218.0159 372.58
DG1691 225.3390 156.0255 2.890e-15 2.407e-15 1.184e-15 254.3505 372.6
DG1692 227.2794 153.9820 2.700e-15 2.511e-15 1.026e-15 247.107 373.24
DG1693 225.8288 154.7256 1.603e-15 1.388e-15 5.732e-16 296.4908 373.28
DG1694 226.8374 153.5220 2.869e-15 1.968e-15 9.326e-16 201.7811 372.26
DG1695 230.9618 154.7507 2.839e-15 2.377e-15 1.129e-15 255.2824 374.88
DG1696 223.9847 154.3787 2.647e-15 2.250e-15 1.000e-15 218.2967 371.94
DG1697 227.9366 155.5333 2.612e-15 2.362e-15 1.056e-15 219.4093 372.15
DG1698 223.9897 154.3982 7.615e-26 2.256e-27 9.849e-33 230.7976 373.28
DG1699 279.9629 73.9556 2.935e-16 2.103e-16 9.951e-17 83.6348 1012.32
DG1700 159.5415 37.3406 1.873e-16 1.397e-16 6.758e-17 64.7199 1244.62
DG1701 273.4262 63.2331 1.068e-16 9.016e-17 3.959e-17 119.3072 1687.22
DG1702 273.4601 63.2519 1.618e-16 1.230e-16 5.856e-17 49.5504 1687.34
DG1703 273.3247 63.1565 1.373e-16 1.170e-16 5.263e-17 42.0122 1687.84
DG1704 273.4398 63.1236 1.457e-16 1.271e-16 5.597e-17 38.0609 1687.07
DG1705 273.6206 63.1922 1.614e-16 1.372e-16 6.123e-17 53.6625 1687.8
DG1706 273.4419 63.3333 1.522e-16 1.410e-16 6.093e-17 49.9505 1687.12
DG1707 273.5455 63.2754 1.558e-16 1.185e-16 4.706e-17 43.4058 1687.26
DG1708 273.4997 63.3328 1.521e-16 1.241e-16 5.128e-17 41.37 1685.74
DG1709 189.4234 70.2124 9.278e-15 7.180e-15 3.462e-15 512.1333 166.84
DG1710 330.5280 53.4501 3.421e-14 2.687e-14 7.688e-15 877.081 146.0
DG1711 327.2238 50.4993 1.267e-14 9.378e-15 4.021e-15 455.3988 146.63
DG1712 333.0018 55.9924 2.292e-25 6.069e-27 2.613e-32 547.7968 150.57
DG1713 329.8217 54.4454 8.496e-15 6.161e-15 2.896e-15 973.0945 142.23
DG1714 329.1706 49.8386 2.524e-25 6.191e-27 2.871e-32 598.6233 150.44
DG1715 333.6546 52.5124 1.637e-14 1.314e-14 5.249e-15 449.5196 151.3
DG1716 331.6000 56.8770 2.094e-25 5.424e-27 2.348e-32 516.3293 145.06
