Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS04627,43.3726,10.0221,2.216e-20,2.977e-20,3.923e-20,-0.001,66.78,0
BottomS04629,43.3389,9.9868,1.498e-19,1.742e-19,1.737e-19,0.0,66.69,0
BottomS04632,43.3362,10.0242,3.503e-20,4.516e-20,5.439e-20,-0.0,65.8,0
BottomS04633,43.2223,9.9970,2.843e-18,4.946e-18,1.185e-17,0.0,64.18,0
BottomS04634,43.3449,9.9275,2.289e-20,3.034e-20,3.876e-20,0.0,66.16,0
BottomS04636,43.2594,10.0019,1.061e-18,1.019e-18,6.645e-19,0.001,64.24,0
BottomS04637,43.2883,10.0916,1.537e-18,1.447e-18,9.536e-19,-0.0,65.04,0
BottomS04638,43.3556,10.0169,3.092e-20,4.048e-20,4.818e-20,-0.0,66.45,0
BottomS04645,43.1985,10.0829,1.250e-13,8.817e-14,3.240e-14,0.001,64.49,0
BottomS04650,43.3302,10.0167,1.773e-18,3.841e-18,1.369e-17,-0.001,65.92,0
BottomS04651,43.3349,10.0102,1.017e-20,1.519e-20,2.481e-20,-0.0,66.59,0
BottomS04655,43.4246,10.0406,1.391e-14,9.124e-15,2.757e-15,0.001,66.92,0
BottomS04656,43.4072,10.0043,3.565e-20,4.639e-20,5.519e-20,0.0,67.25,0
BottomS04661,43.3236,10.0071,8.798e-19,8.360e-19,5.461e-19,-0.0,65.55,0
BottomS04662,43.3187,10.0052,3.284e-18,6.463e-18,1.917e-17,0.0,64.53,0
BottomS04663,43.3299,10.0080,3.671e-19,3.922e-19,3.212e-19,0.001,67.17,0
BottomS04668,43.3292,10.0603,2.027e-13,1.589e-13,6.947e-14,0.0,65.52,1
BottomS04670,43.2589,9.9959,2.387e-20,3.101e-20,3.775e-20,0.0,64.3,0
BottomS04671,43.3187,10.0029,1.184e-13,9.277e-14,4.128e-14,0.0,64.39,1
BottomS04674,43.0167,9.9805,2.719e-20,3.835e-20,5.530e-20,0.0,64.3,0
BottomS04676,43.2947,9.9302,1.403e-18,1.400e-18,9.708e-19,0.0,65.54,0
BottomS04677,43.3287,10.0242,8.920e-19,1.365e-18,2.420e-18,0.0,65.8,0
BottomS04679,43.2682,10.0068,2.155e-13,1.710e-13,7.794e-14,-0.001,64.12,1
BottomS04686,43.4827,9.8916,3.523e-19,3.832e-19,3.363e-19,-0.0,66.92,0
BottomS04688,43.3328,10.0147,8.032e-20,9.093e-20,8.660e-20,0.0,66.26,0
BottomS04690,43.3911,10.0396,1.106e-20,1.574e-20,2.373e-20,-0.001,66.55,0
BottomS04693,43.3301,9.9939,6.118e-19,6.326e-19,4.777e-19,0.0,66.28,0
BottomS04708,43.3031,10.0096,6.010e-18,1.421e-17,6.052e-17,-0.0,64.23,1
BottomS04709,43.3250,9.9692,7.450e-19,7.368e-19,5.316e-19,0.0,66.11,0
BottomS04715,43.3002,9.9398,5.119e-14,3.469e-14,1.153e-14,0.001,65.75,0
BottomS04723,43.3278,10.0003,1.475e-19,1.583e-19,1.350e-19,-0.0,66.28,0
BottomS04727,43.3851,10.0126,4.500e-20,5.847e-20,7.167e-20,-0.0,67.08,0
BottomS04728,43.3353,9.9991,1.461e-18,1.405e-18,9.166e-19,0.0,66.74,0
BottomS04729,43.3216,10.0108,1.144e-20,1.604e-20,2.418e-20,-0.0,64.35,0
BottomS04733,43.3666,9.9815,8.607e-20,1.058e-19,1.142e-19,-0.0,67.12,0
BottomS04735,43.3329,10.0066,3.028e-19,3.275e-19,2.786e-19,-0.001,67.2,0
BottomS04736,43.2714,9.9451,1.957e-20,2.584e-20,3.337e-20,-0.0,65.22,0
BottomS04741,43.2842,9.9720,1.412e-19,1.603e-19,1.521e-19,0.0,64.96,0
BottomS04746,43.2438,10.0002,5.096e-18,9.010e-18,2.070e-17,0.0,64.18,0
BottomS04750,43.3364,10.0458,1.244e-20,1.733e-20,2.497e-20,0.001,65.66,0
BottomS04753,43.3045,10.0419,1.372e-19,1.576e-19,1.559e-19,-0.0,65.02,0
BottomS04755,43.2671,9.8707,8.853e-15,5.849e-15,1.885e-15,0.0,65.7,0
BottomS04761,43.3233,10.0058,3.064e-20,4.038e-20,5.023e-20,-0.0,64.12,0
BottomS04762,43.2556,9.9838,1.780e-18,1.599e-18,9.171e-19,-0.001,64.51,0
BottomS04769,43.3185,10.0056,3.050e-18,2.823e-18,1.659e-18,0.001,64.29,0
BottomS04775,43.2339,9.9673,1.331e-20,1.945e-20,3.079e-20,-0.0,64.65,0
BottomS04776,43.3120,10.0059,1.204e-18,1.143e-18,7.407e-19,0.0,64.35,0
BottomS04778,43.2986,10.0382,2.303e-20,3.036e-20,3.769e-20,0.0,64.78,0
BottomS04781,43.3136,9.9589,3.293e-19,3.514e-19,2.900e-19,0.0,65.8,0
BottomS04793,43.3055,10.0029,9.579e-20,1.097e-19,1.046e-19,-0.0,64.49,0
BottomS04794,43.3164,10.0052,3.364e-14,2.270e-14,7.237e-15,0.0,64.47,0
BottomS04804,43.3095,10.0067,4.776e-20,5.941e-20,6.867e-20,-0.0,64.45,0
BottomS04809,43.2995,9.9913,5.202e-20,6.493e-20,7.618e-20,0.001,64.68,0
BottomS04810,43.2902,10.0675,1.158e-18,1.852e-18,3.515e-18,0.001,65.05,0
BottomS04811,43.3165,10.0084,4.888e-20,6.415e-20,8.010e-20,-0.001,64.96,0
BottomS04812,43.3884,10.0304,2.398e-20,3.225e-20,4.320e-20,0.0,66.93,0
BottomS04814,43.2895,9.9709,2.312e-18,4.693e-18,1.426e-17,-0.0,65.16,0
BottomS04817,43.2243,9.9635,1.913e-19,2.098e-19,1.912e-19,0.001,64.65,0
BottomS04818,43.4339,10.0220,1.996e-19,2.313e-19,2.295e-19,-0.0,67.15,0
BottomS04819,43.3900,10.0367,5.325e-18,4.609e-18,2.602e-18,-0.0,66.75,0
BottomS04820,43.3437,10.0081,3.676e-18,8.045e-18,2.830e-17,-0.0,66.9,0
BottomS04822,43.3594,9.9852,2.000e-18,3.884e-18,1.072e-17,0.001,66.85,0
BottomS04825,43.3285,10.0069,1.165e-20,1.582e-20,2.115e-20,-0.001,66.81,0
BottomS04828,43.3235,10.0025,9.866e-20,1.195e-19,1.249e-19,-0.0,64.26,0
BottomS04829,43.3365,9.9993,6.058e-20,7.529e-20,8.556e-20,-0.001,67.13,0
BottomS04830,43.3608,10.0634,4.891e-18,1.124e-17,4.315e-17,0.0,65.84,1
BottomS04832,43.3230,10.0058,3.955e-20,5.027e-20,5.868e-20,0.001,64.72,0
BottomS04839,43.3138,10.0048,5.706e-18,1.253e-17,4.853e-17,0.001,64.2,1
BottomS04841,43.2803,9.9931,2.804e-20,3.776e-20,5.082e-20,-0.0,64.32,0
BottomS04847,43.2998,9.9577,7.662e-20,9.590e-20,1.095e-19,-0.0,65.58,0
BottomS04852,43.3858,10.0003,1.682e-20,2.222e-20,2.827e-20,0.0,67.22,0
BottomS04855,43.2895,9.9798,2.147e-20,2.790e-20,3.330e-20,0.001,65.01,0
BottomS04858,43.2393,9.9813,9.781e-20,1.163e-19,1.211e-19,0.0,64.27,0
BottomS04860,43.3326,9.9939,4.236e-19,4.381e-19,3.480e-19,0.0,66.64,0
BottomS04861,43.3759,10.0321,2.838e-19,2.853e-19,2.105e-19,0.0,66.78,0
BottomS04864,43.3397,9.9726,3.547e-18,6.391e-18,1.576e-17,-0.001,67.36,0
BottomS04865,43.3000,9.9920,1.259e-17,1.013e-17,4.750e-18,0.001,64.96,0
BottomS04866,43.3245,10.0165,5.460e-20,6.626e-20,7.113e-20,-0.0,65.58,0
BottomS04871,43.3085,9.9954,5.359e-18,4.606e-18,2.520e-18,0.0,65.0,0
BottomS04875,43.2999,10.0001,2.630e-17,2.008e-17,8.398e-18,-0.001,64.35,1
BottomS04876,43.3183,10.0480,3.606e-20,4.649e-20,5.772e-20,-0.0,64.65,0
BottomS04878,43.2742,9.9725,1.177e-13,9.174e-14,4.097e-14,-0.0,64.48,1
BottomS04879,43.3811,9.9935,2.158e-20,2.960e-20,4.085e-20,0.0,67.2,0
BottomS04880,43.3184,9.9654,7.515e-19,7.889e-19,6.172e-19,0.001,65.86,0
BottomS04881,43.2626,10.0146,5.337e-19,5.125e-19,3.420e-19,-0.001,64.39,0
BottomS04882,43.3126,10.0104,1.149e-20,1.554e-20,2.026e-20,0.0,64.38,0
BottomS04883,43.3411,10.0239,5.828e-20,6.859e-20,6.845e-20,-0.0,66.36,0
BottomS04884,43.3066,10.0091,5.404e-14,3.705e-14,1.253e-14,-0.001,64.6,0
BottomS04885,43.3048,9.9921,6.363e-20,7.831e-20,8.255e-20,-0.001,64.84,0
BottomS04886,43.2963,10.0370,4.913e-18,3.933e-18,1.807e-18,-0.001,64.64,0
BottomS04887,43.3283,10.0285,9.279e-20,1.095e-19,1.131e-19,0.001,65.55,0
BottomS04888,43.3813,9.9851,3.520e-18,3.170e-18,1.893e-18,0.0,67.01,0
BottomS04889,43.3476,10.0098,1.814e-17,3.507e-17,9.873e-17,0.0,67.23,0
BottomS04891,43.3226,9.9660,9.681e-20,1.145e-19,1.204e-19,-0.001,66.17,0
BottomS04892,43.3105,9.9829,7.546e-20,9.711e-20,1.124e-19,0.0,65.4,0
BottomS04894,43.3506,10.0432,9.803e-14,9.568e-14,6.432e-14,0.001,66.17,1
BottomS04895,43.2929,10.0116,7.879e-19,7.731e-19,5.173e-19,0.001,64.49,0
BottomS04897,43.3145,10.0025,2.229e-20,3.166e-20,4.780e-20,-0.001,65.47,0
BottomS04898,43.3533,9.9935,2.100e-17,1.714e-17,8.570e-18,0.001,67.41,0
BottomS04900,43.3269,9.9804,4.550e-18,8.552e-18,2.278e-17,0.0,66.61,0
BottomS04901,43.3742,10.0122,5.618e-18,4.760e-18,2.457e-18,0.0,67.11,0
BottomS04902,43.3416,10.0235,4.201e-19,4.491e-19,3.735e-19,0.0,65.86,0
BottomS04906,43.2735,9.9929,1.007e-18,9.234e-19,5.595e-19,0.0,64.11,0
BottomS04907,43.3316,9.9368,1.467e-18,1.462e-18,1.031e-18,-0.0,66.53,0
BottomS04908,43.3153,10.0338,3.877e-19,4.290e-19,3.713e-19,-0.0,65.17,0
BottomS04909,43.2658,9.9723,1.735e-19,1.966e-19,1.827e-19,-0.0,64.37,0
BottomS04913,43.3157,9.9854,4.860e-19,4.971e-19,3.734e-19,-0.0,65.12,0
BottomS04914,43.3067,10.0114,5.384e-18,4.868e-18,2.857e-18,0.001,64.65,0
BottomS04915,43.2888,9.9675,5.532e-20,7.225e-20,8.797e-20,0.0,65.21,0
BottomS04917,43.3187,10.0042,1.505e-19,1.734e-19,1.718e-19,0.0,65.34,0
BottomS04924,43.2854,10.0164,4.625e-17,3.624e-17,1.573e-17,0.0,64.36,1
BottomS04925,43.3236,10.0196,2.347e-20,3.116e-20,3.970e-20,0.001,64.43,0
BottomS04926,43.3478,9.9759,2.736e-19,2.933e-19,2.453e-19,0.0,66.59,0
BottomS04928,43.3056,10.0365,1.849e-19,2.076e-19,1.852e-19,0.001,64.95,0
BottomS04929,43.3646,10.0268,1.572e-20,2.268e-20,3.458e-20,-0.0,67.33,0
BottomS04930,43.2854,10.0270,5.620e-20,6.808e-20,7.391e-20,0.001,64.58,0
BottomS04931,43.3633,10.0149,8.380e-19,8.075e-19,5.441e-19,0.0,66.8,0
BottomS04932,43.3307,10.0269,2.989e-20,3.839e-20,4.485e-20,0.0,65.59,0
BottomS04933,43.3518,10.0052,1.605e-17,1.276e-17,5.810e-18,0.0,67.11,0
BottomS04934,43.3535,9.9709,2.087e-20,2.696e-20,3.357e-20,0.0,66.93,0
BottomS04937,43.2846,10.0029,4.356e-14,2.952e-14,9.630e-15,-0.0,64.24,0
BottomS04939,43.2964,9.9874,1.233e-19,1.365e-19,1.230e-19,-0.001,64.94,0
BottomS04943,43.3423,9.9586,4.318e-18,3.756e-18,2.037e-18,0.001,67.16,0
BottomS04946,43.3095,9.9799,2.054e-17,1.568e-17,6.634e-18,0.001,65.54,0
BottomS04948,43.3346,10.0345,3.683e-17,2.834e-17,1.180e-17,0.0,65.66,1
BottomS04952,43.3646,9.9979,4.655e-20,5.905e-20,7.002e-20,0.0,66.88,0
BottomS04953,43.2978,9.9929,6.854e-18,5.781e-18,3.010e-18,0.0,65.3,0
BottomS04956,43.3115,10.0230,2.605e-18,4.718e-18,1.185e-17,-0.001,64.47,0
BottomS04958,43.3024,10.0044,1.454e-18,2.232e-18,3.774e-18,-0.0,64.18,0
BottomS04959,43.3368,10.0109,1.514e-20,2.080e-20,2.881e-20,0.0,66.45,0
BottomS04961,43.3327,10.0162,8.095e-19,7.767e-19,5.152e-19,0.0,66.45,0
BottomS04962,43.3254,10.0276,5.287e-17,1.458e-16,8.581e-16,0.0,65.54,1
BottomS04965,43.3086,10.0247,6.553e-20,7.780e-20,7.991e-20,0.0,64.84,0
BottomS04966,43.3384,10.0411,1.448e-18,1.359e-18,8.379e-19,0.0,65.84,0
BottomS04970,43.3145,9.9823,7.017e-19,7.084e-19,5.230e-19,0.001,65.74,0
BottomS04971,43.3073,10.0089,9.353e-18,7.322e-18,3.356e-18,-0.001,64.77,0
BottomS04972,43.3285,10.0005,3.075e-20,3.917e-20,4.626e-20,0.0,66.28,0
BottomS04973,43.3413,10.0062,1.805e-18,1.684e-18,1.021e-18,-0.0,66.78,0
BottomS04976,43.3516,10.0390,1.528e-18,1.478e-18,9.989e-19,0.001,66.92,0
BottomS04978,43.3106,10.0173,1.310e-13,9.808e-14,3.866e-14,0.001,64.22,0
BottomS04979,43.3639,10.0084,3.068e-17,2.451e-17,1.153e-17,-0.0,67.06,0
BottomS04982,43.3369,10.0041,3.747e-18,3.349e-18,1.906e-18,0.0,66.67,0
BottomS04984,43.3288,10.0366,7.431e-19,1.168e-18,2.085e-18,0.0,65.16,0
BottomS04985,43.2340,9.9818,3.790e-17,1.069e-16,6.459e-16,-0.0,64.24,1
BottomS04987,43.3245,10.0029,3.992e-18,3.524e-18,1.969e-18,-0.0,65.82,0
BottomS04989,43.2719,10.0217,5.600e-18,4.897e-18,2.712e-18,-0.0,64.29,0
BottomS04990,43.3239,10.0019,1.627e-19,1.859e-19,1.716e-19,-0.0,65.79,0
BottomS04991,43.3391,9.9859,1.647e-19,1.858e-19,1.758e-19,-0.0,66.65,0
BottomS04992,43.2685,10.0181,2.628e-20,3.493e-20,4.558e-20,0.001,64.21,0
BottomS04993,43.3533,9.9932,3.164e-20,3.853e-20,4.146e-20,0.001,66.67,0
BottomS04994,43.3059,10.0061,2.519e-18,2.294e-18,1.414e-18,-0.001,64.56,0
BottomS04996,43.3732,10.0358,1.672e-20,2.289e-20,3.119e-20,0.0,66.73,0
BottomS04997,43.3421,9.9914,4.612e-20,5.721e-20,6.394e-20,-0.0,66.86,0
BottomS05002,43.3022,9.9964,1.708e-19,1.903e-19,1.699e-19,0.0,65.13,0
BottomS05003,43.3095,10.0071,1.167e-17,9.431e-18,4.534e-18,-0.001,65.28,0
BottomS05004,43.3466,9.9780,9.110e-19,8.798e-19,6.157e-19,-0.001,66.83,0
BottomS05008,43.2970,10.0062,9.323e-18,1.432e-17,2.566e-17,-0.0,64.69,0
BottomS05010,43.3246,10.0360,5.347e-18,4.531e-18,2.434e-18,-0.0,65.34,0
BottomS05011,43.2540,9.9751,4.278e-18,8.623e-18,2.643e-17,-0.0,64.64,0
BottomS05012,43.3059,9.9652,1.444e-19,1.672e-19,1.650e-19,0.0,65.67,0
BottomS05013,43.2898,10.0294,5.220e-19,5.447e-19,4.211e-19,-0.0,64.67,0
BottomS05017,43.4072,10.0119,6.569e-20,7.884e-20,8.362e-20,0.0,67.23,0
BottomS05018,43.3545,10.0344,9.023e-20,1.058e-19,1.095e-19,0.0,66.98,0
BottomS05019,43.3222,9.9908,1.378e-17,1.112e-17,5.198e-18,-0.0,65.89,0
BottomS05021,43.3064,9.9991,1.684e-18,1.662e-18,1.170e-18,0.001,64.74,0
BottomS05023,43.3114,9.9953,8.926e-14,6.159e-14,2.140e-14,0.001,65.26,0
BottomS05024,43.3107,10.0344,3.479e-20,4.311e-20,4.774e-20,-0.0,65.0,0
BottomS05025,43.3414,9.9583,1.480e-13,1.072e-13,4.137e-14,0.0,66.4,0
BottomS05026,43.3689,9.9831,3.657e-18,3.138e-18,1.699e-18,-0.0,67.12,0
BottomS05027,43.3213,10.0086,7.638e-19,7.634e-19,5.661e-19,-0.0,64.36,0
BottomS05030,43.3203,10.0051,4.015e-19,4.203e-19,3.238e-19,-0.001,65.53,0
BottomS05032,43.2815,10.0111,5.452e-18,4.808e-18,2.630e-18,0.0,63.99,0
BottomS05034,43.3152,10.0162,1.013e-20,1.539e-20,2.621e-20,0.0,64.95,0
BottomS05035,43.3319,9.9883,4.070e-20,5.069e-20,5.543e-20,-0.0,66.94,0
BottomS05038,43.4297,9.9954,2.881e-18,2.548e-18,1.456e-18,0.0,67.3,0
BottomS05040,43.2955,10.0180,3.541e-17,2.711e-17,1.163e-17,0.0,64.3,1
BottomS05042,43.3379,10.0419,1.808e-19,1.922e-19,1.619e-19,-0.0,65.8,0
BottomS05045,43.3244,10.0191,2.938e-18,4.915e-18,1.040e-17,0.0,65.64,0
BottomS05047,43.3033,9.9809,1.465e-19,1.594e-19,1.359e-19,-0.001,65.02,0
BottomS05048,43.3506,10.0152,2.642e-18,4.570e-18,1.024e-17,-0.0,66.73,0
BottomS05050,43.3490,10.0324,1.151e-18,1.129e-18,8.202e-19,-0.0,66.16,0
BottomS05052,43.3619,10.0021,1.038e-20,1.602e-20,2.796e-20,0.0,67.03,0
BottomS05056,43.3263,9.9808,4.896e-19,4.801e-19,3.433e-19,-0.0,66.93,0
BottomS05060,43.2911,10.0276,1.464e-17,1.222e-17,6.189e-18,-0.0,64.31,0
BottomS05062,43.3121,9.9597,5.113e-14,3.590e-14,1.285e-14,-0.0,66.72,0
BottomS05064,43.2720,10.0043,3.397e-17,2.594e-17,1.077e-17,-0.0,64.13,1
BottomS05065,43.3340,10.0142,3.717e-18,5.663e-18,9.865e-18,-0.0,66.23,0
BottomS05066,43.3535,10.0080,2.682e-18,2.351e-18,1.307e-18,0.0,67.02,0
BottomS05071,43.2973,10.0022,1.494e-14,9.906e-15,3.150e-15,0.0,64.54,0
BottomS05072,43.2879,10.0194,5.358e-18,4.787e-18,2.680e-18,0.001,64.14,0
BottomS05074,43.2608,10.0056,1.122e-20,1.692e-20,2.769e-20,-0.001,64.36,0
BottomS05075,43.3114,9.9971,2.165e-20,2.912e-20,3.893e-20,0.0,64.56,0
BottomS05076,43.3243,10.0041,4.689e-16,3.135e-16,1.052e-16,-0.001,68.42,0
BottomS05077,43.3243,10.0040,2.441e-18,2.244e-18,1.307e-18,0.0,69.1,0
BottomS05078,43.3240,10.0039,1.147e-13,8.389e-14,3.400e-14,0.0,63.78,0
BottomS05079,43.3241,10.0040,8.587e-17,6.219e-17,2.422e-17,-0.001,65.21,0
BottomS05080,43.3241,10.0039,2.349e-18,2.101e-18,1.230e-18,0.001,67.11,0
BottomS05081,43.3240,10.0042,6.784e-17,4.824e-17,1.791e-17,-0.0,61.21,0
BottomS05082,43.3240,10.0041,6.184e-18,1.337e-17,4.944e-17,0.001,62.12,1
BottomS05083,43.3240,10.0039,7.701e-18,6.098e-18,2.747e-18,0.0,62.99,0
BottomS05084,43.3240,10.0042,6.009e-17,4.368e-17,1.727e-17,0.0,63.58,0
BottomS05085,43.3240,10.0042,4.662e-18,4.047e-18,2.188e-18,-0.0,61.05,0
BottomS05086,43.3147,9.9943,7.105e-18,6.247e-18,3.487e-18,0.001,65.3,0
BottomS05087,43.3132,9.9924,1.400e-16,1.002e-16,3.762e-17,0.0,65.23,0
BottomS05088,43.3108,9.9936,1.355e-16,9.833e-17,3.842e-17,-0.001,65.16,0
BottomS05089,43.3083,9.9923,1.806e-17,1.463e-17,6.883e-18,-0.0,65.06,0
BottomS05090,43.3057,9.9931,3.696e-18,3.202e-18,1.704e-18,0.001,64.94,0
BottomS05091,43.3027,9.9915,1.278e-17,1.008e-17,4.510e-18,0.001,64.97,0
BottomS05092,43.3012,9.9933,1.444e-16,1.054e-16,4.136e-17,0.001,64.92,0
BottomS05093,43.2990,9.9924,1.008e-13,6.958e-14,2.359e-14,0.001,64.7,0
BottomS05094,43.2965,9.9942,2.420e-16,1.667e-16,5.799e-17,0.0,64.72,0
BottomS05095,43.3548,10.0134,5.115e-17,3.966e-17,1.731e-17,0.001,66.93,1
BottomS05096,43.3572,10.0129,1.765e-17,1.401e-17,6.337e-18,-0.0,66.95,1
BottomS05097,43.3558,10.0112,1.529e-18,1.454e-18,9.316e-19,-0.0,67.06,0
BottomS05098,43.3596,10.0094,8.773e-17,6.539e-17,2.564e-17,0.0,67.14,0
BottomS05099,43.3613,10.0078,2.756e-18,5.856e-18,2.008e-17,-0.0,67.17,0
BottomS05100,43.2837,10.0000,9.489e-19,1.015e-18,8.420e-19,0.0,64.29,0
BottomS05101,43.2798,10.0015,2.222e-17,1.706e-17,7.619e-18,0.001,64.22,1
BottomS05102,43.2771,10.0006,1.470e-18,1.943e-18,2.529e-18,0.0,64.2,0
BottomS05103,43.3701,10.0035,4.876e-18,7.342e-18,1.256e-17,0.0,67.34,0
BottomS05104,43.2749,10.0055,3.182e-17,2.457e-17,1.079e-17,-0.0,64.12,1
BottomS05105,43.2726,10.0069,3.807e-18,3.313e-18,1.831e-18,-0.001,64.19,0
BottomS05106,43.3761,9.9966,1.295e-18,2.569e-18,7.597e-18,0.0,67.22,0
BottomS05107,43.3718,9.9936,2.306e-18,4.513e-18,1.347e-17,0.001,67.37,0
BottomS05108,43.2759,10.0158,9.982e-17,7.160e-17,2.703e-17,-0.0,64.26,0
BottomS05109,43.3753,9.9909,9.702e-17,7.170e-17,2.825e-17,0.0,67.13,0
BottomS05110,43.3720,9.9881,1.457e-18,2.348e-18,4.441e-18,0.001,67.2,0
BottomS05111,43.3687,9.9871,4.431e-19,7.935e-19,1.965e-18,-0.0,66.96,0
BottomS05112,43.2785,10.0284,9.051e-18,7.200e-18,3.250e-18,0.001,64.38,0
BottomS05113,43.3649,9.9821,1.255e-17,1.048e-17,5.253e-18,-0.001,67.02,0
BottomS05114,43.2819,10.0268,1.307e-18,1.250e-18,8.422e-19,0.0,64.49,0
BottomS05115,43.2845,10.0346,3.751e-18,7.247e-18,2.086e-17,-0.0,64.55,0
BottomS05116,43.3591,9.9740,6.949e-14,7.448e-14,6.262e-14,0.001,66.87,1
BottomS05117,43.3546,9.9730,5.177e-18,8.872e-18,1.943e-17,0.0,66.68,0
BottomS05118,43.3503,9.9729,4.466e-17,3.376e-17,1.393e-17,-0.0,66.66,1
BottomS05119,43.3028,10.0389,9.212e-18,7.184e-18,3.206e-18,0.001,64.82,0
BottomS05120,43.3026,10.0462,7.790e-18,6.901e-18,3.886e-18,-0.0,64.95,0
BottomS05121,43.3372,9.9674,8.426e-17,5.958e-17,2.123e-17,-0.001,66.35,0
BottomS05122,43.3136,10.0459,6.154e-17,4.799e-17,2.159e-17,0.0,65.31,0
BottomS05123,43.3290,9.9607,2.249e-13,1.819e-13,8.667e-14,0.0,66.11,1
BottomS05124,43.3232,9.9636,6.450e-17,4.886e-17,1.991e-17,-0.001,65.96,0
BottomS05125,43.3260,10.0529,9.151e-16,5.949e-16,1.920e-16,0.0,65.48,0
BottomS05126,43.3398,10.0516,5.448e-17,4.077e-17,1.632e-17,-0.0,65.66,0
BottomS05127,43.3034,9.9599,4.017e-17,3.205e-17,1.443e-17,-0.001,65.59,1
BottomS05128,43.3469,10.0500,2.085e-17,1.630e-17,7.105e-18,0.0,66.03,1
BottomS05130,43.3648,10.0476,3.138e-20,3.932e-20,4.503e-20,0.001,66.19,0
BottomS05131,43.3628,10.0482,1.591e-18,1.432e-18,8.269e-19,0.0,66.17,0
BottomS05132,43.3702,10.0464,6.483e-17,4.786e-17,1.833e-17,0.0,66.32,0
BottomS05133,43.3850,10.0481,1.306e-16,9.489e-17,3.513e-17,0.0,66.39,0
BottomS05134,43.3862,10.0438,1.841e-13,1.368e-13,5.551e-14,-0.0,66.55,0
BottomS05135,43.3938,10.0428,3.071e-16,2.124e-16,7.317e-17,-0.001,66.57,0
BottomS05136,43.3990,10.0415,1.178e-16,8.806e-17,3.573e-17,0.0,66.72,0
BottomS05137,43.4067,10.0407,1.939e-17,1.499e-17,6.449e-18,-0.0,66.94,1
BottomS05138,43.2403,9.9732,1.677e-16,1.171e-16,4.169e-17,-0.0,64.57,0
BottomS05139,43.2290,9.9735,2.298e-17,1.745e-17,7.181e-18,-0.0,64.51,1
BottomS05140,43.4276,10.0325,3.930e-17,3.000e-17,1.261e-17,0.001,67.14,1
BottomS05141,43.4216,10.0257,1.845e-18,1.716e-18,1.048e-18,0.001,67.13,0
BottomS05142,43.4347,10.0243,2.471e-16,1.755e-16,6.461e-17,0.001,67.17,0
BottomS05143,43.2207,9.9897,4.328e-18,3.878e-18,2.202e-18,0.001,64.2,0
BottomS05144,43.4451,10.0183,2.054e-17,1.601e-17,7.284e-18,-0.0,67.18,1
BottomS05145,43.2137,9.9965,1.066e-16,8.031e-17,3.223e-17,0.001,64.07,0
BottomS05146,43.4365,10.0053,5.191e-17,3.779e-17,1.512e-17,-0.0,67.11,0
BottomS05147,43.2143,10.0091,1.480e-19,1.653e-19,1.569e-19,0.0,64.08,0
BottomS05148,43.2151,10.0128,4.451e-16,3.071e-16,1.078e-16,-0.001,64.18,0
BottomS05149,43.2050,10.0142,1.858e-17,1.510e-17,7.056e-18,-0.001,64.19,0
BottomS05150,43.2061,10.0229,3.612e-17,2.782e-17,1.205e-17,-0.001,64.12,1
BottomS05151,43.4312,9.9824,5.761e-19,5.810e-19,4.273e-19,0.0,67.36,0
BottomS05152,43.4413,9.9762,1.980e-19,2.218e-19,1.998e-19,-0.0,66.96,0
BottomS05153,43.2175,10.0349,2.501e-17,1.974e-17,8.778e-18,-0.0,64.31,1
BottomS05154,43.4295,9.9700,8.931e-18,7.300e-18,3.671e-18,0.0,67.11,0
BottomS05155,43.4281,9.9621,1.646e-18,3.166e-18,8.674e-18,-0.001,67.09,0
BottomS05156,43.2272,10.0484,1.338e-16,9.878e-17,3.877e-17,0.0,64.41,0
BottomS05157,43.4164,9.9542,6.632e-16,4.637e-16,1.591e-16,0.0,67.07,0
BottomS05158,43.2320,10.0609,9.216e-17,6.792e-17,2.625e-17,0.0,64.53,0
BottomS05159,43.4052,9.9485,1.281e-16,9.253e-17,3.528e-17,-0.0,67.02,0
BottomS05160,43.2513,10.0636,2.260e-17,1.775e-17,7.611e-18,0.0,64.75,0
BottomS05161,43.3899,9.9414,9.053e-18,7.215e-18,3.308e-18,-0.001,66.49,0
BottomS05162,43.2727,10.0662,1.717e-18,3.023e-18,6.838e-18,-0.0,64.85,0
BottomS05163,43.3705,9.9347,7.509e-18,1.397e-17,3.683e-17,0.001,66.4,0
BottomS05164,43.2854,10.0771,2.150e-16,1.616e-16,6.551e-17,0.0,65.01,0
BottomS05165,43.2989,10.0764,6.052e-17,4.294e-17,1.589e-17,0.001,65.12,0
BottomS05166,43.3451,9.9244,2.883e-17,2.144e-17,8.602e-18,0.0,66.24,0
BottomS05167,43.3332,9.9285,2.208e-17,1.744e-17,7.847e-18,-0.0,66.08,1
BottomS05168,43.3281,10.0812,1.355e-16,1.026e-16,4.322e-17,0.0,65.53,0
BottomS05169,43.3162,9.9171,1.214e-17,1.706e-17,2.439e-17,0.0,65.92,0
BottomS05170,43.3483,10.0921,9.947e-17,7.054e-17,2.598e-17,-0.0,65.58,0
BottomS05171,43.2861,9.9222,2.372e-16,1.641e-16,5.858e-17,0.0,65.69,0
BottomS05172,43.2816,9.9234,6.771e-16,4.665e-16,1.649e-16,0.0,65.79,0
