Name X Y BlueF GreenF RedF Size RadialVelocity
DG4110 -30.3657 -8.6896 9.360e-26 2.618e-27 1.097e-32 64.2552 1422.37
DG4111 -30.7688 -8.4464 8.792e-26 2.431e-27 1.161e-32 72.1011 1417.8
DG4112 -30.7668 -8.7646 2.072e-16 1.838e-16 8.740e-17 64.8097 1424.12
DG4113 -30.9932 -8.9265 9.343e-26 2.334e-27 1.142e-32 67.5466 1421.1
DG4114 -30.5870 -8.8479 2.161e-16 1.804e-16 8.066e-17 66.0884 1419.69
DG4115 -30.8921 -8.8205 8.834e-26 2.516e-27 1.252e-32 77.2329 1418.38
DG4116 -30.6409 -8.7879 2.001e-16 1.549e-16 6.586e-17 55.7625 1418.2
DG4117 -30.8743 -8.6628 8.611e-26 2.470e-27 1.154e-32 65.9493 1420.39
DG4118 -30.6151 -8.2972 8.190e-26 2.422e-27 1.165e-32 71.8972 1421.73
DG4119 -30.3616 -8.6748 1.973e-16 1.614e-16 7.355e-17 58.5072 1422.44
DG4120 -30.8864 -8.8317 2.127e-16 1.607e-16 7.323e-17 50.3128 1419.03
DG4121 -30.4611 -8.7484 1.550e-16 1.318e-16 5.576e-17 111.7115 1419.21
DG4204 -30.3171 23.0375 7.299e-16 6.205e-16 2.609e-16 126.6116 694.48
DG4205 -30.1057 22.6898 5.612e-26 1.443e-27 6.253e-33 135.0823 694.85
DG4206 -30.3660 22.6904 4.967e-16 3.867e-16 1.704e-16 115.6918 693.51
DG4207 -30.1147 22.8237 5.659e-16 4.586e-16 2.043e-16 213.4275 694.36
DG4208 -25.5931 -37.9288 1.814e-15 1.593e-15 6.900e-16 263.6018 353.62
DG4361 16.7476 8.6106 8.017e-16 6.445e-16 2.686e-16 139.3248 729.58
DG4362 16.7326 8.7475 8.268e-16 6.160e-16 2.712e-16 112.6589 729.94
DG4363 16.6747 8.7512 7.691e-16 6.675e-16 2.838e-16 106.2255 730.88
DG4364 16.7211 8.6392 5.527e-26 1.429e-27 6.331e-33 150.7438 731.4
DG4414 10.9977 -9.4248 1.035e-15 7.055e-16 2.393e-16 190.5805 1056.47
DG4415 10.8087 -9.3168 6.387e-26 1.761e-27 7.882e-33 88.4169 1058.0
DG4416 10.9463 -9.5367 3.313e-16 2.779e-16 1.234e-16 71.9064 1056.17
DG4417 11.0130 -9.1449 3.947e-16 3.071e-16 1.393e-16 72.2498 1057.66
DG4418 10.9835 -9.6527 3.448e-16 2.657e-16 1.195e-16 71.7527 1058.99
DG4419 10.6991 -9.4270 6.423e-26 1.671e-27 7.945e-33 86.9591 1057.58
DG4420 11.0368 -9.5280 3.254e-16 2.635e-16 1.190e-16 61.8513 1055.7
DG4421 10.9102 -9.5647 3.634e-16 3.015e-16 1.435e-16 78.6622 1055.5
DG4422 10.9143 -9.5870 3.310e-16 2.855e-16 1.228e-16 65.3049 1055.43
DG4423 11.0365 -9.2056 6.368e-26 1.521e-27 7.406e-33 90.142 1056.5
DG4427 -4.7290 9.0288 5.609e-16 5.165e-16 2.213e-16 104.6492 853.13
DG4428 -4.6947 8.9555 5.229e-16 3.727e-16 1.940e-16 70.2045 853.75
DG4469 -17.5212 -26.6270 6.090e-16 4.591e-16 1.619e-16 95.5805 1351.78
DG4470 -17.3132 -26.5642 1.973e-16 1.812e-16 7.077e-17 50.6223 1349.65
DG4471 -17.5510 -26.5216 9.245e-26 2.299e-27 1.109e-32 66.9939 1352.21
DG4472 -17.7192 -26.4237 2.201e-16 1.883e-16 7.978e-17 53.1176 1350.27
DG4473 -17.3988 -26.6042 1.499e-16 1.219e-16 5.507e-17 122.2597 1352.19
DG4474 -17.4300 -26.7182 2.349e-16 1.750e-16 7.491e-17 55.8572 1353.38
DG4475 -17.4452 -26.6850 1.548e-16 1.308e-16 5.598e-17 97.1309 1350.69
DG4476 -17.6155 -26.8599 2.357e-16 1.800e-16 8.429e-17 46.7545 1350.42
DG4477 -17.2547 -26.4753 1.897e-16 1.696e-16 8.892e-17 55.6471 1353.4
DG4478 -17.5835 -26.9202 2.073e-16 1.819e-16 8.265e-17 61.2701 1350.72
DG4479 -17.5545 -26.7791 2.140e-16 1.663e-16 8.617e-17 53.7382 1351.93
DG4493 26.0516 -19.9250 1.045e-15 8.765e-16 4.156e-16 155.2908 624.06
DG4494 26.0829 -19.8733 9.249e-16 8.178e-16 3.557e-16 119.7507 624.63
DG4495 26.1772 -19.8891 9.458e-16 7.585e-16 2.984e-16 106.9384 624.27
DG4496 -23.1538 15.4079 1.476e-15 1.140e-15 5.441e-16 285.1233 428.91
DG4497 -23.1536 15.7589 1.780e-15 1.503e-15 5.789e-16 160.2095 429.01
DG4498 -23.2638 14.9517 6.257e-26 1.973e-27 7.873e-33 208.4166 430.57
DG4499 -23.6481 15.3508 1.801e-15 1.649e-15 6.620e-16 179.8397 428.81
DG4500 -23.3041 15.5824 6.683e-26 1.806e-27 7.226e-33 202.2153 431.04
DG4501 -23.4918 15.3726 1.689e-15 1.463e-15 5.569e-16 170.6852 429.06
DG4558 5.8886 -35.5980 4.121e-16 3.502e-16 1.464e-16 162.6835 794.42
DG4559 6.0950 -35.7179 6.019e-16 4.863e-16 2.212e-16 96.2066 795.25
DG4560 5.8042 -35.4682 5.539e-26 1.477e-27 6.542e-33 131.4293 794.64
DG4561 6.0540 -35.6254 5.691e-26 1.372e-27 6.523e-33 126.5443 796.07
DG4562 6.1138 -35.3692 5.310e-26 1.309e-27 6.786e-33 133.5766 795.17
DG4563 -15.6219 22.3504 1.265e-16 1.031e-16 4.595e-17 123.3552 1548.96
DG4564 -15.4093 22.4070 1.741e-16 1.336e-16 7.299e-17 55.1389 1547.5
DG4565 -15.6243 22.3606 1.122e-25 2.823e-27 1.360e-32 59.1709 1548.21
DG4566 -15.5106 22.2771 1.253e-16 9.384e-17 4.369e-17 56.2493 1547.87
DG4567 -15.5529 22.4403 1.580e-16 1.300e-16 6.617e-17 47.7812 1547.07
DG4568 -15.7023 22.4560 1.637e-16 1.329e-16 6.219e-17 46.2407 1548.25
DG4569 -15.6939 22.3964 1.261e-16 9.770e-17 4.832e-17 49.8683 1546.44
DG4570 -15.4604 22.2688 1.046e-25 3.060e-27 1.515e-32 65.8251 1547.08
DG4583 4.3341 24.7067 9.255e-16 7.119e-16 2.636e-16 241.3141 1015.49
DG4584 5.0204 24.8775 3.279e-16 2.913e-16 1.154e-16 80.5632 1014.63
DG4585 4.3636 24.7132 2.387e-16 1.939e-16 9.029e-17 166.9244 1011.51
DG4586 4.1085 25.1582 3.878e-16 3.183e-16 1.475e-16 98.1552 1012.68
DG4587 3.9518 24.8903 2.280e-16 1.854e-16 8.525e-17 97.071 1015.92
DG4588 4.0822 24.9620 6.022e-26 1.547e-27 8.269e-33 85.28 1014.0
DG4589 3.7572 24.7042 3.771e-16 2.877e-16 1.353e-16 75.7747 1012.54
DG4590 4.7503 24.6300 3.561e-16 2.970e-16 1.410e-16 87.3704 1014.21
DG4591 4.6209 24.8521 2.668e-16 2.406e-16 9.819e-17 143.7199 1013.55
DG4592 4.1917 24.0218 3.437e-16 2.799e-16 1.227e-16 69.2625 1011.37
DG4593 4.6320 24.2196 3.995e-16 3.195e-16 1.400e-16 97.943 1014.99
DG4594 5.0042 24.7642 3.336e-16 2.765e-16 1.324e-16 64.8078 1008.18
DG4595 3.9835 24.5138 3.736e-16 2.940e-16 1.267e-16 71.8156 1008.05
DG4596 4.5361 24.1144 3.504e-16 3.093e-16 1.435e-16 78.2543 1010.74
DG4597 4.2537 24.7039 2.307e-16 1.851e-16 7.049e-17 179.5396 1011.43
DG4598 3.8312 25.1035 2.440e-16 1.993e-16 9.191e-17 71.6212 1011.4
DG4599 3.9569 25.0172 3.550e-16 2.729e-16 1.194e-16 69.6509 1009.15
DG4600 3.9163 24.3576 2.471e-16 1.783e-16 7.637e-17 90.5674 1012.24
DG4601 4.2286 24.9716 2.253e-16 2.087e-16 8.953e-17 88.3991 1013.4
DG4602 4.2244 24.0846 3.653e-16 2.806e-16 1.483e-16 85.323 1015.85
DG4603 4.6948 25.0755 2.539e-16 2.061e-16 8.814e-17 117.1745 1012.94
DG4604 4.1716 25.3029 3.661e-16 2.776e-16 1.379e-16 69.1433 1012.31
DG4605 4.4876 24.5001 2.376e-16 2.162e-16 9.131e-17 136.3249 1012.83
DG4606 4.0751 24.5713 3.874e-16 3.115e-16 1.327e-16 88.5664 1010.66
DG4692 -21.8519 27.7495 1.109e-15 9.749e-16 4.070e-16 210.1477 496.44
DG4734 13.1297 19.2319 6.862e-26 1.902e-27 8.437e-33 74.108 1132.55
DG4735 13.1411 19.2739 7.287e-26 1.698e-27 9.108e-33 74.065 1132.38
DG4736 13.1064 19.3360 4.223e-16 3.245e-16 1.554e-16 69.1981 1131.15
DG4845 -8.4232 12.8515 1.909e-16 1.626e-16 7.460e-17 75.4976 1169.71
DG4888 -16.4457 38.6221 2.687e-16 2.509e-16 1.025e-16 189.1303 1007.61
DG4889 -16.5157 38.8180 3.682e-16 3.266e-16 1.334e-16 77.23 1008.6
DG4890 -16.7383 38.6084 3.731e-16 2.998e-16 1.337e-16 66.6729 1006.12
DG4891 -16.6057 38.5425 6.013e-26 1.615e-27 7.600e-33 104.8837 1008.09
DG4892 -16.2161 38.6283 5.568e-16 4.670e-16 1.760e-16 86.0571 1008.96
DG4893 -16.3203 38.7233 2.894e-16 2.347e-16 1.018e-16 89.4681 1008.5
DG4894 -16.1223 38.5245 4.106e-16 3.517e-16 1.467e-16 85.5945 1008.53
DG4895 -16.4510 38.6108 3.937e-16 3.450e-16 1.703e-16 79.9259 1007.03
DG4896 16.5080 25.1353 5.009e-16 3.838e-16 1.377e-16 121.0788 1507.12
DG4897 16.5898 25.2164 2.005e-16 1.580e-16 7.687e-17 58.5058 1508.18
DG4898 16.3577 24.9150 1.253e-16 1.017e-16 4.495e-17 63.4764 1508.0
DG4899 16.2640 25.0601 1.962e-16 1.513e-16 7.854e-17 54.8503 1504.69
DG4900 16.6656 25.3420 1.689e-16 1.340e-16 6.373e-17 52.6102 1505.06
DG4901 16.5112 25.3535 1.788e-16 1.602e-16 6.264e-17 45.2518 1506.51
DG4902 16.5655 25.1524 1.003e-25 2.572e-27 1.355e-32 73.0373 1508.43
DG4903 16.5792 25.3159 1.816e-16 1.553e-16 8.299e-17 58.1604 1505.14
DG4904 16.4914 25.1076 1.030e-25 2.758e-27 1.266e-32 58.8279 1506.34
DG4905 16.5960 25.3097 1.647e-16 1.506e-16 6.243e-17 53.1138 1508.34
DG4906 16.5292 25.0580 1.841e-16 1.668e-16 7.185e-17 58.1658 1508.41
DG4907 24.0515 -20.6968 3.737e-15 3.121e-15 1.278e-15 741.997 238.69
DG4908 23.9532 -20.4870 7.350e-15 5.830e-15 2.027e-15 289.9028 239.86
DG4909 24.2216 -21.1870 4.889e-15 3.993e-15 1.831e-15 307.6115 237.5
DG4910 23.5683 -20.9406 1.250e-25 3.237e-27 1.415e-32 355.0525 239.48
DG4911 23.1235 -20.0576 5.079e-15 4.090e-15 1.626e-15 325.7669 238.66
DG4912 23.6309 -21.4483 3.503e-15 2.831e-15 1.215e-15 343.7867 238.81
DG4913 23.8023 -21.1464 4.873e-15 3.715e-15 1.811e-15 292.7519 238.36
DG4914 24.9155 -20.2638 4.930e-15 3.868e-15 2.056e-15 298.7856 238.32
DG4916 30.5983 42.8056 5.039e-16 3.747e-16 1.332e-16 182.755 1561.99
DG4917 30.4066 43.1175 1.734e-16 1.385e-16 6.244e-17 41.7928 1556.92
DG4918 30.7159 43.0644 1.708e-16 1.470e-16 6.081e-17 50.6932 1561.97
DG4919 30.5902 43.0164 1.646e-16 1.368e-16 6.290e-17 55.7311 1560.37
DG4920 30.3971 42.2188 1.785e-16 1.753e-16 6.966e-17 58.3641 1562.01
DG4921 31.0485 42.6831 2.038e-16 1.367e-16 7.233e-17 59.4384 1560.52
DG4922 30.2769 42.3460 1.916e-16 1.468e-16 6.738e-17 61.7015 1558.45
DG4923 30.4969 42.5717 1.807e-16 1.266e-16 6.262e-17 45.5413 1560.27
DG4924 30.3171 42.5275 1.735e-16 1.319e-16 6.378e-17 53.9397 1561.39
DG4925 30.5055 42.9294 1.533e-16 1.517e-16 6.397e-17 46.8073 1562.35
DG4926 30.9214 42.7191 1.812e-16 1.559e-16 7.137e-17 51.946 1560.65
DG4927 30.3373 42.7234 1.261e-16 8.595e-17 4.131e-17 72.0998 1560.72
DG4928 30.7043 42.7825 1.788e-16 1.320e-16 6.891e-17 48.8097 1559.87
DG4929 30.6564 43.0376 1.087e-16 1.007e-16 4.568e-17 115.2567 1559.68
DG4930 30.9323 43.0192 1.718e-16 1.444e-16 5.955e-17 46.0622 1557.87
DG4931 30.8249 43.0125 1.910e-16 1.597e-16 7.608e-17 64.3443 1562.26
DG4939 14.4250 -18.3819 1.438e-16 1.325e-16 6.037e-17 67.3319 1341.62
DG5006 -7.9174 -39.8837 4.185e-16 3.431e-16 1.505e-16 123.0001 825.49
DG5056 14.7479 10.2345 5.292e-16 4.108e-16 1.699e-16 134.7512 687.22
DG5065 -20.8653 43.8421 1.147e-16 1.019e-16 4.314e-17 77.0005 1630.98
DG5066 -20.9049 43.9268 1.543e-16 1.221e-16 5.404e-17 49.0046 1632.16
DG5067 -20.7975 44.0310 1.026e-16 8.761e-17 4.100e-17 59.7566 1630.52
DG5068 -20.7954 43.9728 1.647e-16 1.326e-16 6.062e-17 51.6311 1631.79
DG5069 -20.9559 43.7783 1.484e-16 1.230e-16 6.021e-17 46.6139 1631.09
DG5070 -20.7388 43.9374 1.587e-16 1.345e-16 6.267e-17 47.3037 1630.18
DG5071 16.2065 -12.1816 5.682e-16 4.667e-16 1.948e-16 96.5494 813.25
DG5072 16.0720 -12.1628 4.890e-16 4.216e-16 1.803e-16 81.6071 812.92
DG5079 7.8811 -21.7009 8.809e-16 6.399e-16 2.189e-16 217.6799 1080.38
DG5080 7.9630 -21.4272 3.333e-16 2.762e-16 1.124e-16 70.5691 1076.95
DG5081 8.0362 -21.6869 7.000e-26 1.796e-27 7.962e-33 77.2529 1079.89
DG5082 7.6824 -21.7203 2.919e-16 2.687e-16 1.072e-16 68.1014 1081.32
DG5083 8.2132 -21.4812 3.006e-16 2.554e-16 1.282e-16 84.3291 1079.88
DG5084 7.8711 -21.7119 1.930e-16 1.788e-16 7.273e-17 217.0407 1078.59
DG5085 7.9632 -21.4036 6.548e-26 1.759e-27 8.530e-33 96.0202 1077.21
DG5086 8.0748 -22.1004 3.039e-16 2.824e-16 1.173e-16 72.9501 1079.47
DG5087 8.1040 -21.6864 6.055e-26 1.693e-27 8.144e-33 77.0987 1077.39
DG5088 8.2101 -21.9499 3.320e-16 2.720e-16 1.290e-16 78.0733 1078.73
DG5089 7.9830 -21.5154 4.298e-16 3.598e-16 1.450e-16 66.0509 1080.05
DG5090 7.9649 -21.3741 2.945e-16 2.407e-16 1.086e-16 58.1065 1080.9
DG5091 7.8886 -22.1471 6.830e-26 1.740e-27 7.849e-33 71.9236 1078.07
DG5092 8.1435 -21.8883 6.554e-26 1.650e-27 7.520e-33 81.3361 1077.67
DG5093 7.6895 -21.8602 2.210e-16 1.693e-16 8.657e-17 80.6245 1078.78
DG5202 2.1763 14.3093 3.712e-15 3.265e-15 1.375e-15 279.4528 303.74
DG5203 1.9919 14.2856 4.090e-15 3.489e-15 1.773e-15 278.1073 304.46
DG5204 2.2001 14.5669 9.302e-26 2.884e-27 1.213e-32 304.5214 304.61
DG5312 11.0487 -16.0756 3.456e-15 2.717e-15 8.683e-16 352.4777 529.76
DG5313 10.5661 -15.9709 1.339e-15 1.056e-15 4.371e-16 141.2918 527.65
DG5314 10.8272 -16.0608 1.527e-15 1.129e-15 4.959e-16 161.8492 527.55
DG5315 11.3695 -15.8993 1.272e-15 1.153e-15 4.526e-16 148.4594 530.14
DG5316 10.8922 -16.5909 1.358e-15 1.019e-15 4.555e-16 155.0663 532.08
DG5317 11.1635 -16.7837 1.427e-15 1.182e-15 5.275e-16 122.4255 528.91
DG5318 11.0709 -15.5515 1.424e-15 1.214e-15 5.724e-16 184.2864 527.64
DG5319 11.7543 -16.3472 1.025e-15 8.456e-16 3.279e-16 194.5419 527.51
DG5320 11.4528 -15.9369 1.715e-15 1.507e-15 6.311e-16 147.7234 531.09
DG5321 11.4031 -15.8538 6.017e-26 1.556e-27 7.704e-33 187.2191 529.5
DG5322 11.3026 -16.1844 1.360e-15 1.242e-15 5.458e-16 170.18 531.75
DG5323 11.4019 -15.5747 1.292e-15 1.002e-15 4.391e-16 152.5739 529.39
DG5324 11.5182 -16.5973 1.382e-15 1.108e-15 5.069e-16 147.2671 530.39
DG5413 15.2182 -26.2081 5.473e-16 4.646e-16 1.919e-16 259.8719 688.93
DG5414 15.4108 -26.3388 7.836e-16 6.571e-16 2.859e-16 131.6982 689.62
DG5415 15.2720 -26.4174 8.298e-16 6.755e-16 3.056e-16 121.5207 688.45
DG5416 15.4611 -26.0720 5.781e-26 1.360e-27 6.256e-33 152.5767 688.63
DG5417 15.1626 -26.4622 7.636e-16 6.213e-16 2.525e-16 118.1084 690.0
DG5418 15.2061 -26.1040 5.232e-16 4.155e-16 1.847e-16 133.9571 689.44
DG5419 15.0073 -26.3856 5.188e-16 4.387e-16 1.889e-16 112.7958 687.83
DG5420 15.3426 -26.1611 5.125e-26 1.318e-27 6.186e-33 111.9856 688.16
DG5481 -11.6887 26.1700 1.781e-16 1.562e-16 6.770e-17 151.3458 1202.33
DG5482 -11.6681 26.4252 2.789e-16 2.265e-16 1.113e-16 77.2395 1202.34
DG5483 -11.6112 26.1232 7.660e-26 1.945e-27 9.320e-33 81.4072 1202.62
DG5484 -11.6493 26.0887 2.477e-16 1.902e-16 8.623e-17 58.4564 1202.66
DG5485 -11.7006 26.2779 2.455e-16 1.955e-16 9.213e-17 68.4411 1202.58
DG5486 -11.6069 26.1066 2.417e-16 2.114e-16 9.059e-17 64.6237 1202.51
DG5487 -11.7011 26.2785 2.662e-16 2.096e-16 8.766e-17 64.1455 1201.86
DG5488 -11.7043 26.1725 2.389e-16 2.023e-16 8.992e-17 61.6353 1202.25
DG5497 -23.1954 34.8786 4.690e-16 3.306e-16 1.194e-16 132.0807 1667.24
DG5498 -23.5268 34.8758 1.360e-25 3.572e-27 1.554e-32 63.0104 1665.17
DG5499 -23.3238 35.2868 1.256e-25 3.386e-27 1.915e-32 59.7117 1664.6
DG5500 -23.2675 34.9767 1.645e-16 1.486e-16 5.789e-17 42.8599 1661.23
DG5501 -23.4224 34.8677 1.304e-25 3.244e-27 1.718e-32 46.1215 1666.38
DG5502 -23.4055 35.2433 1.097e-16 9.087e-17 3.861e-17 75.9354 1660.49
DG5503 -23.1972 34.9551 1.075e-16 8.894e-17 4.415e-17 74.2686 1666.85
DG5504 -22.9093 34.5472 1.265e-25 3.660e-27 1.534e-32 52.0316 1661.49
DG5505 -23.4172 34.8668 1.762e-16 1.456e-16 6.502e-17 55.3068 1662.54
DG5506 -23.3520 34.9770 1.429e-16 1.245e-16 5.973e-17 44.7598 1661.72
DG5507 -23.3603 34.7145 1.172e-16 9.860e-17 3.835e-17 53.7408 1666.33
DG5508 -23.1857 34.7729 1.303e-25 3.462e-27 1.640e-32 60.3182 1663.72
DG5509 -23.2260 34.7981 1.503e-16 1.357e-16 5.835e-17 45.0752 1662.19
DG5510 -23.1934 34.8068 1.078e-16 9.020e-17 3.794e-17 69.4763 1665.7
DG5511 -23.4881 34.5943 1.343e-25 3.103e-27 1.712e-32 49.6939 1665.72
DG5512 -22.8540 34.9318 1.233e-25 2.861e-27 1.673e-32 56.0398 1667.47
DG5513 -23.1481 35.2900 1.553e-16 1.380e-16 6.362e-17 48.0516 1667.34
DG5514 -23.3829 35.2957 1.580e-16 1.421e-16 6.296e-17 55.4481 1664.63
DG5515 -23.2434 34.9795 1.073e-16 9.595e-17 4.352e-17 125.4576 1666.33
DG5524 -3.5211 22.0001 5.940e-15 4.587e-15 1.468e-15 342.1075 390.14
DG5525 -3.0082 22.3570 2.268e-15 1.552e-15 7.338e-16 196.9655 387.67
DG5526 -3.8369 21.8251 2.183e-15 1.788e-15 7.682e-16 163.5681 390.07
DG5527 -4.0372 22.5878 7.443e-26 1.959e-27 9.266e-33 216.3873 388.59
DG5528 -3.5252 22.5658 2.327e-15 1.691e-15 7.228e-16 202.193 389.41
DG5529 -3.5392 21.9046 6.826e-26 2.100e-27 9.598e-33 226.5761 389.06
DG5530 -3.9432 22.5479 2.451e-15 1.859e-15 8.630e-16 269.6189 390.82
DG5531 -3.2314 22.7194 2.920e-15 2.410e-15 9.855e-16 237.5445 390.8
DG5532 -4.0293 21.5789 2.551e-15 1.901e-15 8.497e-16 220.7395 387.8
DG5533 -3.2337 22.5465 2.157e-15 1.697e-15 7.851e-16 187.4153 386.96
DG5554 -9.2114 12.0108 8.850e-16 7.685e-16 3.145e-16 117.916 614.58
DG5555 -9.1520 12.0501 9.032e-16 7.473e-16 3.088e-16 137.8816 614.99
DG5576 -27.8504 -12.2286 1.509e-16 1.149e-16 5.576e-17 39.6306 1801.0
DG5577 -27.7760 -12.1403 1.502e-16 1.124e-16 5.474e-17 51.1204 1801.14
DG5578 -27.8623 -12.1449 1.288e-16 1.040e-16 4.660e-17 42.4035 1801.22
DG5675 15.3897 10.5496 8.761e-16 8.099e-16 3.355e-16 107.0321 550.03
DG5676 15.3189 10.3094 6.535e-16 5.255e-16 2.171e-16 167.1391 550.73
DG5677 15.1625 10.3727 6.985e-16 5.939e-16 2.622e-16 128.4178 550.07
DG5678 15.1351 10.3155 5.384e-26 1.368e-27 6.598e-33 166.7318 550.7
DG5683 -4.5381 -35.6753 2.495e-16 2.096e-16 8.762e-17 171.3551 936.78
DG5684 -4.6373 -35.8353 4.204e-16 3.475e-16 1.485e-16 85.0522 934.94
DG5685 -4.3454 -35.4863 5.622e-16 4.216e-16 1.744e-16 86.7439 934.91
DG5686 -4.4732 -35.5347 6.097e-26 1.507e-27 6.986e-33 96.7619 936.09
DG5687 -4.6268 -35.6305 3.785e-16 2.974e-16 1.171e-16 70.1542 935.7
DG5688 -4.6243 -35.6991 3.634e-16 3.033e-16 1.328e-16 71.2943 935.67
DG5689 -4.4306 -35.6388 3.933e-16 3.306e-16 1.433e-16 92.1707 935.16
DG5710 -14.3593 12.2561 9.659e-15 7.414e-15 2.832e-15 338.2596 174.77
DG5711 -14.4834 12.5316 1.007e-14 8.112e-15 3.670e-15 483.5457 174.62
DG5712 -15.0030 12.1719 8.238e-15 7.650e-15 3.199e-15 337.919 174.43
